代碼,商品,買進,賣出,成交,漲跌,漲幅%,總量,內外盤比%,外資買賣超,投信買賣超,自營商買賣超,法人買賣超,控盤者買進,控盤者賣出,控盤者買賣超,控盤者買賣超比,控盤者主動買賣超,控盤者拉高買盤,控盤者作多買盤,控盤者偏空賣盤,控盤者殺低賣盤,控盤者主動買力,控盤者主動賣力,實戶買進,實戶賣出,實戶買賣超,散戶買進,散戶賣出,散戶買賣超,PE(市盈率),營收,營收期增率%,營收年增率%,營收(12),盈餘,毛利率%,ROE%,殖利率%,融資使用率%,融資餘額,股本
1213,大飲,8.21,8.49,8.49,0.06,0.71,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,--,25.4,8.92,0.97,308.55,-0.37,-2,-3.29,0,--,0,5.66
1215,卜蜂,144,145,144,2,1.41,2125,71.35,-35,-151,32,-154,1889,1397,492,0.23,1889,1889,0,0,0,0.87,0,70,231,-161,213,544,-331,15.52,2316.77,-7.75,-2.92,28841.27,1.26,17.75,3.12,4.86,0.28,210,29.48
1216,統一,73.1,73.2,73.1,-0.3,-0.41,13613,48.86,-5174,3989,-361,-1546,11631,12903,-1272,-0.09,-12459,228,0,0,12687,0.02,0.93,556,226,330,1505,564,941,19.76,57480.11,0.18,2.26,679885.44,1.15,33.78,4.5,4.1,0.07,1060,568.2
1217,愛之味,9.41,9.42,9.41,-0.01,-0.11,871,22.12,-386,0,-1,-387,0,0,0,0,0,0,0,0,0,0,0,261,196,65,630,695,-65,19.6,396.67,3.15,5.27,5036.36,-0.13,26.35,-0.76,2.66,0.96,1192,49.45
1218,泰山,18.55,18.6,18.6,0.15,0.81,343,56.35,73,0,-3,70,0,0,0,0,0,0,0,0,0,0,0,36,0,36,311,347,-36,12.4,844.39,-3.2,6.37,10321.74,0.32,17.14,1.24,7.1,1.25,1557,50
1219,福壽,12.5,12.55,12.5,0,0,417,41.61,-86,0,7,-79,0,0,0,0,0,0,0,0,0,0,0,40,107,-67,382,315,67,26.6,1221.79,-6.3,1.21,14422.57,0.11,7.81,-0.08,4,0.79,674,34.12
1220,台榮,11.8,11.85,11.8,0,0,83,18.52,-33,0,0,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,590,299.35,21.09,12.32,3387.14,-0.17,7.79,-0.98,1.69,2.6,1151,17.71
1225,福懋油,29.1,29.2,29.2,0.4,1.39,120,44.17,8,0,-17,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,0,17.08,1110.18,2.92,8.99,12346.23,0.44,9.3,2.82,3.42,11.78,7136,24.23
1227,佳格,28.55,28.65,28.6,0.3,1.06,941,48.04,-13,0,0,-13,400,182,218,0.23,400,400,0,0,0,0.42,0,219,259,-40,332,510,-178,19.72,1931.5,-8.11,-4.84,28668.11,0.52,23.44,2.51,4.69,0.43,976,91.51
1229,聯華,38.85,38.9,38.85,0.55,1.44,1811,56.19,441,34,-11,464,579,456,123,0.07,579,579,0,0,0,0.31,0,336,413,-77,959,1005,-46,15,604.37,-35.18,-45.4,13275.29,0.55,23.32,1.33,5.15,0.64,2860,179.6
1231,聯華食,86.7,86.9,86.8,0.2,0.23,228,40.53,-85,0,1,-84,14,19,-5,-0.02,-19,0,0,0,19,0,0.08,52,51,1,179,175,4,19.73,1007.99,3.52,1,13099.76,1,21.66,4,2.88,0.34,257,29.85
1232,大統益,148,148.5,148,-1,-0.67,58,60.34,6,0,-1,5,7,27,-20,-0.32,-27,0,0,0,27,0,0.43,4,10,-6,52,26,26,17.11,1890.2,-6.41,3.12,22067.12,2.33,13.69,6.17,4.86,0.01,4,16
1233,天仁,28.7,29,28.8,0.25,0.88,17,41.18,-4,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,35.12,173.25,-1.37,2.59,2192.37,0.34,61.08,2.21,0.69,0.25,57,9.06
1234,黑松,33.9,33.95,33.9,0.15,0.44,53,66.04,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,20,-20,56,36,20,20.18,685.65,-5.88,-14.24,9495.82,0.29,23.95,0.62,4.87,0.02,25,40.19
1235,興泰,37.3,37.6,37.3,0.3,0.81,23,47.62,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,--,14.86,-22.83,3.02,206.9,-0.54,28.55,-4.06,2.68,1.48,696,18.86
1236,宏亞,23.6,23.7,23.7,0,0,48,66.67,-1,0,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,--,122.25,18.38,-2.44,1839.97,0.23,28.09,0.8,6.96,0.8,174,8.67
1240,茂生農經,58.2,58.5,58.1,0,0,6,66.67,-2,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,12.44,236.45,-11.88,11.59,2774.69,0.89,12.79,2.4,6.02,0.2,22,4.42
1256,鮮活果汁-KY,186,188,188,5,2.73,120,55.46,21,0,-3,18,7,6,1,0.01,7,7,0,0,0,0.06,0,47,54,-7,70,64,6,14.2,455.56,27.91,56.21,4684.7,3.24,30.39,2.85,3.51,3.85,344,3.58
1259,安心,56.2,56.3,56.3,-0.7,-1.23,12,83.33,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,25.13,488.5,-5.66,1.96,6125.47,0.06,22.76,0.07,2.13,0.56,45,3.24
1264,德麥,272,272.5,273,0,0,29,31.03,4,0,-3,1,0,14,-14,-0.44,-14,0,0,0,14,0,0.44,5,8,-3,27,10,17,13.14,630.34,12.03,11.03,6848.17,5.5,33.22,5.4,5.49,0,0,3.71
1268,漢來美食,167,167.5,167.5,-0.5,-0.3,494,77.39,-3,0,1,-2,259,238,21,0.04,237,246,13,22,0,0.52,0.04,123,114,9,121,150,-29,14.44,514.78,-11.85,25.42,6584.17,5.87,48.89,10.21,4.78,0.23,24,4.22
1294,漢田生技,77.7,78,77.7,-0.1,-0.13,23,26.09,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,15.89,76.65,0.71,5.99,836.25,1.41,36.8,5.01,6.44,1.9,145,3.06
1295,生合,51,51.2,51,-0.4,-0.78,55,49.09,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,11,10,1,44,45,-1,11.72,104.39,31.5,-10.24,1007.57,0.39,47.44,1.03,5.88,1.82,157,3.45
1301,台塑,45.7,45.75,45.75,0.35,0.77,14557,54.88,-1509,-16,-16,-1541,8760,10798,-2038,-0.14,1938,4735,3641,5523,915,0.57,0.44,1301,922,379,4567,2909,1658,--,18326.27,5.6,13.31,172347.64,0.51,3.7,0.87,1.09,1.17,18645,636.57
1303,南亞,87.3,87.4,87.3,6.5,8.04,71075,64.98,32941,304,192,33437,62486,42012,20474,0.29,62486,62486,0,0,0,0.87,0,3150,11657,-8507,5968,17936,-11968,37.79,27681.31,1.89,19.44,267452.16,1.8,11.94,3.8,0.92,1.93,38218,793.08
1304,台聚,12.2,12.25,12.25,0.1,0.82,4575,50.59,1058,0,-24,1034,2433,1488,945,0.21,2433,2433,0,0,0,0.53,0,357,756,-399,1810,2355,-545,--,4412.98,2.14,13.41,43289.29,-0.41,2.86,-2.76,1.22,4.44,13188,118.88
1305,華夏,12.5,12.55,12.5,0.05,0.4,1844,47.77,47,0,51,98,0,257,-257,-0.14,0,0,0,0,0,0,0,595,247,348,1259,1350,-91,--,1192.32,10.17,43.35,9792.91,-0.21,1.97,-1.65,0.8,5.1,7413,58.11
1307,三芳,31.65,31.7,31.65,0.3,0.96,436,52.34,114,-5,-2,107,0,0,0,0,0,0,0,0,0,0,0,232,144,88,209,297,-88,11.55,981.26,-2.95,8.54,10913.96,0.97,32.59,3.89,6.95,1.7,1691,39.78
1308,亞聚,13.2,13.25,13.25,0.15,1.15,1717,53.23,320,0,19,339,538,302,236,0.14,538,538,0,0,0,0.31,0,328,424,-96,864,1004,-140,--,512.06,7.43,16.25,5583.33,-0.2,5.66,-1.13,1.51,5.34,7933,59.37
1309,台達化,15.65,15.7,15.65,0.1,0.64,3461,48.5,640,0,-23,617,500,407,93,0.03,500,500,0,0,0,0.14,0,758,641,117,2220,2430,-210,--,1262.51,-8.29,-8.24,13474.16,-0.53,-1.76,-3.69,0.96,9.24,9186,39.76
1310,台苯,8.07,8.08,8.07,0.09,1.13,1787,41.61,2,0,78,80,0,0,0,0,0,0,0,0,0,0,0,76,69,7,1724,1731,-7,--,891.39,4.31,5.29,8608.64,-0.94,8.94,-6.61,0,8.55,11286,52.79
1312,國喬,10.55,10.6,10.6,0.2,1.92,3620,57.44,376,0,92,468,2139,1326,813,0.22,2139,2139,0,0,0,0.59,0,577,707,-130,917,1600,-683,--,2489.49,-19.98,-5.46,24371.95,-1.17,-1.73,-4.14,0,5.61,15511,110.66
1313,聯成,10.65,10.7,10.65,0.15,1.43,1659,54.84,191,0,3,194,506,102,404,0.24,506,506,0,0,0,0.3,0,228,185,43,940,1387,-447,--,5878.67,-9.41,5.52,60418.9,0.08,6.21,0.35,0.94,3.38,11404,133.08
1314,中石化,7.19,7.2,7.2,0.18,2.56,16567,62.41,3764,0,118,3882,4112,1868,2244,0.13,3303,3942,0,0,639,0.24,0.04,3293,2495,798,9241,12283,-3042,--,1556.46,10.83,-10.37,16626.02,-0.07,-7.12,-0.34,0,5.06,47898,378.49
1315,達新,61,61.2,61,0.6,0.99,20,35,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,41.22,131.51,3.46,-14.17,2120.3,0.15,11,0.14,7.38,0.25,61,9.91
1316,上曜,10.75,10.8,10.75,0.15,1.42,2271,44.37,-56,0,1,-55,493,93,400,0.18,493,493,0,0,0,0.22,0,336,659,-323,1451,1528,-77,--,683.94,4.3,115.49,5968.9,-0.19,32.15,0.3,0,11.7,10994,40.16
1319,東陽,80.1,80.2,80.1,-0.5,-0.62,2670,43.45,-299,-126,-21,-446,1266,1707,-441,-0.16,-314,707,43,83,981,0.28,0.39,344,306,38,1087,685,402,14.38,2009.03,-1.78,-14.11,23102.93,1.62,32.51,3.22,6.24,3.44,5090,59.15
1321,大洋,29.55,29.6,29.6,0,0,96,54.17,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,-17,97,80,17,--,352.11,-5.51,10.96,3493.27,0.16,11.97,0.61,0,12.49,7097,22.72
1323,永裕,19.85,19.9,19.9,0,0,72,42.25,-1,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0,35.54,186.58,-8.1,5.09,2034.03,0.36,18.63,1.26,4.52,0.67,153,9.13
1324,地球,10.2,10.25,10.2,0,0,32,15.62,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,--,51.22,-29.76,-24.22,702.64,-0.06,16.15,-0.5,0,7.78,1461,7.51
1325,恆大,26.85,26.95,26.9,-0.05,-0.19,241,36.4,-2,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,23,0,23,222,245,-23,--,24.47,35.3,-13.39,262.13,-0.08,-20.01,-0.29,0,11.47,2445,8.53
1326,台化,45.45,45.5,45.45,0.9,2.02,10170,48.28,420,0,111,531,4985,5112,-127,-0.01,4985,4985,0,0,0,0.49,0,1105,1485,-380,4134,3626,508,303,32101.07,-4.83,28.23,296941.81,1.07,7.74,1.65,1.32,1.17,17181,586.12
1336,台翰,13.05,13.1,13.05,0.1,0.77,59,35.59,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,35.27,203.81,-4.85,-8.9,2411.46,0.1,12.26,0.4,1.99,13.52,2624,7.76
1337,再生-KY,4.75,4.77,4.77,0.1,2.14,444,48.39,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,452,0,--,42.07,-32.04,-31.33,615.05,-0.43,-8.67,-3.14,0,31.14,20940,26.9
1338,廣華-KY,15.9,15.95,15.95,0.05,0.31,598,57.3,114,0,-5,109,0,69,-69,-0.12,-69,0,0,0,69,0,0.12,84,151,-67,515,379,136,--,458.16,0.86,12.11,5200.28,-1.15,25.08,-1.37,1.88,11.54,2419,8.38
1339,昭輝,40.8,40.85,40.8,0.35,0.87,94,41.3,-3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,0,9.65,141.13,0.81,-10.02,1543.54,2.78,24.62,5.41,6.13,3.44,637,7.41
1340,勝悅-KY,5.47,5.5,5.5,0.07,1.29,221,80.91,-14,0,24,10,0,0,0,0,0,0,0,0,0,0,0,97,0,97,133,230,-97,--,5.28,53.49,-81.22,82.69,-0.3,-181.27,-1.74,0,2.54,970,15.29
1341,富林-KY,61.3,62.2,63,2,3.28,13,61.54,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,15.44,265.86,-13.78,18.06,2598.18,1.62,25.06,6.92,6.35,--,0,5.29
1342,八貫,93.2,93.3,93.2,1.2,1.3,209,46.15,40,0,-1,39,23,25,-2,-0.01,23,23,0,0,0,0.11,0,18,20,-2,170,166,4,15.66,349.26,-5.82,44.52,3108.06,2.08,27.2,7.23,6.44,2.72,530,7.8
1402,遠東新,27.15,27.2,27.2,0.45,1.68,25080,42.06,18254,-7376,-52,10826,22532,19151,3381,0.13,19117,20962,0,0,1845,0.83,0.07,1128,1607,-479,1460,4363,-2903,16.89,22888.48,7.02,14.34,254108.68,0.61,21.9,1.74,4.6,0.72,9579,535.29
1409,新纖,16.95,17,16.95,0.3,1.8,6459,62.13,3775,166,116,4057,4097,1468,2629,0.41,4097,4097,0,0,0,0.63,0,716,1306,-590,1672,3711,-2039,12.74,4079.33,3.4,25.05,39654.34,0.39,24.36,1.68,5.31,2.36,9530,161.84
1410,南染,26.2,26.85,26.4,0.3,1.15,39,41.03,-5,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,48.89,23.11,-0.38,12.78,191.66,0.03,31.62,0.04,0.76,2.05,317,6.2
1413,宏洲,9.49,9.54,9.53,0.03,0.32,19,26.32,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,17.33,224.01,19.53,-0.58,1955.63,-0.13,-0.87,-1.51,0,--,0,13.21
1414,東和,15.75,15.9,15.8,0.05,0.32,281,36.79,43,0,1,44,0,78,-78,-0.27,-78,0,0,0,78,0,0.27,75,0,75,210,207,3,54.48,46.22,16.3,-2.65,446.93,0.06,11.1,0.38,1.27,1.93,955,19.8
1416,廣豐,11.1,11.15,11.1,0,0,183,55.25,32,0,0,32,0,120,-120,-0.64,-120,0,0,0,120,0,0.64,0,0,0,188,68,120,12.91,33.56,-4.63,26.52,391.28,0.18,34.96,0.8,5.14,7.96,3686,18.53
1417,嘉裕,8.22,8.23,8.22,0.02,0.24,72,39.13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,18.27,22.01,8.23,1.81,422.97,-0.22,66.83,-1.81,3.04,3.26,1550,18.99
1418,東華,17.85,18,17.9,0,0,24,62.5,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,--,0.55,3158.82,59.2,3.34,-0.75,-8.18,-3.38,0,6.15,720,5.68
1419,新紡,62.5,62.8,62.5,0.5,0.81,89,60.23,26,0,-5,21,0,0,0,0,0,0,0,0,0,0,0,14,10,4,76,80,-4,4.76,402.04,-28.64,39.74,5236.81,9.37,25.86,14.78,2.88,1.65,1240,30
1423,利華,40.75,41.3,41.3,0.5,1.23,37,48.57,-18,0,0,-18,0,0,0,0,0,0,0,0,0,0,0,15,15,0,22,22,0,10.95,4.17,-47.9,-33.97,86.09,0.15,25.08,0.42,8.72,0.27,67,9.96
1432,大魯閣,16.4,16.45,16.4,0.15,0.92,124,53.28,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136,0,2.51,66.52,10.86,-39.79,1140.71,-0.54,16.5,-3.46,12.2,0.59,132,10.8
1434,福懋,15.25,15.3,15.3,0.15,0.99,975,66.84,-427,0,-7,-434,348,177,171,0.17,348,348,0,0,0,0.35,0,264,310,-46,375,500,-125,25.5,2584.62,-3.66,-5.12,26745.67,0.2,11.18,0.77,3.27,0.62,2622,168.47
1436,華友聯,45.3,45.55,45.5,-0.25,-0.55,673,70.79,250,0,-5,245,253,365,-112,-0.16,-365,0,0,28,337,0,0.53,78,0,78,355,321,34,10.56,53.74,47.7,-25.39,3634.12,-0.31,49.22,-0.95,11.1,1.85,900,19.42
1437,勤益控,28.4,28.5,28.5,0.15,0.53,216,88.89,7,0,0,7,151,171,-20,-0.09,0,0,0,0,0,0,0,0,0,0,67,47,20,10.29,57.06,7.32,-16.14,898.51,0.68,61.41,1.67,3.37,3.89,1965,20.19
1438,三地開發,20.4,20.5,20.5,-0.15,-0.73,60,53.57,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0,7.43,11.99,-93.93,--,1648.35,0.65,39.56,2.26,4.88,0.27,62,11.12
1439,雋揚,25.45,25.9,25.65,0.15,0.59,44,38.64,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,25,25,0,20,20,0,8.33,5.53,-91.66,20.82,753.54,0.59,30.12,1.68,1.95,4.53,1041,9.2
1440,南紡,11.4,11.45,11.4,0.1,0.88,756,48.84,-91,0,-3,-94,155,199,-44,-0.06,155,155,0,0,0,0.2,0,120,109,11,490,457,33,--,1026.7,-26.87,-16.29,13401.19,-0.05,8.73,-0.26,2.63,1.2,4986,165.68
1441,大東,9.34,9.43,9.39,0.09,0.97,32,22.58,2,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,--,131.68,14.93,1.87,1404.49,-0.62,1.42,-10.07,0,--,0,7.17
1442,名軒,26.15,26.3,26.15,-0.1,-0.38,409,54.77,57,0,0,57,110,177,-67,-0.16,110,110,0,0,0,0.27,0,31,44,-13,269,189,80,13.34,74.34,-6.36,-76.32,2016.31,0.23,49.87,1.07,9.18,3.42,3128,36.62
1443,立益物流,26.25,26.45,26.45,0,0,17,76.47,12,0,-1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,24.05,80.48,9.21,-4.58,951.17,0.52,47.69,3.95,0,0.1,35,13.53
1444,力麗,5.95,5.96,5.95,0.02,0.34,834,53.58,257,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,846,0,--,623.27,-34.41,9.21,7376.57,0.07,5.47,0.58,0,--,1015,99.56
1445,大宇,12.05,12.15,12.15,0.65,5.65,160,73.75,9,0,-3,6,0,90,-90,-0.56,-90,0,0,90,0,0,0.56,71,0,71,89,70,19,--,24.37,-53.41,-64.14,697.12,0.03,24.65,0.19,4.12,3.99,1303,13.07
1446,宏和,15.55,15.6,15.55,0.1,0.65,113,44.25,1,0,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,0,9.15,62.95,-35.66,-83.63,584.94,0.5,39.1,2.44,9.65,6.35,2186,13.77
1447,力鵬,5.9,5.92,5.9,0.01,0.17,2531,41.65,146,0,0,146,565,0,565,0.22,0,0,0,0,0,0,0,447,304,143,1541,2249,-708,--,3258.89,-15.82,27.79,29701.74,0.1,2.66,1.09,0,--,2358,91.01
1449,佳和,12.4,12.45,12.45,0.2,1.63,457,54.39,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,113,0,113,349,462,-113,--,377.32,34.69,75.49,3008.72,-0.23,10.06,-0.95,0.8,12.33,3918,12.71
1451,年興,16.7,16.75,16.7,0,0,147,38.36,-30,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,0,18.76,513.37,-0.97,-4.08,6416.66,0.47,16.45,1.26,5.99,1.18,586,19.8
1452,宏益,10.5,10.55,10.5,-0.05,-0.47,119,39.5,5,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,0,--,147.54,-8.46,12.05,1350.26,-0.09,3.3,-0.43,1.9,0.31,103,13.26
1453,大將,11.3,11.4,11.35,0.1,0.89,60,25.86,-36,0,-3,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,103.18,0.13,0,1.61,1.48,-0.05,63.93,-0.36,2.64,4.63,1312,11.32
1454,台富,12.7,12.85,12.7,-0.15,-1.17,33,6.25,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,--,124.28,11.76,-20.89,1393.77,-0.2,3.8,-1.77,0.79,6.44,2091,12.98
1455,集盛,8.17,8.18,8.18,0.01,0.12,324,47.19,67,0,-9,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,329,0,--,595.32,12.38,-3.06,5589.46,-0.05,2.13,-0.46,1.96,2.02,2679,53.17
1456,怡華,12.9,13.1,12.9,-0.05,-0.39,26,61.54,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,3.74,64.1,14.38,23.71,896.39,-0.43,39.68,-2.12,0,1.34,313,9.37
1457,宜進,14.05,14.15,14.05,-0.1,-0.71,103,3.88,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,20.97,295.48,8.4,-0.12,2766.73,0.2,5.92,0.36,7.12,0.76,600,31.67
1459,聯發,11.8,11.85,11.8,0.05,0.43,43,48.84,-3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,8.61,94.35,-5.57,-3.67,1059.13,0.03,18.88,0.27,1.69,0.42,379,35.86
1460,宏遠,6.98,6.99,6.98,-0.05,-0.71,547,38.28,-196,0,0,-196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,556,0,--,426.2,-27.21,-27.61,6853.27,0.02,17.68,0.23,0,--,0,69.46
1463,強盛新,18,18.05,18,-0.2,-1.1,34,14.71,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,--,20.9,-17.1,34.51,226.01,-0.01,17.06,-0.09,0.72,0.71,309,17.33
1464,得力,10.2,10.25,10.25,0.1,0.99,455,33.56,212,0,0,212,0,0,0,0,0,0,0,0,0,0,0,116,133,-17,349,332,17,27.7,1129.61,-0.2,6.49,12100.86,0.3,20.88,2.07,2.44,1.88,2001,42.56
1465,偉全,12.05,12.1,12.05,0.05,0.42,35,51.43,-4,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,--,36.32,5.25,-12.07,367.29,0.27,2.36,1.79,2.49,12.84,3326,10.36
1466,聚隆,14.65,14.7,14.7,0.05,0.34,87,71.43,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,--,187.41,-3.06,-17.51,2427.43,0.17,12.64,1.29,1.36,16.92,4701,11.12
1467,南緯,6.95,6.97,6.96,0.01,0.14,206,26.77,-23,0,0,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,212,0,--,413.81,-10.62,27.49,5178.56,0.11,19.76,0.93,0,11.19,4706,23.36
1468,昶和,11.7,11.85,11.9,0,0,40,55,-2,0,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,99.17,42.43,67.16,-46.07,672.34,0.17,25.9,1.81,0,--,0,16.04
1470,大統新創,21.9,23.2,21.9,0.8,3.79,6,50,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,25.17,50.9,-26.3,-20.52,767.93,0.31,26.99,2.67,2.97,0.03,6,8.58
1471,首利,10.45,10.5,10.5,0.1,0.96,507,38.72,-81,0,3,-78,0,0,0,0,0,0,0,0,0,0,0,0,50,-50,511,461,50,--,8,4.94,-52.38,148.74,-0.03,-20.25,-0.25,0,--,0,15.04
1472,三洋實業,89.4,90,--,--,--,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,--,--,0,0,0,0,0,0,13.81,307.21,35.42,-8.15,3619.14,1.78,14.67,3.94,6.76,47.27,4135,5.25
1473,台南,20.4,20.5,20.4,0,0,38,39.47,-8,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,--,378.67,-31.82,-13.6,6080.36,0.69,18.38,2.59,2.45,2.26,826,14.62
1474,弘裕,9.82,9.84,9.82,-0.11,-1.11,147,10.34,-9,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,161,0,40.92,252.11,-16.74,-6,2848.01,0.09,10.9,0.46,2.55,10.12,3285,12.99
1475,業旺,25.05,25.1,25.1,-0.2,-0.79,71,22.54,-5,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0,9.84,124.97,-4.45,-4.62,1421.08,0.88,17.89,3.77,5.98,2.23,368,6.6
