代碼,商品,買進,賣出,成交,漲跌,漲幅%,總量,內外盤比%,外資買賣超,投信買賣超,自營商買賣超,法人買賣超,控盤者買進,控盤者賣出,控盤者買賣超,控盤者買賣超比,控盤者主動買賣超,控盤者拉高買盤,控盤者作多買盤,控盤者偏空賣盤,控盤者殺低賣盤,控盤者主動買力,控盤者主動賣力,實戶買進,實戶賣出,實戶買賣超,散戶買進,散戶賣出,散戶買賣超,PE(市盈率),營收,營收期增率%,營收年增率%,營收(12),盈餘,毛利率%,ROE%,殖利率%,融資使用率%,融資餘額,股本
1227,佳格,28.35,28.45,28.35,-0.25,-0.87,5213,44.41,3827,0,8,3835,4011,4254,-243,-0.05,824,2136,0,0,1312,0.41,0.25,261,303,-42,956,671,285,19.55,2282.2,18.16,5.44,28785.87,0.52,23.44,2.51,4.73,0.61,1387,91.51
1229,聯華,41.55,41.6,41.55,0,0,2740,44.46,1037,0,1,1038,1575,769,806,0.29,1467,1575,0,0,108,0.57,0.04,385,431,-46,826,1585,-759,16.04,786.41,30.12,-8.84,13199.03,0.55,23.32,1.33,4.81,0.8,3605,179.6
1231,聯華食,87.1,87.3,87.1,-0.1,-0.11,266,42.97,31,0,2,33,0,0,0,0,0,0,0,0,0,0,0,50,66,-16,229,213,16,19.8,986.34,-2.15,-3.15,13067.73,1,21.66,4,2.87,0.36,271,29.85
1232,大統益,149,149.5,149.5,1,0.67,152,51.01,-14,0,-1,-15,55,33,22,0.14,46,46,0,0,0,0.29,0,36,65,-29,66,59,7,17.28,1831.69,-3.1,9.9,22232.16,2.33,13.69,6.17,4.82,0.02,6,16
1233,天仁,27.75,27.95,27.55,-0.45,-1.61,24,16.67,-5,0,-1,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,33.6,188.91,9.04,-3.79,2184.92,0.34,61.08,2.21,0.73,0.2,46,9.06
1234,黑松,34.8,34.9,34.9,0.15,0.43,105,35.29,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,0,20.77,694.37,1.27,-22.72,9291.72,0.29,23.95,0.62,4.73,0.02,21,40.19
1235,興泰,36.9,38.4,37.6,0.45,1.21,24,39.13,-8,0,-1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,--,7.96,-46.43,-37.98,202.03,-0.54,28.55,-4.06,2.66,2.09,983,18.86
1236,宏亞,25.55,25.65,25.6,0,0,67,69.23,-20,0,-1,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,--,107.32,-12.21,-4.29,1835.17,0.23,28.09,0.8,6.45,0.6,130,8.67
1240,茂生農經,57.7,57.8,57.7,-0.2,-0.35,11,45.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,12.36,244.09,3.23,2.89,2781.56,0.89,12.79,2.4,6.07,0.2,22,4.42
1256,鮮活果汁-KY,178,179,178,-4,-2.2,104,25,-21,0,2,-19,6,10,-4,-0.04,-10,0,0,0,10,0,0.09,15,34,-19,87,64,23,13.44,475.68,4.42,23.65,4775.69,3.24,30.39,2.85,3.71,4.62,413,3.58
1259,安心,57.6,58.5,58.4,0.7,1.21,4,50,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,26.07,547.07,11.99,2.9,6140.89,0.06,22.76,0.07,2.05,0.53,43,3.24
1264,德麥,267,270,267,-2.5,-0.93,36,2.78,-9,0,0,-9,0,5,-5,-0.12,-5,0,0,0,5,0,0.12,2,19,-17,39,17,22,12.86,555.51,-11.87,2.72,6862.9,5.5,33.22,5.4,5.62,0.01,1,3.71
1268,漢來美食,167.5,170,168.5,-1.5,-0.88,21,23.81,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,12,-8,19,11,8,14.53,598.06,16.18,10.91,6643.02,5.87,48.89,10.21,4.75,0.18,19,4.22
1294,漢田生技,78.2,79.1,78.2,-4.7,-5.67,145,23.08,-6,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,10,-10,146,136,10,15.99,68.29,-10.92,31.23,852.5,1.41,36.8,5.01,6.39,2.28,174,3.06
1295,生合,49.1,49.2,49.1,-0.35,-0.71,48,25,-12,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,11.29,80.33,-23.05,-23.38,983.05,0.39,47.44,1.03,6.11,1.76,152,3.45
1301,台塑,44.4,44.45,44.4,-1.15,-2.52,31991,31.25,-16033,0,-2,-16035,14206,27965,-13759,-0.43,-27510,0,455,511,27454,0.01,0.87,3841,1155,2686,14257,3185,11072,--,14951.42,-18.42,0.67,172447.04,0.51,3.7,0.87,1.13,1.11,17598,636.57
1303,南亞,94.8,94.9,94.8,-4.4,-4.44,43740,36.75,-4146,123,-1745,-5768,26721,32979,-6258,-0.14,-6880,8833,7868,10294,13287,0.38,0.53,4377,3447,930,13139,7811,5328,41.04,28830.98,4.15,31.35,274333.84,1.8,11.94,3.8,0.84,1.42,28142,793.08
1304,台聚,12.7,12.75,12.75,0,0,3254,48.45,707,0,27,734,1370,427,943,0.29,1047,654,621,228,0,0.39,0.07,615,601,14,1288,2244,-956,--,3720.86,-15.68,-1.43,43235.49,-0.41,2.86,-2.76,1.18,4.27,12682,118.88
1305,華夏,12.55,12.6,12.55,0,0,2491,46.27,573,0,-6,567,810,289,521,0.21,640,640,0,0,0,0.25,0,366,620,-254,1345,1613,-268,--,973.04,-18.39,20.69,9959.75,-0.21,1.97,-1.65,0.8,4.83,7023,58.11
1307,三芳,35,35.1,35,0.4,1.16,2051,50.81,1131,-10,27,1148,685,275,410,0.2,685,685,0,0,0,0.33,0,494,451,43,885,1338,-453,12.77,876.39,-10.69,9.15,10987.41,0.97,32.59,3.89,6.29,1.35,1341,39.78
1308,亞聚,13.45,13.5,13.45,0.05,0.37,1590,45.19,490,0,0,490,223,0,223,0.14,223,223,0,0,0,0.14,0,546,463,83,828,1135,-307,--,521.63,1.87,10.42,5632.56,-0.2,5.66,-1.13,1.49,5.14,7626,59.37
1309,台達化,15,15.05,15,-0.2,-1.32,3710,49.27,372,0,-13,359,587,753,-166,-0.04,-446,74,164,102,582,0.06,0.18,801,746,55,2339,2228,111,--,974.08,-22.85,-20.62,13221.14,-0.53,-1.76,-3.69,1,8.53,8482,39.76
1310,台苯,8.56,8.57,8.57,-0.14,-1.61,2964,43.12,561,0,-14,547,0,0,0,0,0,0,0,0,0,0,0,394,159,235,2585,2820,-235,--,516.86,-42.02,-38.61,8283.51,-0.94,8.94,-6.61,0,9.21,12150,52.79
1312,國喬,13.2,13.25,13.2,-0.55,-4,13957,36.36,780,0,-317,463,6126,6349,-223,-0.02,-1648,194,4100,3065,2877,0.31,0.42,1598,1897,-299,6275,5753,522,--,1593.25,-36,5.82,24459.55,-1.17,-1.73,-4.14,0,4.84,13387,110.66
1313,聯成,11.05,11.1,11.05,0.25,2.31,4662,60.67,1260,0,-14,1246,2279,749,1530,0.33,2279,2279,0,0,0,0.49,0,857,882,-25,1544,3049,-1505,--,5371.03,-8.64,4.71,60660.52,0.08,6.21,0.35,0.9,3.43,11586,133.08
1314,中石化,7.73,7.74,7.73,-0.05,-0.64,25078,43.29,4624,0,420,5044,10841,5996,4845,0.19,4444,5291,2801,1049,2599,0.32,0.15,3795,4991,-1196,10494,14143,-3649,--,1290.22,-17.11,-23.83,16222.41,-0.07,-7.12,-0.34,0,5,47324,378.49
1315,達新,60.8,61.5,61.2,-0.3,-0.49,22,19.05,-11,0,-1,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,41.35,233.65,77.66,3.43,2128.06,0.15,11,0.14,7.35,0.02,6,9.91
1316,上曜,11,11.05,11,0.55,5.26,14675,68.09,-2651,0,51,-2600,5539,7130,-1591,-0.11,5539,5539,0,0,0,0.37,0,1330,1718,-388,7935,5955,1980,--,720.42,5.33,152.96,6404.52,-0.19,32.15,0.3,0,11.44,10756,40.16
1319,東陽,106.5,107,107,2,1.9,10393,69.31,-1084,3422,1,2339,8581,6935,1646,0.16,7771,8114,220,256,307,0.8,0.05,568,1190,-622,1352,2376,-1024,19.21,1847.63,-8.03,2.54,23148.68,1.62,32.51,3.22,4.67,2.94,4345,59.15
1321,大洋,31.1,31.15,31.15,1.7,5.77,536,63.48,-54,0,-3,-57,42,75,-33,-0.06,42,42,0,0,0,0.08,0,70,0,70,426,463,-37,--,361.97,2.8,13.39,3536.03,0.16,11.97,0.61,0,12.57,7139,22.72
1323,永裕,19.55,19.65,19.55,-0.15,-0.76,54,25.93,-18,0,1,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,34.91,181.4,-2.78,4.34,2041.57,0.36,18.63,1.26,4.6,1.16,265,9.13
1324,地球,10.35,10.45,10.4,-0.2,-1.89,47,40.91,-8,0,-1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,--,55.58,8.51,4.1,704.83,-0.06,16.15,-0.5,0,7.31,1373,7.51
1325,恆大,26.05,26.1,26.05,-0.3,-1.14,218,15.71,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,220,0,--,20.07,-17.97,-31.2,253.03,-0.08,-20.01,-0.29,0,10.63,2266,8.53
1326,台化,46.2,46.25,46.2,-2.05,-4.25,24569,30.25,-7075,0,-819,-7894,9163,16577,-7414,-0.3,-15109,107,1205,1373,15048,0.05,0.66,3181,2830,351,12458,5396,7062,308,27386.9,-14.69,15.45,300607.44,1.07,7.74,1.65,1.3,0.91,13355,586.12
1336,台翰,13.75,13.8,13.75,-0.05,-0.36,89,27.38,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,37.16,212.13,4.08,0.37,2412.25,0.1,12.26,0.4,1.89,13.45,2609,7.76
1337,再生-KY,4.94,4.95,4.94,-0.04,-0.8,395,40.1,43,0,-7,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,400,0,--,45.41,7.95,-9.61,610.22,-0.43,-8.67,-3.14,0,31.61,21256,26.9
1338,廣華-KY,16.5,16.7,16.65,-0.15,-0.89,122,22.13,-12,0,2,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,123,0,--,426.71,-6.86,6.24,5225.36,-1.15,25.08,-1.37,1.8,14.48,3035,8.38
1339,昭輝,43.5,43.7,43.5,-0.1,-0.23,175,51.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,146,176,-30,10.28,146.73,3.97,14.65,1562.29,2.78,24.62,5.41,5.75,3.56,660,7.41
1340,勝悅-KY,5.61,5.62,5.62,0.13,2.37,254,37.86,-5,0,-8,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,261,0,--,6.79,28.67,-70.78,66.24,-0.3,-181.27,-1.74,0,2.75,1052,15.29
1341,富林-KY,61.6,62.6,61.6,-1.3,-2.07,13,63.64,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,15.1,198.46,-25.35,14.54,2623.37,1.62,25.06,6.92,6.49,--,0,5.29
1342,八貫,107.5,108,108,-3.5,-3.14,1235,39.25,-16,0,-1,-17,479,463,16,0.01,-378,0,85,90,373,0.07,0.37,214,285,-71,568,513,55,18.15,337.47,-3.38,37.2,3199.56,2.08,27.2,7.23,5.56,4.05,789,7.8
1402,遠東新,27.6,27.65,27.65,-0.05,-0.18,49497,73.88,-17150,25114,-472,7492,43824,40204,3620,0.07,26505,31318,9035,9180,4668,0.81,0.28,2202,3707,-1505,3524,5639,-2115,17.17,23426.66,2.35,19.44,257921.25,0.61,21.9,1.74,4.52,0.79,10515,535.29
1409,新纖,25.45,25.5,25.45,0.55,2.21,13119,55.86,1195,0,64,1259,4204,4195,9,0,1861,1741,2463,2343,0,0.37,0.21,2688,2416,272,6311,6592,-281,19.14,4373.93,7.22,35.13,40791.5,0.39,24.36,1.68,3.54,5.36,21668,161.84
1410,南染,25,25.3,25,-0.3,-1.19,109,26.61,-9,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,0,46.3,20.58,-10.96,37.08,197.23,0.03,31.62,0.04,0.8,2.04,316,6.2
1413,宏洲,9.39,9.51,9.5,0.01,0.11,9,55.56,-1,0,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,17.27,178.75,-20.2,-16.46,1920.41,-0.13,-0.87,-1.51,0,--,0,13.21
1414,東和,16.65,16.8,16.75,-0.75,-4.29,240,17.65,-140,0,-1,-141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,0,57.76,45.98,-0.51,11.12,451.54,0.06,11.1,0.38,1.19,1.97,974,19.8
1416,廣豐,10.9,10.95,10.9,-0.05,-0.46,322,41.57,-30,0,-1,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,328,0,12.67,40.52,20.74,61.12,406.65,0.18,34.96,0.8,5.23,8.93,4137,18.53
1417,嘉裕,8.39,8.44,8.44,0.02,0.24,187,62.3,19,0,-4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,191,0,18.76,21.31,-3.18,-10.25,420.53,-0.22,66.83,-1.81,2.96,3.53,1674,18.99
1418,東華,18.45,18.7,18.45,-0.35,-1.86,15,46.67,-5,0,-2,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,--,1.05,89.71,206.41,4.05,-0.75,-8.18,-3.38,0,6.36,745,5.68
1419,新紡,64.6,64.8,64.6,-0.4,-0.62,109,42.45,14,0,-2,12,0,0,0,0,0,0,0,0,0,0,0,0,10,-10,112,102,10,4.92,383.13,-4.7,2.15,5244.87,9.37,25.86,14.78,2.79,1.68,1257,30
1423,利華,43.95,44,43.95,0.05,0.11,3441,50.25,38,0,-1,37,2878,2704,174,0.05,597,731,2019,1971,182,0.8,0.62,260,277,-17,308,465,-157,11.66,6.12,46.87,17.91,87.02,0.15,25.08,0.42,8.19,0.21,52,9.96
1432,大魯閣,17.3,17.35,17.3,-0.1,-0.57,720,55.01,84,0,-1,83,0,150,-150,-0.2,0,0,0,0,0,0,0,202,0,202,531,583,-52,2.65,65.98,-0.82,-38.67,1099.11,-0.54,16.5,-3.46,11.56,1.07,240,10.8
1434,福懋,16.4,16.45,16.45,0.1,0.61,2095,58.9,1192,0,-4,1188,1199,225,974,0.46,1199,1199,0,0,0,0.57,0,355,508,-153,553,1374,-821,27.42,2497.99,-3.35,5.63,26878.71,0.2,11.18,0.77,3.04,0.62,2629,168.47
1436,華友聯,47.25,47.3,47.3,2.25,4.99,1321,57.75,103,0,1,104,0,212,-212,-0.16,0,0,0,0,0,0,0,114,218,-104,1220,904,316,10.97,110.85,106.27,44.62,3668.32,-0.31,49.22,-0.95,10.68,1.92,932,19.42
1437,勤益控,28.65,28.8,28.75,0.05,0.17,101,54,-21,0,4,-17,0,0,0,0,0,0,0,0,0,0,0,22,20,2,80,82,-2,10.38,61.7,8.14,-0.61,898.13,0.68,61.41,1.67,3.34,3.89,1961,20.19
1438,三地開發,21.9,--,21.9,1.95,9.77,266,85.71,35,0,-5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,269,0,7.93,1.12,-90.68,--,1649.46,0.65,39.56,2.26,4.57,0.4,91,11.12
1439,雋揚,25,25.4,25.25,0.55,2.23,101,86,58,0,-3,55,0,0,0,0,0,0,0,0,0,0,0,50,50,0,51,51,0,8.2,11.67,110.98,-38.28,746.3,0.59,30.12,1.68,1.98,4.6,1057,9.2
1440,南紡,13.2,13.25,13.2,-0.05,-0.38,3049,43.11,864,0,-4,860,760,459,301,0.1,586,669,91,89,85,0.25,0.06,603,520,83,1700,2084,-384,--,1117.88,8.88,-13.43,13227.71,-0.05,8.73,-0.26,2.27,1.26,5225,165.68
1441,大東,9.07,9.18,9.18,0.04,0.44,65,41.54,-5,0,-1,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,--,94.13,-28.52,-1.28,1403.27,-0.62,1.42,-10.07,0,--,0,7.17
1442,名軒,28,28.05,28,1.5,5.66,1336,51.71,-44,0,0,-44,50,93,-43,-0.03,50,50,0,0,0,0.04,0,72,173,-101,1227,1083,144,14.29,199.2,167.97,-18.68,1970.55,0.23,49.87,1.07,8.57,3.5,3206,36.62
1443,立益物流,26.25,26.4,26.4,0.05,0.19,49,70.83,-6,0,-1,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,24,79.13,-1.68,-2.27,949.33,0.52,47.69,3.95,0,0.09,31,13.53
1444,力麗,6.78,6.87,6.78,-0.15,-2.16,1925,28.25,268,0,-11,257,179,299,-120,-0.06,-299,0,0,0,299,0,0.15,166,0,166,1594,1640,-46,--,1072.31,72.05,81.02,7856.53,0.07,5.47,0.58,0,--,868,99.56
1445,大宇,11.15,11.25,11.2,-0.15,-1.32,75,26.67,-34,0,-1,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,--,56.55,132.01,-12.21,689.26,0.03,24.65,0.19,4.46,4.03,1315,13.07
1446,宏和,16.7,16.75,16.75,0.25,1.52,432,53.83,95,0,17,112,0,61,-61,-0.14,0,0,0,0,0,0,0,30,0,30,404,373,31,9.85,77.51,23.12,-1.84,583.49,0.5,39.1,2.44,8.96,6.08,2092,13.77
1447,力鵬,6.5,6.52,6.5,-0.11,-1.66,1676,25.87,254,0,-9,245,0,0,0,0,0,0,0,0,0,0,0,110,109,1,1584,1585,-1,--,1615.68,-50.42,-45.56,28349.43,0.1,2.66,1.09,0,--,1726,91.01
1449,佳和,14.75,14.8,14.75,-1.6,-9.79,19057,37.67,789,0,-22,767,3632,7773,-4141,-0.22,-5177,681,141,394,5605,0.04,0.31,2848,2723,125,12712,8696,4016,--,283.82,-24.78,98.72,3149.71,-0.23,10.06,-0.95,0.68,9.8,3113,12.71
1451,年興,16.55,16.6,16.55,0,0,193,24.48,-13,0,-2,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,197,0,18.6,525.25,2.31,-18.98,6293.58,0.47,16.45,1.26,6.04,1.4,695,19.8
1452,宏益,10.8,10.9,10.8,-0.05,-0.46,44,29.41,-18,0,2,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,--,121.12,-17.9,14.96,1366.03,-0.09,3.3,-0.43,1.85,0.32,107,13.26
1453,大將,11.7,11.85,11.7,0.55,4.93,1264,68.83,88,0,2,90,293,178,115,0.09,293,293,0,0,0,0.23,0,126,210,-84,859,890,-31,106.36,0.13,-0.79,0.81,1.48,-0.05,63.93,-0.36,2.56,4.21,1191,11.32
1454,台富,12.85,13.05,12.85,-0.15,-1.15,45,31.82,-5,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,--,126.2,1.55,7.83,1402.93,-0.2,3.8,-1.77,0.78,6.75,2190,12.98
1455,集盛,9.85,9.87,9.85,-0.11,-1.1,2221,43.08,155,0,8,163,0,0,0,0,0,0,0,0,0,0,0,116,147,-31,2118,2087,31,--,543.39,-8.72,-4.87,5561.64,-0.05,2.13,-0.46,1.62,2.49,3314,53.17
1456,怡華,13.85,13.95,13.9,-0.1,-0.71,121,58.97,-16,0,5,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,122,0,4.03,28.68,-55.26,-69.04,832.43,-0.43,39.68,-2.12,0,2.27,533,9.37
1457,宜進,14.65,14.7,14.65,0,0,874,48.71,-45,0,-1,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,879,0,21.87,249.33,-15.62,-8.69,2742.99,0.2,5.92,0.36,6.83,0.83,654,31.67
1459,聯發,11.6,11.7,11.6,-0.05,-0.43,72,4.17,-5,0,-4,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,8.47,82.21,-12.87,-3.48,1056.17,0.03,18.88,0.27,1.72,0.44,392,35.86
1460,宏遠,7.05,7.08,7.05,0.1,1.44,893,53.97,262,0,-9,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,900,0,--,465.1,9.13,-7.36,6816.32,0.02,17.68,0.23,0,--,0,69.46
1463,強盛新,17.5,17.7,17.7,0.05,0.28,32,59.37,4,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,--,15.81,-24.35,0.81,226.14,-0.01,17.06,-0.09,0.73,0.84,363,17.33
1464,得力,10.35,10.4,10.35,0,0,720,42.12,361,0,-4,357,130,193,-63,-0.09,-63,0,130,193,0,0.18,0.26,120,58,62,479,478,1,64.69,990.95,-12.28,4.57,12144.19,0.3,20.88,2.07,2.42,2.08,2217,42.56
1465,偉全,12.15,12.25,12.2,-0.2,-1.61,111,35.45,-20,0,-2,-22,0,0,0,0,0,0,0,0,0,0,0,0,41,-41,116,75,41,--,27.07,-25.48,18.69,371.56,0.27,2.36,1.79,2.46,12.75,3303,10.36
1466,聚隆,14,14.15,14.15,0,0,222,48.2,10,0,-2,8,0,0,0,0,0,0,0,0,0,0,0,49,0,49,173,222,-49,--,192.09,2.5,4.6,2435.87,0.17,12.64,1.29,1.41,16.86,4685,11.12
1467,南緯,7.6,7.61,7.61,-0.17,-2.19,187,45.99,-24,0,-3,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,194,0,--,371.28,-10.28,-11.55,5130.06,0.11,19.76,0.93,0,12.59,5296,23.36
1468,昶和,11.45,11.55,11.65,-0.2,-1.69,40,61.54,-4,0,-1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,97.08,44.43,4.71,-37.47,645.71,0.17,25.9,1.81,0,--,0,16.04
1470,大統新創,22.25,22.65,22.6,-0.05,-0.22,12,41.67,-5,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,25.98,55.31,8.67,-18.4,755.46,0.31,26.99,2.67,2.88,0.03,6,8.58
1471,首利,10.8,10.85,10.8,-0.3,-2.7,842,38.29,-217,0,-2,-219,100,100,0,0,0,0,0,0,0,0,0,101,68,33,644,677,-33,--,6.79,-15.13,-66.11,135.49,-0.03,-20.25,-0.25,0,--,0,15.04
1472,三洋實業,88.5,89,88.9,0.4,0.45,133,0.75,-6,0,0,-6,102,111,-9,-0.07,88,102,0,0,14,0.77,0.11,9,13,-4,22,9,13,13.83,354.16,15.28,35.05,3711.06,1.78,14.67,3.94,6.75,45.64,3992,5.25
1473,台南,20.45,20.5,20.5,0.1,0.49,155,23.23,-69,0,2,-67,61,60,1,0.01,61,61,0,0,0,0.39,0,0,0,0,97,98,-1,--,431.1,13.85,-1.52,6073.7,0.69,18.38,2.59,2.44,2.36,862,14.62
