代碼,商品,買進,賣出,成交,漲跌,漲幅%,總量,內外盤比%,外資買賣超,投信買賣超,自營商買賣超,法人買賣超,控盤者買進,控盤者賣出,控盤者買賣超,控盤者買賣超比,控盤者主動買賣超,控盤者拉高買盤,控盤者作多買盤,控盤者偏空賣盤,控盤者殺低賣盤,控盤者主動買力,控盤者主動賣力,實戶買進,實戶賣出,實戶買賣超,散戶買進,散戶賣出,散戶買賣超,PE(市盈率),營收,營收期增率%,營收年增率%,營收(12),盈餘,毛利率%,ROE%,殖利率%,融資使用率%,融資餘額,股本
1219,福壽,12.45,12.5,12.5,0,0,359,48.88,74,0,-10,64,0,86,-86,-0.24,-86,0,0,0,86,0,0.24,106,95,11,257,182,75,26.6,1115.08,-8.73,-6.86,14340.45,0.11,7.81,-0.08,4,0.71,603,34.12
1220,台榮,11.65,11.7,11.65,0.05,0.43,70,41.18,-6,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,0,582.5,239.79,-19.9,-12.6,3352.56,-0.17,7.79,-0.98,1.72,2.56,1132,17.71
1225,福懋油,31.1,31.15,31.15,1.8,6.13,619,65.06,-143,0,-7,-150,54,0,54,0.09,54,54,0,0,0,0.09,0,50,24,26,519,599,-80,18.22,1031.01,-7.13,2.27,12369.11,0.44,9.3,2.82,3.21,12.2,7388,24.23
1227,佳格,29.1,29.15,29.1,0.25,0.87,1909,53.95,757,-4,-3,750,685,429,256,0.13,630,625,60,55,0,0.36,0.03,476,263,213,763,1232,-469,20.07,2282.2,18.16,5.44,28785.87,0.52,23.44,2.51,4.6,0.63,1440,91.51
1229,聯華,41.65,41.7,41.65,0.35,0.85,1779,44.14,700,-10,-3,687,765,517,248,0.14,667,650,115,98,0,0.42,0.05,276,153,123,772,1143,-371,16.08,786.41,30.12,-8.84,13199.03,0.55,23.32,1.33,4.8,0.75,3348,179.6
1231,聯華食,89.1,89.2,89.1,1.9,2.18,351,64.06,148,-2,2,148,12,12,0,0,12,12,0,0,0,0.03,0,110,42,68,250,318,-68,20.25,986.34,-2.15,-3.15,13067.73,1,21.66,4,2.81,0.37,273,29.85
1232,大統益,150,150.5,150.5,1,0.67,271,55.85,-25,-1,6,-20,155,141,14,0.05,48,55,100,97,10,0.55,0.38,30,37,-7,97,104,-7,17.4,1831.69,-3.1,9.9,22232.16,2.33,13.69,6.17,4.78,0.02,8,16
1233,天仁,27.9,28,27.8,-0.2,-0.71,23,73.91,-11,0,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,33.9,188.91,9.04,-3.79,2184.92,0.34,61.08,2.21,0.72,0.17,39,9.06
1234,黑松,35.1,35.2,35.2,0,0,100,44,10,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,20.95,694.37,1.27,-22.72,9291.72,0.29,23.95,0.62,4.69,0.02,22,40.19
1235,興泰,37.5,38.65,38.65,0.65,1.71,18,55.56,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,--,7.96,-46.43,-37.98,202.03,-0.54,28.55,-4.06,2.59,2.06,973,18.86
1236,宏亞,25.6,25.75,25.7,0.05,0.19,40,69.23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,-20,41,21,20,--,107.32,-12.21,-4.29,1835.17,0.23,28.09,0.8,6.42,0.62,135,8.67
1240,茂生農經,57.9,58.2,58.5,0.7,1.21,12,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,12.53,244.09,3.23,2.89,2781.56,0.89,12.79,2.4,5.98,0.2,22,4.42
1256,鮮活果汁-KY,178,179,178,3,1.71,54,39.62,-4,0,1,-3,0,0,0,0,0,0,0,0,0,0,0,12,26,-14,45,31,14,13.44,475.68,4.42,23.65,4775.69,3.24,30.39,2.85,3.71,3.94,352,3.58
1259,安心,59,59.5,--,--,--,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,--,--,0,0,0,0,0,0,26.61,547.07,11.99,2.9,6140.89,0.06,22.76,0.07,2.01,0.53,43,3.24
1264,德麥,270.5,271,270,-1,-0.37,9,55.56,3,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,10,10,0,13,555.51,-11.87,2.72,6862.9,5.5,33.22,5.4,5.56,0.01,1,3.71
1268,漢來美食,168,168.5,168,0.5,0.3,7,28.57,-3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,8,5,3,14.48,598.06,16.18,10.91,6643.02,5.87,48.89,10.21,4.76,0.12,13,4.22
1294,漢田生技,79.1,79.4,78.8,1.3,1.68,28,55.56,-5,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,10,10,0,19,19,0,16.11,68.29,-10.92,31.23,852.5,1.41,36.8,5.01,6.35,2.42,185,3.06
1295,生合,50,50.3,50.2,1.25,2.55,87,48.28,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,-12,87,75,12,11.54,80.33,-23.05,-23.38,983.05,0.39,47.44,1.03,5.98,1.73,149,3.45
1301,台塑,45.25,45.3,45.25,1.45,3.31,21400,58.3,5947,-36,525,6436,16176,12927,3249,0.15,16176,16176,0,0,0,0.75,0,1253,2167,-914,4069,6405,-2336,--,14951.42,-18.42,0.67,172447.04,0.51,3.7,0.87,1.1,1.14,18148,636.57
1303,南亞,106.5,--,106.5,9.6,9.91,53386,68.67,20882,402,1042,22326,48701,41083,7618,0.14,48701,48701,0,0,0,0.9,0,1843,6470,-4627,3665,6657,-2992,46.1,28830.98,4.15,31.35,274333.84,1.8,11.94,3.8,0.75,1.57,31163,793.08
1304,台聚,12.65,12.7,12.7,0.2,1.6,3615,57.62,1464,0,-35,1429,1312,717,595,0.16,1312,1312,0,0,0,0.36,0,656,721,-65,1665,2195,-530,--,3720.86,-15.68,-1.43,43235.49,-0.41,2.86,-2.76,1.18,4.19,12439,118.88
1305,華夏,12.6,12.65,12.65,0,0,2284,48.31,540,0,-5,535,582,330,252,0.11,319,486,0,0,167,0.21,0.07,499,600,-101,1223,1375,-152,--,973.04,-18.39,20.69,9959.75,-0.21,1.97,-1.65,0.79,4.73,6877,58.11
1307,三芳,36.7,36.75,36.75,1.55,4.4,2834,72.15,1575,-5,84,1654,1178,288,890,0.31,1178,1178,0,0,0,0.41,0,457,397,60,1223,2173,-950,13.41,876.39,-10.69,9.15,10987.41,0.97,32.59,3.89,5.99,1.37,1363,39.78
1308,亞聚,13.65,13.7,13.65,0.2,1.49,2345,37.61,498,0,-3,495,801,500,301,0.13,801,801,0,0,0,0.34,0,565,198,367,988,1657,-669,--,521.63,1.87,10.42,5632.56,-0.2,5.66,-1.13,1.47,5.03,7468,59.37
1309,台達化,15.05,15.1,15.05,-0.1,-0.66,2974,47.54,561,0,-8,553,594,510,84,0.03,147,510,0,0,363,0.17,0.12,594,516,78,1799,1962,-163,--,974.08,-22.85,-20.62,13221.14,-0.53,-1.76,-3.69,1,8.24,8192,39.76
1310,台苯,8.54,8.55,8.54,0.11,1.3,2360,52.25,838,0,-19,819,0,0,0,0,0,0,0,0,0,0,0,268,257,11,2106,2117,-11,--,516.86,-42.02,-38.61,8283.51,-0.94,8.94,-6.61,0,9.08,11986,52.79
1312,國喬,12.95,13,12.95,0.1,0.78,7696,46.22,609,0,-6,603,1912,2642,-730,-0.1,1108,1485,427,804,0,0.25,0.11,1255,1192,63,4552,3884,668,--,1593.25,-36,5.82,24459.55,-1.17,-1.73,-4.14,0,4.93,13629,150.66
1313,聯成,11.2,11.25,11.25,0.2,1.81,4213,61.61,2275,0,-72,2203,2184,1160,1024,0.24,2184,2184,0,0,0,0.52,0,734,847,-113,1313,2224,-911,--,5371.03,-8.64,4.71,60660.52,0.08,6.21,0.35,0.89,3.39,11441,133.08
1314,中石化,7.84,7.85,7.84,0.08,1.03,22129,48.41,6787,0,-1,6786,9585,5070,4515,0.2,7273,7628,1957,2312,0,0.43,0.1,3778,4657,-879,8815,12450,-3635,--,1290.22,-17.11,-23.83,16222.41,-0.07,-7.12,-0.34,0,4.96,46892,378.49
1315,達新,61,61.2,61.2,0,0,19,42.11,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,41.35,233.65,77.66,3.43,2128.06,0.15,11,0.14,7.35,0.03,7,9.91
1316,上曜,11.25,11.3,11.3,0.5,4.63,5974,58.65,394,0,-4,390,1115,532,583,0.1,1115,1115,0,0,0,0.19,0,1329,1088,241,3547,4371,-824,--,720.42,5.33,152.96,6404.52,-0.19,32.15,0.3,0,11.78,11069,40.16
1319,東陽,99.5,99.7,99.5,-2.5,-2.45,4901,33.38,-582,-58,-120,-760,2919,3420,-501,-0.1,-3262,86,0,0,3348,0.02,0.68,609,479,130,1424,1052,372,17.86,1847.63,-8.03,2.54,23148.68,1.62,32.51,3.22,5.03,3.21,4743,59.15
1321,大洋,31.7,31.75,31.75,0.75,2.42,542,52.96,52,0,3,55,276,300,-24,-0.04,276,276,0,0,0,0.51,0,29,0,29,237,242,-5,--,361.97,2.8,13.39,3536.03,0.16,11.97,0.61,0,12.86,7305,22.72
1323,永裕,19.8,20,19.8,0.3,1.54,152,65.79,51,0,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,153,0,35.36,181.4,-2.78,4.34,2041.57,0.36,18.63,1.26,4.55,1.21,277,9.13
1324,地球,10.5,10.55,10.55,0.05,0.48,20,52.94,-3,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,--,55.58,8.51,4.1,704.83,-0.06,16.15,-0.5,0,7.31,1373,7.51
1325,恆大,26.25,26.35,26.25,0.2,0.77,336,58.04,179,0,0,179,80,131,-51,-0.15,80,80,0,0,0,0.24,0,20,0,20,237,206,31,--,20.07,-17.97,-31.2,253.03,-0.08,-20.01,-0.29,0,10.64,2268,8.53
1326,台化,48.8,48.85,48.8,2.55,5.51,21640,58.33,6566,-25,864,7405,14683,8935,5748,0.26,14683,14683,0,0,0,0.68,0,1745,3091,-1346,5330,9732,-4402,325.33,27386.9,-14.69,15.45,300607.44,1.07,7.74,1.65,1.23,0.89,13046,586.12
1336,台翰,14.6,14.7,14.65,0.4,2.81,329,42.68,-59,0,-1,-60,0,0,0,0,0,0,0,0,0,0,0,38,0,38,293,331,-38,39.59,212.13,4.08,0.37,2412.25,0.1,12.26,0.4,1.77,13.59,2636,7.76
1337,再生-KY,5.07,5.1,5.1,0.13,2.62,539,66.23,156,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,544,0,--,45.41,7.95,-9.61,610.22,-0.43,-8.67,-3.14,0,31.63,21265,26.9
1338,廣華-KY,16.65,16.75,16.7,0.25,1.52,621,74.55,16,0,0,16,405,332,73,0.12,158,248,82,72,100,0.53,0.28,70,91,-21,147,199,-52,--,426.71,-6.86,6.24,5225.36,-1.15,25.08,-1.37,1.8,15.46,3240,8.38
1339,昭輝,44.6,44.85,44.8,0.5,1.13,136,39.55,35,0,2,37,0,0,0,0,0,0,0,0,0,0,0,18,0,18,120,138,-18,10.59,146.73,3.97,14.65,1562.29,2.78,24.62,5.41,5.58,3.66,678,7.41
1340,勝悅-KY,5.63,5.64,5.64,0.01,0.18,193,59.9,73,0,-9,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,0,--,6.79,28.67,-70.78,66.24,-0.3,-181.27,-1.74,0,2.74,1046,15.29
1341,富林-KY,61.5,62.2,62.1,0,0,15,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15.22,198.46,-25.35,14.54,2623.37,1.62,25.06,6.92,6.44,--,0,5.29
1342,八貫,117.5,--,117.5,10.5,9.81,2093,86.85,246,0,39,285,1582,771,811,0.37,1582,1582,0,0,0,0.73,0,234,439,-205,348,953,-605,19.75,337.47,-3.38,37.2,3199.56,2.08,27.2,7.23,5.11,7.23,1409,7.8
1402,遠東新,27,27.05,27,-0.4,-1.46,30194,32.88,-15352,-28,38,-15342,17700,25433,-7733,-0.26,-24145,0,1288,1749,23684,0.04,0.84,3542,1707,1835,9040,3142,5898,16.77,23426.66,2.35,19.44,257921.25,0.61,21.9,1.74,4.63,0.82,11008,535.29
1409,新纖,25.45,25.5,25.5,0.85,3.45,7732,52.76,352,-10,72,414,2704,1802,902,0.13,1823,1714,990,881,0,0.4,0.13,1064,1481,-417,4017,4502,-485,19.17,4373.93,7.22,35.13,40791.5,0.39,24.36,1.68,3.53,5.65,22848,161.84
1410,南染,24.75,25.1,24.8,-0.1,-0.4,113,23.01,11,0,1,12,0,0,0,0,0,0,0,0,0,0,0,37,39,-2,76,74,2,45.93,20.58,-10.96,37.08,197.23,0.03,31.62,0.04,0.81,2.04,316,6.2
1413,宏洲,9.4,9.58,9.58,0.07,0.74,5,100,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,17.42,178.75,-20.2,-16.46,1920.41,-0.13,-0.87,-1.51,0,--,0,13.21
1414,東和,16.8,16.85,16.8,0.05,0.3,49,24.49,8,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,57.93,45.98,-0.51,11.12,451.54,0.06,11.1,0.38,1.19,2.01,993,19.8
1416,廣豐,11.05,11.1,11.05,0,0,559,64.01,199,0,1,200,258,208,50,0.09,-208,0,0,0,208,0,0.37,0,148,-148,304,206,98,12.85,40.52,20.74,61.12,406.65,0.18,34.96,0.8,5.16,8.68,4024,18.53
1417,嘉裕,8.48,8.49,8.49,0.03,0.35,238,64.41,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,243,0,18.87,21.31,-3.18,-10.25,420.53,-0.22,66.83,-1.81,2.94,3.57,1694,18.99
1418,東華,18.35,18.55,18.5,-0.2,-1.07,76,36.84,-14,0,1,-13,0,0,0,0,0,0,0,0,0,0,0,40,30,10,36,46,-10,--,1.05,89.71,206.41,4.05,-0.75,-8.18,-3.38,0,6.36,745,5.68
1419,新紡,65,65.2,65,0,0,117,37.61,13,-2,-3,8,0,0,0,0,0,0,0,0,0,0,0,10,10,0,109,109,0,4.95,383.13,-4.7,2.15,5244.87,9.37,25.86,14.78,2.77,1.61,1205,30
1423,利華,45.05,45.1,45.1,0.7,1.58,4583,54.36,49,0,6,55,3801,3734,67,0.01,3605,3735,66,196,0,0.83,0.04,285,336,-51,500,516,-16,11.96,6.12,46.87,17.91,87.02,0.15,25.08,0.42,7.98,0.3,75,9.96
1432,大魯閣,17.3,17.35,17.35,0.15,0.87,299,61.22,51,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,310,0,2.65,65.98,-0.82,-38.67,1099.11,-0.54,16.5,-3.46,11.53,1.07,240,10.8
1434,福懋,16.65,16.7,16.65,0.3,1.83,2237,58.01,1340,-6,-7,1327,1299,460,839,0.37,1299,1299,0,0,0,0.58,0,423,301,122,525,1487,-962,27.75,2497.99,-3.35,5.63,26878.71,0.2,11.18,0.77,3,0.63,2653,168.47
1436,華友聯,46.25,46.4,46.4,0.6,1.31,446,67.49,121,0,0,121,0,44,-44,-0.1,-44,0,0,44,0,0,0.1,23,12,11,428,395,33,10.77,110.85,106.27,44.62,3668.32,-0.31,49.22,-0.95,10.88,1.93,939,19.42
1437,勤益控,29.55,29.65,29.65,0.5,1.72,145,73.1,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,0,21,125,146,-21,10.7,61.7,8.14,-0.61,898.13,0.68,61.41,1.67,3.24,3.89,1963,20.19
1438,三地開發,24,24.05,24.05,0,0,755,49.16,-284,0,-1,-285,132,127,5,0.01,132,52,80,0,0,0.17,0,25,100,-75,602,532,70,8.71,1.12,-90.68,--,1649.46,0.65,39.56,2.26,4.16,0.8,183,11.12
1439,雋揚,25.15,26,25.6,0.45,1.79,10,50,4,0,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,8.31,11.67,110.98,-38.28,746.3,0.59,30.12,1.68,1.95,4.6,1058,9.2
1440,南紡,13.2,13.25,13.2,0.1,0.76,2254,48.58,377,-11,-17,349,701,325,376,0.17,476,570,131,225,0,0.31,0.1,326,547,-221,1239,1395,-156,--,1117.88,8.88,-13.43,13227.71,-0.05,8.73,-0.26,2.27,1.25,5168,165.68
1441,大東,9.19,9.3,9.19,0.09,0.99,57,51.92,-10,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,--,94.13,-28.52,-1.28,1403.27,-0.62,1.42,-10.07,0,--,0,7.17
1442,名軒,27.85,27.95,27.95,1.05,3.9,1078,66.73,357,0,1,358,55,40,15,0.01,55,55,0,0,0,0.05,0,170,138,32,861,908,-47,14.26,199.2,167.97,-18.68,1970.55,0.23,49.87,1.07,8.59,3.51,3213,36.62
1443,立益物流,26.25,26.7,26.7,0.25,0.95,25,56,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,24.27,79.13,-1.68,-2.27,949.33,0.52,47.69,3.95,0,0.09,31,13.53
1444,力麗,7.25,7.26,7.25,0.2,2.84,2889,62.92,456,0,-7,449,0,0,0,0,0,0,0,0,0,0,0,274,103,171,2641,2812,-171,--,1072.31,72.05,81.02,7856.53,0.07,5.47,0.58,0,--,816,99.56
1445,大宇,11.15,11.25,11.15,-0.1,-0.89,104,35.58,4,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,--,56.55,132.01,-12.21,689.26,0.03,24.65,0.19,4.48,4.06,1325,13.07
1446,宏和,16.75,16.8,16.8,0,0,485,43.78,69,0,8,77,0,133,-133,-0.27,-62,0,0,0,62,0,0.13,32,105,-73,455,249,206,9.88,77.51,23.12,-1.84,583.49,0.5,39.1,2.44,8.93,5.94,2046,13.77
1447,力鵬,6.14,6.15,6.15,-0.07,-1.13,2133,51.85,189,0,-6,183,0,0,0,0,0,0,0,0,0,0,0,0,228,-228,2146,1918,228,--,1615.68,-50.42,-45.56,28349.43,0.1,2.66,1.09,0,--,1686,91.01
1449,佳和,14.3,14.35,14.35,0.1,0.7,2767,41.5,-431,0,4,-427,268,254,14,0.01,-80,0,174,254,0,0.06,0.09,219,592,-373,2300,1941,359,--,283.82,-24.78,98.72,3149.71,-0.23,10.06,-0.95,0.7,9.65,3067,12.71
1451,年興,16.7,16.75,16.7,0.2,1.21,55,39.62,13,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,0,18.76,525.25,2.31,-18.98,6293.58,0.47,16.45,1.26,5.99,1.4,694,19.8
1452,宏益,10.9,10.95,10.95,0,0,55,30.77,-21,0,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,--,121.12,-17.9,14.96,1366.03,-0.09,3.3,-0.43,1.83,0.32,107,13.26
1453,大將,11.5,11.6,11.6,0.05,0.43,146,52.74,-18,0,1,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,105.45,0.13,-0.79,0.81,1.48,-0.05,63.93,-0.36,2.59,4.15,1175,11.32
1454,台富,13,13.05,13.05,0.1,0.77,30,50,10,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,--,126.2,1.55,7.83,1402.93,-0.2,3.8,-1.77,0.77,6.76,2193,12.98
1455,集盛,9.98,9.99,9.99,0.13,1.32,1717,60.04,614,0,29,643,317,0,317,0.18,317,168,149,0,0,0.18,0,121,58,63,1288,1668,-380,--,543.39,-8.72,-4.87,5561.64,-0.05,2.13,-0.46,1.6,2.41,3198,53.17
1456,怡華,14.15,14.2,14.2,0.25,1.79,238,41.18,7,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,243,0,4.12,28.68,-55.26,-69.04,832.43,-0.43,39.68,-2.12,0,2.25,527,9.37
1457,宜進,14.5,14.55,14.55,0.2,1.39,257,47.08,72,0,1,73,0,0,0,0,0,0,0,0,0,0,0,79,36,43,181,224,-43,21.72,249.33,-15.62,-8.69,2742.99,0.2,5.92,0.36,6.87,0.78,618,31.67
1459,聯發,11.75,11.8,11.8,0,0,79,29.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,8.61,82.21,-12.87,-3.48,1056.17,0.03,18.88,0.27,1.69,0.48,430,35.86
1460,宏遠,7.06,7.09,7.09,0,0,512,38.11,-138,0,-4,-142,0,0,0,0,0,0,0,0,0,0,0,0,93,-93,517,424,93,--,465.1,9.13,-7.36,6816.32,0.02,17.68,0.23,0,--,0,69.46
1463,強盛新,17.6,17.8,17.8,0.15,0.85,41,87.8,8,0,-2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,--,15.81,-24.35,0.81,226.14,-0.01,17.06,-0.09,0.73,0.85,367,17.33
1464,得力,10.35,10.4,10.4,0.1,0.97,525,42.26,28,0,8,36,0,0,0,0,0,0,0,0,0,0,0,50,128,-78,482,404,78,65,990.95,-12.28,4.57,12144.19,0.3,20.88,2.07,2.4,2.23,2376,42.56
1465,偉全,12.35,12.4,12.4,0,0,220,40.18,15,0,14,29,0,0,0,0,0,0,0,0,0,0,0,0,56,-56,223,167,56,--,27.07,-25.48,18.69,371.56,0.27,2.36,1.79,2.42,12.59,3262,10.36
1466,聚隆,14.6,14.75,14.75,0.25,1.72,943,75.88,202,0,5,207,492,509,-17,-0.02,-509,0,0,0,509,0,0.54,40,38,2,414,399,15,--,192.09,2.5,4.6,2435.87,0.17,12.64,1.29,1.36,16.91,4698,11.12
1467,南緯,7.5,7.55,7.5,-0.05,-0.66,205,45.64,61,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,207,0,--,371.28,-10.28,-11.55,5130.06,0.11,19.76,0.93,0,12.63,5311,23.36
1468,昶和,11.65,11.95,11.9,0.3,2.59,54,59.26,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,99.17,44.43,4.71,-37.47,645.71,0.17,25.9,1.81,0,--,0,16.04
1470,大統新創,22.25,22.7,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,26.09,55.31,8.67,-18.4,755.46,0.31,26.99,2.67,2.86,0.03,6,8.58
1471,首利,10.7,10.75,10.7,0.1,0.94,524,43.27,-20,0,2,-18,0,0,0,0,0,0,0,0,0,0,0,55,0,55,471,526,-55,--,6.79,-15.13,-66.11,135.49,-0.03,-20.25,-0.25,0,--,0,15.04
1472,三洋實業,88.8,89.7,90.4,2.3,2.61,16,56.25,-2,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,14.06,354.16,15.28,35.05,3711.06,1.78,14.67,3.94,6.64,45.44,3975,5.25
1473,台南,20.45,20.5,20.5,0.1,0.49,34,29.41,-2,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,--,431.1,13.85,-1.52,6073.7,0.69,18.38,2.59,2.44,2.36,862,14.62
1474,弘裕,10.2,10.25,10.2,0.1,0.99,50,34,-18,0,15,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,42.5,231.33,-8.24,4.68,2858.36,0.09,10.9,0.46,2.45,10.09,3276,12.99
