代碼,商品,買進,賣出,成交,漲跌,漲幅%,總量,內外盤比%,外資買賣超,投信買賣超,自營商買賣超,法人買賣超,控盤者買進,控盤者賣出,控盤者買賣超,控盤者買賣超比,控盤者主動買賣超,控盤者拉高買盤,控盤者作多買盤,控盤者偏空賣盤,控盤者殺低賣盤,控盤者主動買力,控盤者主動賣力,實戶買進,實戶賣出,實戶買賣超,散戶買進,散戶賣出,散戶買賣超,PE(市盈率),營收,營收期增率%,營收年增率%,營收(12),盈餘,毛利率%,ROE%,殖利率%,融資使用率%,融資餘額,股本
1236,宏亞,25.4,25.5,25.5,0.3,1.19,33,74.19,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,--,122.25,18.38,-2.44,1839.97,0.23,28.09,0.8,6.47,0.59,128,8.67
1240,茂生農經,57.3,57.4,57.3,-0.1,-0.17,16,43.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,12.27,236.45,-11.88,11.59,2774.69,0.89,12.79,2.4,6.11,0.2,22,4.42
1256,鮮活果汁-KY,181,182,181,-19,-9.5,444,31.52,-19,0,7,-12,39,123,-84,-0.18,-99,0,24,12,111,0.05,0.26,77,146,-69,355,202,153,13.67,475.68,4.42,23.65,4775.69,3.24,30.39,2.85,3.65,4.8,429,3.58
1259,安心,57,58.7,58.6,0.8,1.38,5,80,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,26.16,488.5,-5.66,1.96,6125.47,0.06,22.76,0.07,2.05,0.53,43,3.24
1264,德麥,270.5,271,271,-0.5,-0.18,42,33.33,2,0,-15,-13,20,24,-4,-0.08,-4,0,20,24,0,0.42,0.5,5,7,-2,23,17,6,13.05,630.34,12.03,11.03,6848.17,5.5,33.22,5.4,5.54,0.01,1,3.71
1268,漢來美食,170.5,171,170.5,0,0,19,47.37,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,17,20,-3,14.7,514.78,-11.85,25.42,6584.17,5.87,48.89,10.21,4.69,0.2,21,4.22
1294,漢田生技,78.6,79,78.8,0.1,0.13,51,52.94,1,0,0,1,0,22,-22,-0.42,-22,0,0,22,0,0,0.42,10,0,10,42,30,12,16.11,76.65,0.71,5.99,836.25,1.41,36.8,5.01,6.35,2.21,169,3.06
1295,生合,50,50.2,50,0.8,1.63,56,54.35,17,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,11.49,104.39,31.5,-10.24,1007.57,0.39,47.44,1.03,6,1.91,165,3.45
1301,台塑,48.85,48.9,48.9,-1.9,-3.74,27108,33.44,-4794,-5,-232,-5031,13007,19470,-6463,-0.24,-19149,185,0,34,19300,0.01,0.71,3461,2378,1083,10839,5461,5378,--,18326.27,5.6,13.31,172347.64,0.51,3.7,0.87,1.02,1.04,16521,636.57
1303,南亞,104.5,105,104.5,-6.5,-5.86,53257,40.67,3182,986,-999,3169,41597,44578,-2981,-0.06,-44578,0,0,0,44578,0,0.83,4347,3780,567,7764,5350,2414,45.24,27681.31,1.89,19.44,267452.16,1.8,11.94,3.8,0.77,2.13,42140,793.08
1304,台聚,13.4,13.45,13.4,-0.3,-2.19,5810,38.48,919,0,-293,626,1993,1406,587,0.1,-1306,0,100,76,1330,0.02,0.24,809,1306,-497,3027,3116,-89,--,3720.86,-15.68,-1.43,43235.49,-0.41,2.86,-2.76,1.12,4.35,12930,118.88
1305,華夏,13.15,13.2,13.2,-0.35,-2.58,3735,35.4,291,0,-117,174,585,649,-64,-0.02,-649,0,0,0,649,0,0.17,606,701,-95,2597,2438,159,--,973.04,-18.39,20.69,9959.75,-0.21,1.97,-1.65,0.76,5.02,7290,58.11
1307,三芳,34.3,34.35,34.3,-0.15,-0.44,2006,56.26,598,-24,31,605,313,134,179,0.09,46,111,0,0,65,0.06,0.03,609,610,-1,1091,1269,-178,12.52,981.26,-2.95,8.54,10913.96,0.97,32.59,3.89,6.41,1.63,1625,39.78
1308,亞聚,13.8,13.85,13.85,-0.2,-1.42,2354,38.85,0,0,0,0,368,179,189,0.08,-179,0,0,0,179,0,0.08,696,654,42,1305,1536,-231,--,521.63,1.87,10.42,5632.56,-0.2,5.66,-1.13,1.44,5.26,7812,59.37
1309,台達化,16.3,16.35,16.35,-0.6,-3.54,5216,32.22,-115,0,-9,-124,985,1018,-33,-0.01,-953,0,0,0,953,0,0.18,722,1351,-629,3527,2865,662,--,974.08,-22.85,-20.62,13221.14,-0.53,-1.76,-3.69,0.92,8.38,8331,39.76
1310,台苯,8.95,8.96,8.95,-0.23,-2.51,6356,41.74,619,0,0,619,288,823,-535,-0.08,-823,0,0,0,823,0,0.13,934,838,96,5153,4714,439,--,891.39,4.31,5.29,8608.64,-0.94,8.94,-6.61,0,9.48,12514,52.79
1312,國喬,14.35,14.4,14.4,0.2,1.41,29595,50.35,494,0,-318,176,11925,10389,1536,0.05,-4900,2199,0,0,7099,0.07,0.24,4492,5586,-1094,13270,13712,-442,--,2489.49,-19.98,-5.46,24371.95,-1.17,-1.73,-4.14,0,5.26,14558,110.66
1313,聯成,11.25,11.3,11.25,-0.15,-1.32,5521,41.88,483,0,-62,421,2622,2427,195,0.04,-2427,0,0,0,2427,0,0.44,785,561,224,2126,2545,-419,--,5878.67,-9.41,5.52,60418.9,0.08,6.21,0.35,0.89,3.55,11979,133.08
1314,中石化,8.08,8.09,8.09,-0.16,-1.94,49752,43.56,1377,0,-103,1274,13861,17522,-3661,-0.07,-15275,328,0,0,15603,0.01,0.31,10587,8954,1633,25383,23352,2031,--,1556.46,10.83,-10.37,16626.02,-0.07,-7.12,-0.34,0,4.91,46453,378.49
1315,達新,61.5,61.8,61.5,-0.3,-0.49,19,26.32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,41.55,131.51,3.46,-14.17,2120.3,0.15,11,0.14,7.32,0.05,13,9.91
1316,上曜,10.6,10.65,10.6,-0.05,-0.47,2166,49.06,212,0,-16,196,0,100,-100,-0.05,-100,0,0,0,100,0,0.05,615,379,236,1557,1693,-136,--,683.94,4.3,115.49,5968.9,-0.19,32.15,0.3,0,11.55,10860,40.16
1319,東陽,97,97.9,97.9,1.4,1.45,8891,65.73,-1776,3603,-287,1540,5627,4497,1130,0.13,4148,4738,137,88,639,0.54,0.08,838,1287,-449,2496,3176,-680,17.58,2009.03,-1.78,-14.11,23102.93,1.62,32.51,3.22,5.11,3.47,5136,59.15
1321,大洋,29.7,29.75,29.7,0.75,2.59,355,59.77,110,0,-28,82,0,0,0,0,0,0,0,0,0,0,0,30,83,-53,327,274,53,--,352.11,-5.51,10.96,3493.27,0.16,11.97,0.61,0,12.44,7068,22.72
1323,永裕,20.15,20.2,20.15,-0.3,-1.47,104,30.1,-5,0,-13,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105,0,35.98,186.58,-8.1,5.09,2034.03,0.36,18.63,1.26,4.47,1.17,268,9.13
1324,地球,10.65,10.7,10.7,0,0,81,44.44,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,0,--,51.22,-29.76,-24.22,702.64,-0.06,16.15,-0.5,0,7.34,1379,7.51
1325,恆大,26.65,26.75,26.65,-0.7,-2.56,378,24.19,-149,0,0,-149,0,0,0,0,0,0,0,0,0,0,0,0,25,-25,382,357,25,--,24.47,35.3,-13.39,262.13,-0.08,-20.01,-0.29,0,10.84,2312,8.53
1326,台化,52.7,52.8,52.8,-2.4,-4.35,32533,40.35,-1922,-4,-1204,-3130,19029,23035,-4006,-0.12,-23035,0,0,0,23035,0,0.7,3850,3596,254,9861,6109,3752,352,32101.07,-4.83,28.23,296941.81,1.07,7.74,1.65,1.14,0.83,12224,586.12
1336,台翰,14.3,14.35,14.35,-0.2,-1.37,135,22.83,-15,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136,0,38.78,203.81,-4.85,-8.9,2411.46,0.1,12.26,0.4,1.81,13.76,2669,7.76
1337,再生-KY,5.05,5.07,5.06,-0.07,-1.36,433,27.91,-100,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,444,0,--,42.07,-32.04,-31.33,615.05,-0.43,-8.67,-3.14,0,31.53,21201,26.9
1338,廣華-KY,17.45,17.5,17.45,0.35,2.05,296,42.91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,298,0,--,458.16,0.86,12.11,5200.28,-1.15,25.08,-1.37,1.72,14.06,2948,8.38
1339,昭輝,43.5,43.55,43.5,-0.3,-0.68,170,15.29,-5,0,-1,-6,0,0,0,0,0,0,0,0,0,0,0,18,12,6,154,160,-6,10.28,141.13,0.81,-10.02,1543.54,2.78,24.62,5.41,5.75,3.3,611,7.41
1340,勝悅-KY,5.94,5.95,5.95,0.02,0.34,345,42.69,-24,0,-1,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,352,0,--,5.28,53.49,-81.22,82.69,-0.3,-181.27,-1.74,0,2.7,1034,15.29
1341,富林-KY,62.3,63.5,63.5,0,0,5,100,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,15.56,265.86,-13.78,18.06,2598.18,1.62,25.06,6.92,6.3,--,0,5.29
1342,八貫,103.5,104,104,3.5,3.48,1345,61.89,272,0,-3,269,681,300,381,0.28,671,671,0,0,0,0.48,0,251,237,14,452,847,-395,17.48,337.47,-3.38,37.2,3199.56,2.08,27.2,7.23,5.77,3.21,626,7.8
1402,遠東新,27.5,27.55,27.55,0,0,71430,65.27,-20648,26606,-554,5404,63017,58866,4151,0.06,8526,27848,14874,13666,20530,0.6,0.48,2512,3960,-1448,5965,8668,-2703,17.11,22888.48,7.02,14.34,254108.68,0.61,21.9,1.74,4.54,0.83,11168,535.29
1409,新纖,26.1,26.15,26.15,-1.15,-4.21,44657,50.17,1209,-8,-827,374,22640,24507,-1867,-0.04,-21182,0,3324,3818,20688,0.08,0.56,5705,5580,125,16605,14862,1743,19.66,4079.33,3.4,25.05,39654.34,0.39,24.36,1.68,3.44,6.32,25576,161.84
1410,南染,25.85,26.6,25.85,-0.85,-3.18,50,20.41,-3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,47.87,23.11,-0.38,12.78,191.66,0.03,31.62,0.04,0.77,2.04,316,6.2
1413,宏洲,9.5,9.69,9.5,-0.18,-1.86,28,62.96,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,17.27,224.01,19.53,-0.58,1955.63,-0.13,-0.87,-1.51,0,--,0,13.21
1414,東和,16.8,16.95,16.9,0.8,4.97,342,57.48,96,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,346,0,58.28,45.98,-0.51,11.12,451.54,0.06,11.1,0.38,1.18,1.85,918,19.8
1416,廣豐,11.7,11.75,11.7,-0.1,-0.85,411,30.77,-49,0,0,-49,0,0,0,0,0,0,0,0,0,0,0,63,78,-15,351,336,15,13.6,33.56,-4.63,26.52,391.28,0.18,34.96,0.8,4.87,9.28,4301,18.53
1417,嘉裕,8.5,8.55,8.54,0.1,1.18,350,55.2,-30,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,355,0,18.98,21.31,-3.18,-10.25,420.53,-0.22,66.83,-1.81,2.93,3.49,1655,18.99
1418,東華,18.5,18.8,18.65,-0.15,-0.8,10,30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,--,0.55,3158.82,59.2,3.34,-0.75,-8.18,-3.38,0,6.14,719,5.68
1419,新紡,67,67.1,67.1,0.5,0.75,109,43.12,4,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,101,111,-10,5.11,402.04,-28.64,39.74,5236.81,9.37,25.86,14.78,2.68,1.69,1270,30
1423,利華,43.7,43.75,43.75,0,0,58,34.48,14,0,3,17,0,0,0,0,0,0,0,0,0,0,0,15,13,2,45,47,-2,11.6,4.17,-47.9,-33.97,86.09,0.15,25.08,0.42,8.23,0.23,57,9.96
1432,大魯閣,17.2,17.25,17.2,0.1,0.58,547,54.58,51,0,0,51,0,0,0,0,0,0,0,0,0,0,0,127,0,127,435,562,-127,2.63,66.52,10.86,-39.79,1140.71,-0.54,16.5,-3.46,11.63,0.93,210,10.8
1434,福懋,16.6,16.65,16.6,-0.3,-1.78,2831,42.26,-142,-2,10,-134,1018,572,446,0.16,-572,0,0,0,572,0,0.2,341,703,-362,1485,1569,-84,27.67,2584.62,-3.66,-5.12,26745.67,0.2,11.18,0.77,3.01,0.65,2717,168.47
1436,華友聯,45.7,45.85,45.7,-0.7,-1.51,256,39.13,12,-2,4,14,0,73,-73,-0.28,-73,0,0,0,73,0,0.28,0,25,-25,261,163,98,10.6,110.85,106.27,44.62,3668.32,-0.31,49.22,-0.95,11.05,1.87,909,19.42
1437,勤益控,29.15,29.25,29.15,-0.1,-0.34,54,35.19,-12,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,10.52,61.7,8.14,-0.61,898.13,0.68,61.41,1.67,3.29,3.89,1962,20.19
1438,三地開發,20.45,20.6,20.6,0.3,1.48,160,67.3,39,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,162,0,7.46,11.99,-93.93,--,1648.35,0.65,39.56,2.26,4.85,0.36,82,11.12
1439,雋揚,25.35,25.6,25.5,-0.2,-0.78,17,5.88,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,8.28,5.53,-91.66,20.82,753.54,0.59,30.12,1.68,1.96,4.57,1051,9.2
1440,南紡,14.25,14.3,14.25,-0.4,-2.73,10015,43.25,239,-3,-12,224,3134,2631,503,0.05,-2532,0,0,0,2532,0,0.25,1914,2367,-453,4995,5045,-50,--,1026.7,-26.87,-16.29,13401.19,-0.05,8.73,-0.26,2.11,1.27,5267,165.68
1441,大東,9.47,9.5,9.5,-0.1,-1.04,46,46.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,--,131.68,14.93,1.87,1404.49,-0.62,1.42,-10.07,0,--,0,7.17
1442,名軒,27.3,27.35,27.3,-0.45,-1.62,808,54.87,196,0,3,199,204,150,54,0.07,204,204,0,0,0,0.25,0,139,182,-43,469,480,-11,13.93,74.34,-6.36,-76.32,2016.31,0.23,49.87,1.07,8.79,3.42,3133,36.62
1443,立益物流,26.9,27,27,0.6,2.27,70,72.46,6,0,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,24.55,79.13,-1.68,-2.27,949.33,0.52,47.69,3.95,0,0.09,32,13.53
1444,力麗,6.85,6.86,6.85,-0.31,-4.33,4196,50.65,1446,0,2,1448,328,0,328,0.08,0,0,0,0,0,0,0,309,549,-240,3589,3677,-88,--,623.27,-34.41,9.21,7376.57,0.07,5.47,0.58,0,--,903,99.56
1445,大宇,11.55,11.65,11.65,0.05,0.43,56,21.43,-23,0,12,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,--,24.37,-53.41,-64.14,697.12,0.03,24.65,0.19,4.29,4.03,1315,13.07
1446,宏和,16.6,16.65,16.6,-0.15,-0.9,272,23.99,-42,0,0,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,275,0,9.76,62.95,-35.66,-83.63,584.94,0.5,39.1,2.44,9.04,6,2065,13.77
1447,力鵬,6.41,6.42,6.41,-0.17,-2.58,2657,45.8,480,0,12,492,160,305,-145,-0.05,-305,0,0,0,305,0,0.11,174,231,-57,2345,2143,202,--,3258.89,-15.82,27.79,29701.74,0.1,2.66,1.09,0,--,1768,91.01
1449,佳和,13.5,13.55,13.55,-0.05,-0.37,866,36,-137,0,3,-134,0,0,0,0,0,0,0,0,0,0,0,154,107,47,719,766,-47,--,377.32,34.69,75.49,3008.72,-0.23,10.06,-0.95,0.74,11.13,3538,12.71
1451,年興,16.8,16.9,16.8,0,0,111,25.23,-36,0,1,-35,0,0,0,0,0,0,0,0,0,0,0,50,31,19,65,84,-19,18.88,525.25,2.31,-18.98,6293.58,0.47,16.45,1.26,5.95,1.4,693,19.8
1452,宏益,10.9,11.05,11.05,0.1,0.91,89,31.46,-24,0,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,--,121.12,-17.9,14.96,1366.03,-0.09,3.3,-0.43,1.81,0.33,109,13.26
1453,大將,11.35,11.4,11.4,-0.1,-0.87,44,33.33,7,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,103.64,0.13,0,1.61,1.48,-0.05,63.93,-0.36,2.63,4.45,1261,11.32
1454,台富,13,13.05,13.05,0.1,0.77,28,42.86,-7,0,-3,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,--,126.2,1.55,7.83,1402.93,-0.2,3.8,-1.77,0.77,6.74,2187,12.98
1455,集盛,9.08,9.1,9.1,-0.23,-2.47,1214,35.64,-231,0,-14,-245,0,0,0,0,0,0,0,0,0,0,0,80,0,80,1142,1222,-80,--,595.32,12.38,-3.06,5589.46,-0.05,2.13,-0.46,1.76,2.05,2721,53.17
1456,怡華,14.3,14.45,14.45,0.6,4.33,214,67.94,-3,0,-4,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,217,0,4.19,64.1,14.38,23.71,896.39,-0.43,39.68,-2.12,0,2.15,503,9.37
1457,宜進,15.45,15.5,15.5,-0.05,-0.32,1084,49.67,-456,0,-5,-461,210,297,-87,-0.08,210,210,0,0,0,0.19,0,64,103,-39,813,687,126,23.13,295.48,8.4,-0.12,2766.73,0.2,5.92,0.36,6.45,0.92,732,31.67
1459,聯發,11.7,11.8,11.75,-0.05,-0.42,200,3.08,7,0,0,7,169,138,31,0.15,-138,0,0,0,138,0,0.68,0,0,0,33,64,-31,8.58,94.35,-5.57,-3.67,1059.13,0.03,18.88,0.27,1.7,0.4,363,35.86
1460,宏遠,7.4,7.42,7.42,-0.11,-1.46,925,36.07,-26,0,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,931,0,--,426.2,-27.21,-27.61,6853.27,0.02,17.68,0.23,0,--,0,69.46
1463,強盛新,17.6,17.85,17.7,-0.2,-1.12,73,30.14,-21,0,-1,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,--,20.9,-17.1,34.51,226.01,-0.01,17.06,-0.09,0.73,0.78,338,17.33
1464,得力,10.55,10.6,10.6,-0.1,-0.93,729,28.3,-124,0,0,-124,0,94,-94,-0.13,-94,0,0,0,94,0,0.13,100,50,50,637,593,44,66.25,990.95,-12.28,4.57,12144.19,0.3,20.88,2.07,2.36,2.07,2202,42.56
1465,偉全,12.35,12.5,12.45,0.1,0.81,213,61.03,6,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,68,-68,219,151,68,--,36.32,5.25,-12.07,367.29,0.27,2.36,1.79,2.41,12.77,3307,10.36
1466,聚隆,14.25,14.5,14.5,0.1,0.69,168,51.52,-42,0,-1,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,0,--,187.41,-3.06,-17.51,2427.43,0.17,12.64,1.29,1.38,16.68,4635,11.12
1467,南緯,7.7,7.76,7.71,0,0,245,31.84,-42,0,-19,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,--,413.81,-10.62,27.49,5178.56,0.11,19.76,0.93,0,12.59,5293,23.36
1468,昶和,11.85,12.05,12.05,-0.1,-0.82,64,50.85,0,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0,100.42,44.43,4.71,-37.47,645.71,0.17,25.9,1.81,0,--,0,16.04
1470,大統新創,22.1,22.8,22.4,0.2,0.9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,25.75,50.9,-26.3,-20.52,767.93,0.31,26.99,2.67,2.9,0.03,6,8.58
1471,首利,11.45,11.5,11.45,-0.35,-2.97,904,45.72,148,0,-2,146,0,0,0,0,0,0,0,0,0,0,0,0,50,-50,907,857,50,--,8,4.94,-52.38,148.74,-0.03,-20.25,-0.25,0,--,0,15.04
1472,三洋實業,90,90.4,90.1,-0.9,-0.99,168,45.83,1,0,0,1,130,153,-23,-0.14,-23,0,130,153,0,0.77,0.91,28,10,18,11,6,5,14.01,307.21,35.42,-8.15,3619.14,1.78,14.67,3.94,6.66,46.11,4033,5.25
1473,台南,21.25,21.35,21.3,-0.3,-1.39,84,41.03,10,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,25,-25,89,64,25,--,378.67,-31.82,-13.6,6080.36,0.69,18.38,2.59,2.35,2.35,858,14.62
