代碼,商品,買進,賣出,成交,漲跌,漲幅%,總量,內外盤比%,外資買賣超,投信買賣超,自營商買賣超,法人買賣超,控盤者買進,控盤者賣出,控盤者買賣超,控盤者買賣超比,控盤者主動買賣超,控盤者拉高買盤,控盤者作多買盤,控盤者偏空賣盤,控盤者殺低賣盤,控盤者主動買力,控盤者主動賣力,實戶買進,實戶賣出,實戶買賣超,散戶買進,散戶賣出,散戶買賣超,PE(市盈率),營收,營收期增率%,營收年增率%,營收(12),盈餘,毛利率%,ROE%,殖利率%,融資使用率%,融資餘額,股本
1236,宏亞,24.55,24.6,24.6,0.2,0.82,65,60.94,18,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0,--,122.25,18.38,-2.44,1839.97,0.23,28.09,0.8,6.71,0.66,143,8.67
1240,茂生農經,57.3,57.5,57.3,0,0,14,21.43,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,12.27,236.45,-11.88,11.59,2774.69,0.89,12.79,2.4,6.11,0.2,22,4.42
1256,鮮活果汁-KY,209,209.5,209.5,4,1.95,372,58.33,9,0,-4,5,158,135,23,0.06,125,126,32,33,0,0.41,0.09,72,69,3,156,182,-26,15.82,455.56,27.91,56.21,4684.7,3.24,30.39,2.85,3.15,4.66,417,3.58
1259,安心,57.1,58.5,58,-0.4,-0.68,18,77.78,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,10,0,8,8,0,25.89,488.5,-5.66,1.96,6125.47,0.06,22.76,0.07,2.07,0.53,43,3.24
1264,德麥,267,268,267,-3.5,-1.29,163,34.19,-23,0,0,-23,15,76,-61,-0.32,-76,0,0,0,76,0,0.4,51,48,3,123,66,57,12.86,630.34,12.03,11.03,6848.17,5.5,33.22,5.4,5.62,0.01,1,3.71
1268,漢來美食,169,170,169,0.5,0.3,40,57.5,4,0,0,4,0,6,-6,-0.15,0,0,0,0,0,0,0,14,10,4,27,25,2,14.57,514.78,-11.85,25.42,6584.17,5.87,48.89,10.21,4.73,0.26,27,4.22
1294,漢田生技,77.2,78.3,78,0.1,0.13,22,40.91,-2,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,15.95,76.65,0.71,5.99,836.25,1.41,36.8,5.01,6.41,1.9,145,3.06
1295,生合,50.1,50.2,50,0,0,75,72,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,20,15,5,57,62,-5,11.49,104.39,31.5,-10.24,1007.57,0.39,47.44,1.03,6,1.9,164,3.45
1301,台塑,50,50.1,50,2.55,5.37,65502,53.17,-8081,0,893,-7188,33055,39081,-6026,-0.09,27309,30734,778,668,3535,0.48,0.06,9205,7544,1661,23690,19325,4365,--,18326.27,5.6,13.31,172347.64,0.51,3.7,0.87,1,1.3,20659,636.57
1303,南亞,107.5,--,107.5,9.4,9.58,110713,84.04,13946,696,604,15246,101780,99886,1894,0.02,95161,98961,930,1679,3051,0.89,0.04,3473,4388,-915,6656,7627,-971,46.54,27681.31,1.89,19.44,267452.16,1.8,11.94,3.8,0.74,2.71,53690,793.08
1304,台聚,13,13.05,13,0.8,6.56,10389,59.68,3243,0,61,3304,3249,1419,1830,0.18,3249,3249,0,0,0,0.31,0,2716,1791,925,4478,7233,-2755,--,4412.98,2.14,13.41,43289.29,-0.41,2.86,-2.76,1.15,4.27,12693,118.88
1305,華夏,12.85,12.9,12.85,0.55,4.47,3532,59.58,927,0,20,947,506,118,388,0.11,506,506,0,0,0,0.14,0,626,279,347,2446,3181,-735,--,1192.32,10.17,43.35,9792.91,-0.21,1.97,-1.65,0.78,4.81,6991,58.11
1307,三芳,32.5,32.55,32.5,1.35,4.33,1871,64.25,857,-19,1,839,262,0,262,0.14,262,262,0,0,0,0.14,0,537,235,302,1084,1648,-564,11.86,981.26,-2.95,8.54,10913.96,0.97,32.59,3.89,6.77,1.65,1639,39.78
1308,亞聚,13.6,13.65,13.65,0.55,4.2,4008,53.88,1456,0,41,1497,1158,687,471,0.12,1158,1158,0,0,0,0.29,0,771,726,45,2111,2627,-516,--,512.06,7.43,16.25,5583.33,-0.2,5.66,-1.13,1.47,5.54,8223,59.37
1309,台達化,16.2,16.25,16.2,0.5,3.18,5890,52.65,-70,0,78,8,1794,1185,609,0.1,1728,1728,0,0,0,0.29,0,484,872,-388,3650,3871,-221,--,1262.51,-8.29,-8.24,13474.16,-0.53,-1.76,-3.69,0.93,8.27,8219,39.76
1310,台苯,8.32,8.35,8.33,0.29,3.61,4910,53.53,1032,0,15,1047,400,390,10,0,400,400,0,0,0,0.08,0,563,429,134,3971,4115,-144,--,891.39,4.31,5.29,8608.64,-0.94,8.94,-6.61,0,8.99,11867,52.79
1312,國喬,12.05,12.1,12.05,0.7,6.17,23743,59.37,1156,0,256,1412,8740,9557,-817,-0.03,4597,6830,1439,1843,1829,0.35,0.15,4681,4117,564,10391,10139,252,--,2489.49,-19.98,-5.46,24371.95,-1.17,-1.73,-4.14,0,5.07,14018,110.66
1313,聯成,10.9,10.95,10.95,0.25,2.34,7123,49.38,311,0,-1,310,2847,3331,-484,-0.07,2847,2847,0,0,0,0.4,0,1332,806,526,2966,3009,-43,--,5878.67,-9.41,5.52,60418.9,0.08,6.21,0.35,0.91,3.39,11438,133.08
1314,中石化,7.1,7.11,7.1,0.06,0.85,26920,44.09,1001,0,10,1011,10442,11241,-799,-0.03,5490,7310,3132,4734,218,0.39,0.18,4657,3142,1515,11910,12626,-716,--,1556.46,10.83,-10.37,16626.02,-0.07,-7.12,-0.34,0,5.02,47510,378.49
1315,達新,62.1,62.4,62.3,0.7,1.14,56,69.64,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,10,49,59,-10,42.09,131.51,3.46,-14.17,2120.3,0.15,11,0.14,7.22,0.02,6,9.91
1316,上曜,10.35,10.4,10.35,0.25,2.48,2679,50.09,1332,0,0,1332,948,113,835,0.31,948,948,0,0,0,0.35,0,490,230,260,1254,2349,-1095,--,683.94,4.3,115.49,5968.9,-0.19,32.15,0.3,0,11.7,10996,40.16
1319,東陽,87.5,87.6,87.5,-7.6,-7.99,18747,43.51,4437,-130,-177,4130,9621,13870,-4249,-0.22,-13745,0,125,140,13730,0.01,0.73,2729,1971,758,6587,3095,3492,15.71,2009.03,-1.78,-14.11,23102.93,1.62,32.51,3.22,5.71,3.96,5861,59.15
1321,大洋,28.4,28.5,28.5,-0.35,-1.21,398,36.27,18,0,2,20,0,0,0,0,0,0,0,0,0,0,0,30,49,-19,369,350,19,--,352.11,-5.51,10.96,3493.27,0.16,11.97,0.61,0,12.48,7091,22.72
1323,永裕,20.95,21,20.95,0.85,4.23,283,55.16,102,0,2,104,0,0,0,0,0,0,0,0,0,0,0,61,41,20,226,246,-20,37.41,186.58,-8.1,5.09,2034.03,0.36,18.63,1.26,4.3,1.3,297,9.13
1324,地球,10.3,10.4,10.35,0.05,0.49,140,71.53,2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,147,0,--,51.22,-29.76,-24.22,702.64,-0.06,16.15,-0.5,0,7.42,1394,7.51
1325,恆大,26.8,26.85,26.8,-0.2,-0.74,424,24.64,65,0,1,66,0,43,-43,-0.1,-43,0,0,0,43,0,0.1,22,100,-78,407,286,121,--,24.47,35.3,-13.39,262.13,-0.08,-20.01,-0.29,0,10.75,2291,8.53
1326,台化,53.8,53.9,53.8,3.9,7.82,73937,55.42,8001,-411,1208,8798,49295,43680,5615,0.08,41216,43567,5728,8079,0,0.66,0.11,8737,11392,-2655,16375,19335,-2960,358.67,32101.07,-4.83,28.23,296941.81,1.07,7.74,1.65,1.12,1.17,17125,586.12
1336,台翰,13.55,13.6,13.55,0.3,2.26,221,51.13,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,223,0,36.62,203.81,-4.85,-8.9,2411.46,0.1,12.26,0.4,1.92,13.5,2620,7.76
1337,再生-KY,4.93,4.95,4.93,0.11,2.28,1342,63.9,233,0,22,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361,1361,0,--,42.07,-32.04,-31.33,615.05,-0.43,-8.67,-3.14,0,31.55,21213,26.9
1338,廣華-KY,16.35,16.4,16.35,0,0,701,67.95,198,0,4,202,77,183,-106,-0.15,77,77,0,0,0,0.11,0,228,128,100,398,392,6,--,458.16,0.86,12.11,5200.28,-1.15,25.08,-1.37,1.83,12.82,2687,8.38
1339,昭輝,44.35,44.5,44.35,-1.25,-2.74,475,37.2,47,0,-3,44,0,0,0,0,0,0,0,0,0,0,0,19,19,0,464,464,0,10.48,141.13,0.81,-10.02,1543.54,2.78,24.62,5.41,5.64,3.12,579,7.41
1340,勝悅-KY,5.45,5.47,5.47,-0.01,-0.18,361,54.29,83,0,11,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,379,0,--,5.28,53.49,-81.22,82.69,-0.3,-181.27,-1.74,0,2.66,1016,15.29
1341,富林-KY,61,62,62,1.2,1.97,32,53.12,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,10,23,33,-10,15.2,265.86,-13.78,18.06,2598.18,1.62,25.06,6.92,6.45,--,0,5.29
1342,八貫,92.7,92.8,92.8,1.2,1.31,337,63.47,221,0,0,221,75,71,4,0.01,75,75,0,0,0,0.22,0,68,62,6,200,210,-10,15.6,349.26,-5.82,44.52,3108.06,2.08,27.2,7.23,6.47,3.1,605,7.8
1402,遠東新,25.05,25.1,25.05,-0.6,-2.34,78173,27.84,14700,-37346,149,-22497,56393,69072,-12679,-0.16,-69072,0,0,0,69072,0,0.88,6115,2948,3167,15808,6296,9512,15.56,22888.48,7.02,14.34,254108.68,0.61,21.9,1.74,4.99,1.01,13555,535.29
1409,新纖,25.05,--,25.05,2.25,9.87,8523,100,-530,0,639,109,7685,4354,3331,0.39,7685,7685,0,0,0,0.89,0,179,1320,-1141,753,2943,-2190,18.83,4079.33,3.4,25.05,39654.34,0.39,24.36,1.68,3.59,5.02,20327,161.84
1410,南染,25.85,26.25,25.9,-0.55,-2.08,82,35.37,10,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,47.96,23.11,-0.38,12.78,191.66,0.03,31.62,0.04,0.77,2.05,317,6.2
1413,宏洲,9.35,9.43,9.42,0.08,0.86,70,80,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0,17.13,224.01,19.53,-0.58,1955.63,-0.13,-0.87,-1.51,0,--,0,13.21
1414,東和,15,15.05,15,0.5,3.45,257,41.96,72,0,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,261,0,51.72,46.22,16.3,-2.65,446.93,0.06,11.1,0.38,1.33,1.76,869,19.8
1416,廣豐,11.25,11.3,11.25,0.15,1.35,440,73,170,0,0,170,0,0,0,0,0,0,0,0,0,0,0,61,50,11,391,402,-11,13.08,33.56,-4.63,26.52,391.28,0.18,34.96,0.8,5.07,8.06,3736,18.53
1417,嘉裕,8.16,8.2,8.2,0.04,0.49,182,68.02,70,0,-3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,194,0,18.22,22.01,8.23,1.81,422.97,-0.22,66.83,-1.81,3.05,3.4,1615,18.99
1418,東華,19,19.4,19.1,0.6,3.24,53,66.04,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,--,0.55,3158.82,59.2,3.34,-0.75,-8.18,-3.38,0,6.12,717,5.68
1419,新紡,66,66.1,66,1.8,2.8,342,57.69,125,0,1,126,18,19,-1,0,18,18,0,0,0,0.05,0,94,56,38,234,271,-37,5.03,402.04,-28.64,39.74,5236.81,9.37,25.86,14.78,2.73,1.73,1296,30
1423,利華,41.45,41.55,41.45,-0.05,-0.12,130,55.38,21,0,1,22,28,0,28,0.21,0,0,0,0,0,0,0,0,42,-42,103,89,14,10.99,4.17,-47.9,-33.97,86.09,0.15,25.08,0.42,8.69,0.26,65,9.96
1432,大魯閣,16.8,16.85,16.8,0,0,595,39.65,-109,0,1,-108,0,148,-148,-0.24,-148,0,0,60,88,0,0.24,32,0,32,578,462,116,2.57,66.52,10.86,-39.79,1140.71,-0.54,16.5,-3.46,11.9,0.77,173,10.8
1434,福懋,15.5,15.55,15.55,0.1,0.65,4203,46.97,522,-986,34,-430,1336,1601,-265,-0.06,1261,1336,0,0,75,0.32,0.02,976,718,258,1913,1906,7,25.92,2584.62,-3.66,-5.12,26745.67,0.2,11.18,0.77,3.22,0.63,2641,168.47
1436,華友聯,44.65,44.7,44.7,0.45,1.02,464,68.37,237,0,0,237,91,78,13,0.03,91,91,0,0,0,0.19,0,102,124,-22,283,274,9,10.37,53.74,47.7,-25.39,3634.12,-0.31,49.22,-0.95,11.3,1.91,929,19.42
1437,勤益控,28.4,28.45,28.4,0,0,528,54.55,37,0,0,37,363,366,-3,-0.01,-366,0,0,0,366,0,0.69,25,62,-37,141,101,40,10.25,57.06,7.32,-16.14,898.51,0.68,61.41,1.67,3.38,3.88,1958,20.19
1438,三地開發,19.9,19.95,20,-0.1,-0.5,62,61.29,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,7.25,11.99,-93.93,--,1648.35,0.65,39.56,2.26,5,0.27,61,11.12
1439,雋揚,25.35,25.6,25.6,0,0,11,81.82,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,8.31,5.53,-91.66,20.82,753.54,0.59,30.12,1.68,1.95,4.56,1048,9.2
1440,南紡,12.9,12.95,12.95,0.4,3.19,7647,50.45,111,1,94,206,1446,1332,114,0.01,1155,1446,0,0,291,0.19,0.04,1991,1937,54,4242,4410,-168,--,1026.7,-26.87,-16.29,13401.19,-0.05,8.73,-0.26,2.32,1.27,5250,165.68
1441,大東,9.26,9.38,9.37,0.07,0.75,51,76,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,--,131.68,14.93,1.87,1404.49,-0.62,1.42,-10.07,0,--,0,7.17
1442,名軒,26.8,26.85,26.8,1.15,4.48,789,62.63,174,0,1,175,0,0,0,0,0,0,0,0,0,0,0,198,113,85,597,682,-85,13.67,74.34,-6.36,-76.32,2016.31,0.23,49.87,1.07,8.96,3.45,3162,36.62
1443,立益物流,25.05,25.2,25.1,-0.05,-0.2,17,88.24,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,22.82,80.48,9.21,-4.58,951.17,0.52,47.69,3.95,0,0.1,33,13.53
1444,力麗,6.74,6.75,6.74,0.49,7.84,5019,54.37,833,0,21,854,156,0,156,0.03,156,156,0,0,0,0.03,0,612,364,248,4294,4698,-404,--,623.27,-34.41,9.21,7376.57,0.07,5.47,0.58,0,--,998,99.56
1445,大宇,11.6,11.65,11.6,0,0,124,36.36,36,0,1,37,0,0,0,0,0,0,0,0,0,0,0,52,63,-11,72,61,11,--,24.37,-53.41,-64.14,697.12,0.03,24.65,0.19,4.31,3.99,1302,13.07
1446,宏和,16.05,16.1,16.1,0.3,1.9,304,55.17,85,0,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,306,0,9.47,62.95,-35.66,-83.63,584.94,0.5,39.1,2.44,9.32,5.99,2062,13.77
1447,力鵬,6.32,6.33,6.33,0.12,1.93,3392,44.45,-411,0,22,-389,0,0,0,0,0,0,0,0,0,0,0,454,373,81,2965,3046,-81,--,3258.89,-15.82,27.79,29701.74,0.1,2.66,1.09,0,--,2070,91.01
1449,佳和,14.05,--,14.05,1.25,9.77,4105,67.3,28,0,8,36,1285,401,884,0.21,1285,1285,0,0,0,0.31,0,389,396,-7,2471,3348,-877,--,377.32,34.69,75.49,3008.72,-0.23,10.06,-0.95,0.71,12.94,4111,12.71
1451,年興,16.6,16.65,16.65,0.1,0.6,372,67.5,187,0,1,188,88,178,-90,-0.24,88,88,0,0,0,0.23,0,40,0,40,250,200,50,18.71,513.37,-0.97,-4.08,6416.66,0.47,16.45,1.26,6.01,1.18,584,19.8
1452,宏益,10.5,10.6,10.55,0.1,0.96,275,35.66,25,0,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,278,0,--,147.54,-8.46,12.05,1350.26,-0.09,3.3,-0.43,1.9,0.43,141,13.26
1453,大將,11.15,11.2,11.15,0,0,167,55.09,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,59,57,2,120,122,-2,101.36,0.13,0,1.61,1.48,-0.05,63.93,-0.36,2.69,4.56,1290,11.32
1454,台富,13,13.1,13,0.45,3.59,242,57.85,41,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,57,-57,302,245,57,--,124.28,11.76,-20.89,1393.77,-0.2,3.8,-1.77,0.77,6.46,2096,12.98
1455,集盛,9.01,9.02,9.02,0.41,4.76,1407,60.99,588,0,20,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,1420,0,--,595.32,12.38,-3.06,5589.46,-0.05,2.13,-0.46,1.77,2.05,2719,53.17
1456,怡華,12.35,12.5,12.5,-0.2,-1.57,115,53.91,53,0,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,0,3.62,64.1,14.38,23.71,896.39,-0.43,39.68,-2.12,0,1.28,300,9.37
1457,宜進,13.95,14,14,0,0,205,30.2,25,0,-10,15,0,0,0,0,0,0,0,0,0,0,0,0,40,-40,208,168,40,20.9,295.48,8.4,-0.12,2766.73,0.2,5.92,0.36,7.14,0.94,743,31.67
1459,聯發,11.55,11.6,11.55,-0.1,-0.86,531,21.76,99,0,0,99,0,0,0,0,0,0,0,0,0,0,0,145,180,-35,391,356,35,8.43,94.35,-5.57,-3.67,1059.13,0.03,18.88,0.27,1.73,0.38,342,35.86
1460,宏遠,6.96,7,7,0.06,0.86,833,78.92,222,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,844,0,--,426.2,-27.21,-27.61,6853.27,0.02,17.68,0.23,0,--,0,69.46
1463,強盛新,17.8,17.85,17.8,0.05,0.28,59,61.02,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0,--,20.9,-17.1,34.51,226.01,-0.01,17.06,-0.09,0.73,0.75,326,17.33
1464,得力,10.2,10.25,10.25,0.05,0.49,437,29.62,157,0,0,157,0,0,0,0,0,0,0,0,0,0,0,52,0,52,405,457,-52,64.06,1129.61,-0.2,6.49,12100.86,0.3,20.88,2.07,2.44,2.06,2193,42.56
1465,偉全,12.3,12.4,12.5,0.05,0.4,96,64.58,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,--,36.32,5.25,-12.07,367.29,0.27,2.36,1.79,2.4,12.97,3360,10.36
1466,聚隆,14.15,14.2,14.2,0.2,1.43,302,58.47,50,0,5,55,75,0,75,0.25,0,0,0,0,0,0,0,0,42,-42,229,262,-33,--,187.41,-3.06,-17.51,2427.43,0.17,12.64,1.29,1.41,16.59,4609,11.12
1467,南緯,7.31,7.37,7.37,0.47,6.81,783,65.34,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,799,0,--,413.81,-10.62,27.49,5178.56,0.11,19.76,0.93,0,11.95,5027,23.36
1468,昶和,11.85,12.1,12.1,0.05,0.41,56,60.71,8,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,100.83,42.43,67.16,-46.07,672.34,0.17,25.9,1.81,0,--,0,16.04
1470,大統新創,22.25,22.65,22.65,0.15,0.67,12,91.67,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,26.03,50.9,-26.3,-20.52,767.93,0.31,26.99,2.67,2.87,0.03,6,8.58
1471,首利,12.25,--,12.25,1.1,9.87,3621,72.16,123,0,-1,122,547,526,21,0.01,547,547,0,0,0,0.15,0,729,294,435,2360,2816,-456,--,8,4.94,-52.38,148.74,-0.03,-20.25,-0.25,0,--,0,15.04
1472,三洋實業,90,90.4,90,0,0,78,42.31,1,0,0,1,63,68,-5,-0.06,-25,19,0,0,44,0.24,0.56,0,0,0,15,10,5,14,307.21,35.42,-8.15,3619.14,1.78,14.67,3.94,6.67,47.97,4196,5.25
1473,台南,21.1,21.2,21.2,0.1,0.47,101,68,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,--,378.67,-31.82,-13.6,6080.36,0.69,18.38,2.59,2.36,2.3,839,14.62
1474,弘裕,10.15,10.2,10.2,0.33,3.34,499,74.18,33,0,-7,26,131,131,0,0,0,0,0,0,0,0,0,0,0,0,375,375,0,42.5,252.11,-16.74,-6,2848.01,0.09,10.9,0.46,2.45,10.09,3276,12.99
