代碼,商品,買進,賣出,成交,漲跌,漲幅%,總量,內外盤比%,外資買賣超,投信買賣超,自營商買賣超,法人買賣超,控盤者買進,控盤者賣出,控盤者買賣超,控盤者買賣超比,控盤者主動買賣超,控盤者拉高買盤,控盤者作多買盤,控盤者偏空賣盤,控盤者殺低賣盤,控盤者主動買力,控盤者主動賣力,實戶買進,實戶賣出,實戶買賣超,散戶買進,散戶賣出,散戶買賣超,PE(市盈率),營收,營收期增率%,營收年增率%,營收(12),盈餘,毛利率%,ROE%,殖利率%,融資使用率%,融資餘額,股本
1220,台榮,11.55,11.6,11.6,-0.05,-0.43,122,23.14,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,152,0,580,239.79,-19.9,-12.6,3352.56,-0.17,7.79,-0.98,1.72,2.55,1131,17.71
1225,福懋油,29.35,29.5,29.35,-1,-3.29,228,15.42,-82,0,-7,-89,0,0,0,0,0,0,0,0,0,0,0,20,20,0,212,212,0,17.16,1031.01,-7.13,2.27,12369.11,0.44,9.3,2.82,3.41,12.12,7341,24.23
1227,佳格,28.85,28.9,28.85,0.5,1.76,2707,52.75,585,0,24,609,1194,954,240,0.09,1194,1194,0,0,0,0.44,0,440,279,161,1093,1494,-401,19.9,2282.2,18.16,5.44,28785.87,0.52,23.44,2.51,4.64,0.61,1396,91.51
1229,聯華,41.25,41.3,41.3,-0.25,-0.6,1893,42.04,504,0,52,556,538,515,23,0.01,-515,0,0,0,515,0,0.27,364,276,88,1037,1148,-111,15.95,786.41,30.12,-8.84,13199.03,0.55,23.32,1.33,4.84,0.78,3481,179.6
1231,聯華食,87.2,87.6,87.2,0.1,0.11,217,37.38,-7,0,9,2,0,15,-15,-0.06,-15,0,0,15,0,0,0.06,67,59,8,165,158,7,19.82,986.34,-2.15,-3.15,13067.73,1,21.66,4,2.87,0.36,268,29.85
1232,大統益,149.5,150,149.5,0,0,149,65.07,47,0,10,57,64,56,8,0.05,0,0,0,0,0,0,0,25,36,-11,66,64,2,17.28,1831.69,-3.1,9.9,22232.16,2.33,13.69,6.17,4.82,0.02,8,16
1233,天仁,27.9,28.1,28,0.45,1.63,9,40,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,34.15,188.91,9.04,-3.79,2184.92,0.34,61.08,2.21,0.71,0.19,44,9.06
1234,黑松,35.15,35.2,35.2,0.3,0.86,205,61.81,65,0,3,68,0,37,-37,-0.18,0,0,0,0,0,0,0,32,17,15,176,154,22,20.95,694.37,1.27,-22.72,9291.72,0.29,23.95,0.62,4.69,0.02,21,40.19
1235,興泰,37.95,38.7,38,0.4,1.06,16,40,2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,--,7.96,-46.43,-37.98,202.03,-0.54,28.55,-4.06,2.63,2.09,983,18.86
1236,宏亞,25.65,25.7,25.65,0.05,0.2,18,44.44,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,--,107.32,-12.21,-4.29,1835.17,0.23,28.09,0.8,6.43,0.6,130,8.67
1240,茂生農經,57.8,58.1,57.8,0.1,0.17,3,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,12.38,244.09,3.23,2.89,2781.56,0.89,12.79,2.4,6.06,0.2,22,4.42
1256,鮮活果汁-KY,175,178,175,-3,-1.69,156,30.32,52,0,0,52,20,51,-31,-0.19,-51,0,0,0,51,0,0.32,18,41,-23,123,69,54,13.22,475.68,4.42,23.65,4775.69,3.24,30.39,2.85,3.77,3.95,353,3.58
1259,安心,58.6,59.9,59.6,1.2,2.05,19,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,2,7,9,-2,26.61,547.07,11.99,2.9,6140.89,0.06,22.76,0.07,2.01,0.53,43,3.24
1264,德麥,270.5,271.5,271,4,1.5,25,64,4,0,-5,-1,5,5,0,0,5,5,0,0,0,0.18,0,13,4,9,10,19,-9,13.05,555.51,-11.87,2.72,6862.9,5.5,33.22,5.4,5.54,0.01,1,3.71
1268,漢來美食,168.5,169,167.5,-1,-0.59,17,47.06,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,14.44,598.06,16.18,10.91,6643.02,5.87,48.89,10.21,4.78,0.15,16,4.22
1294,漢田生技,77.4,77.5,77.5,-0.7,-0.9,43,14.29,-12,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,15.85,68.29,-10.92,31.23,852.5,1.41,36.8,5.01,6.45,2.25,172,3.06
1295,生合,48.95,49.2,48.95,-0.15,-0.31,44,36.36,-17,0,0,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,11.25,80.33,-23.05,-23.38,983.05,0.39,47.44,1.03,6.13,1.75,151,3.45
1301,台塑,43.75,43.8,43.8,-0.6,-1.35,30292,36.95,-10360,6,255,-10099,12361,24684,-12323,-0.4,-21684,459,0,0,22143,0.02,0.72,3574,1771,1803,14617,4098,10519,--,14951.42,-18.42,0.67,172447.04,0.51,3.7,0.87,1.14,1.17,18618,636.57
1303,南亞,96.8,96.9,96.9,2.1,2.22,55880,49.95,-2997,2306,-340,-1031,42180,41244,936,0.02,38988,40499,943,1475,979,0.74,0.04,4061,4186,-125,9955,10767,-812,41.95,28830.98,4.15,31.35,274333.84,1.8,11.94,3.8,0.83,1.4,27679,793.08
1304,台聚,12.5,12.55,12.5,-0.25,-1.96,3493,37.47,-464,0,9,-455,525,873,-348,-0.1,-873,0,0,0,873,0,0.25,347,503,-156,2637,2133,504,--,3720.86,-15.68,-1.43,43235.49,-0.41,2.86,-2.76,1.2,4.33,12878,118.88
1305,華夏,12.65,12.7,12.65,0.1,0.8,2661,35.55,-423,0,-19,-442,822,770,52,0.02,-670,0,100,193,577,0.04,0.29,500,288,212,1364,1628,-264,--,973.04,-18.39,20.69,9959.75,-0.21,1.97,-1.65,0.79,4.97,7216,58.11
1307,三芳,35.15,35.25,35.2,0.2,0.57,1284,45.48,132,0,12,144,268,178,90,0.07,57,0,235,178,0,0.18,0.14,284,328,-44,741,786,-45,12.85,876.39,-10.69,9.15,10987.41,0.97,32.59,3.89,6.25,1.37,1360,39.78
1308,亞聚,13.4,13.45,13.45,0,0,1922,37.88,-234,0,13,-221,100,0,100,0.05,0,0,0,0,0,0,0,365,534,-169,1467,1398,69,--,521.63,1.87,10.42,5632.56,-0.2,5.66,-1.13,1.49,5.24,7774,59.37
1309,台達化,15.15,15.2,15.15,0.15,1,3003,37.58,-451,0,28,-423,68,393,-325,-0.11,-393,0,0,293,100,0,0.13,477,372,105,2469,2249,220,--,974.08,-22.85,-20.62,13221.14,-0.53,-1.76,-3.69,0.99,8.6,8548,39.76
1310,台苯,8.43,8.44,8.43,-0.14,-1.63,2243,30.09,-193,0,14,-179,0,0,0,0,0,0,0,0,0,0,0,66,176,-110,2189,2079,110,--,516.86,-42.02,-38.61,8283.51,-0.94,8.94,-6.61,0,9.26,12222,52.79
1312,國喬,12.8,12.85,12.85,-0.35,-2.65,11168,46.04,-1069,0,-494,-1563,2811,5327,-2516,-0.22,-5077,0,0,0,5077,0,0.45,2273,1501,772,6128,4383,1745,--,1593.25,-36,5.82,24459.55,-1.17,-1.73,-4.14,0,5.04,13939,150.66
1313,聯成,11,11.05,11.05,0,0,2705,34.59,470,0,12,482,979,735,244,0.09,-735,0,0,0,735,0,0.27,640,601,39,1094,1377,-283,--,5371.03,-8.64,4.71,60660.52,0.08,6.21,0.35,0.9,3.4,11484,133.08
1314,中石化,7.76,7.77,7.76,0.03,0.39,19456,43.64,1176,0,-58,1118,5637,4605,1032,0.05,4428,4658,979,845,364,0.29,0.06,3795,3868,-73,10056,11011,-955,--,1290.22,-17.11,-23.83,16222.41,-0.07,-7.12,-0.34,0,4.9,46367,378.49
1315,達新,61.1,61.2,61.2,0,0,8,75,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,41.35,233.65,77.66,3.43,2128.06,0.15,11,0.14,7.35,0.02,6,9.91
1316,上曜,10.75,10.8,10.8,-0.2,-1.82,10269,47.73,-1462,0,-55,-1517,1671,1872,-201,-0.02,-263,1138,0,421,980,0.11,0.14,1850,2696,-846,6767,5720,1047,--,720.42,5.33,152.96,6404.52,-0.19,32.15,0.3,0,11.62,10922,40.16
1319,東陽,101.5,102,102,-5,-4.67,9760,53.85,-816,2649,39,1872,7153,7558,-405,-0.04,-7140,11,0,0,7151,0,0.73,802,703,99,1882,1577,305,18.31,1847.63,-8.03,2.54,23148.68,1.62,32.51,3.22,4.9,2.98,4407,59.15
1321,大洋,30.95,31,31,-0.15,-0.48,284,44.68,-13,0,7,-6,0,0,0,0,0,0,0,0,0,0,0,21,0,21,264,285,-21,--,361.97,2.8,13.39,3536.03,0.16,11.97,0.61,0,12.54,7126,22.72
1323,永裕,19.45,19.5,19.5,-0.05,-0.26,50,34,-16,0,3,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,34.82,181.4,-2.78,4.34,2041.57,0.36,18.63,1.26,4.62,1.16,265,9.13
1324,地球,10.4,10.5,10.5,0.1,0.96,33,76.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,--,55.58,8.51,4.1,704.83,-0.06,16.15,-0.5,0,7.31,1373,7.51
1325,恆大,26.05,26.1,26.05,0,0,281,24.37,-66,0,0,-66,0,40,-40,-0.14,-40,0,0,0,40,0,0.14,45,0,45,238,243,-5,--,20.07,-17.97,-31.2,253.03,-0.08,-20.01,-0.29,0,10.71,2283,8.53
1326,台化,46.25,46.3,46.25,0.05,0.11,16224,34.06,-3903,-6,-203,-4112,5502,9813,-4311,-0.26,-5465,872,1249,1231,6355,0.13,0.47,2505,1840,665,8318,4673,3645,308.33,27386.9,-14.69,15.45,300607.44,1.07,7.74,1.65,1.3,0.93,13679,586.12
1336,台翰,14.2,14.3,14.25,0.5,3.64,155,75.82,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,155,0,38.51,212.13,4.08,0.37,2412.25,0.1,12.26,0.4,1.82,13.46,2612,7.76
1337,再生-KY,4.97,4.98,4.97,0.03,0.61,294,44.37,-22,0,2,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,297,0,--,45.41,7.95,-9.61,610.22,-0.43,-8.67,-3.14,0,31.62,21261,26.9
1338,廣華-KY,16.4,16.45,16.45,-0.2,-1.2,151,48.34,-52,0,3,-49,0,0,0,0,0,0,0,0,0,0,0,77,68,9,75,84,-9,--,426.71,-6.86,6.24,5225.36,-1.15,25.08,-1.37,1.82,14.84,3110,8.38
1339,昭輝,44.2,44.3,44.3,0.8,1.84,167,51.81,46,0,10,56,0,0,0,0,0,0,0,0,0,0,0,18,0,18,151,169,-18,10.47,146.73,3.97,14.65,1562.29,2.78,24.62,5.41,5.64,3.58,664,7.41
1340,勝悅-KY,5.63,5.64,5.63,0.01,0.18,214,25.47,-85,0,18,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,219,0,--,6.79,28.67,-70.78,66.24,-0.3,-181.27,-1.74,0,2.74,1048,15.29
1341,富林-KY,62,62.4,62.1,0.5,0.81,7,28.57,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,15.22,198.46,-25.35,14.54,2623.37,1.62,25.06,6.92,6.44,--,0,5.29
1342,八貫,106.5,107,107,-1,-0.93,1188,33.86,68,0,0,68,360,514,-154,-0.13,-431,27,40,92,406,0.06,0.41,210,187,23,635,505,130,17.98,337.47,-3.38,37.2,3199.56,2.08,27.2,7.23,5.61,3.64,709,7.8
1402,遠東新,27.35,27.4,27.4,-0.25,-0.9,38297,72.74,-22464,21880,205,-379,33260,33425,-165,0,-18384,5738,0,0,24122,0.15,0.63,1728,1650,78,3352,3265,87,17.02,23426.66,2.35,19.44,257921.25,0.61,21.9,1.74,4.56,0.8,10648,535.29
1409,新纖,24.65,24.7,24.65,-0.8,-3.14,12204,33.33,-612,0,-174,-786,2637,4579,-1942,-0.19,-4464,0,0,0,4464,0,0.43,2045,1949,96,7597,5751,1846,18.53,4373.93,7.22,35.13,40791.5,0.39,24.36,1.68,3.65,5.57,22531,161.84
1410,南染,24.85,25.25,24.9,-0.1,-0.4,55,28.85,-11,0,1,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,46.11,20.58,-10.96,37.08,197.23,0.03,31.62,0.04,0.8,2.04,316,6.2
1413,宏洲,9.34,9.52,9.51,0.01,0.11,23,38.1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,17.29,178.75,-20.2,-16.46,1920.41,-0.13,-0.87,-1.51,0,--,0,13.21
1414,東和,16.75,16.85,16.75,0,0,99,31.63,-45,0,0,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,57.76,45.98,-0.51,11.12,451.54,0.06,11.1,0.38,1.19,2.03,1006,19.8
1416,廣豐,11,11.05,11.05,0.15,1.38,319,51.27,-32,0,1,-31,0,0,0,0,0,0,0,0,0,0,0,52,0,52,269,321,-52,12.85,40.52,20.74,61.12,406.65,0.18,34.96,0.8,5.16,8.83,4091,18.53
1417,嘉裕,8.43,8.46,8.46,0.02,0.24,165,42.68,-11,0,1,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,168,0,18.8,21.31,-3.18,-10.25,420.53,-0.22,66.83,-1.81,2.96,3.52,1672,18.99
1418,東華,18.4,18.7,18.7,0.25,1.36,37,8.11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,30,0,7,7,0,--,1.05,89.71,206.41,4.05,-0.75,-8.18,-3.38,0,6.36,745,5.68
1419,新紡,64.5,65.2,65,0.4,0.62,117,45.13,3,0,8,11,0,20,-20,-0.17,-20,0,0,0,20,0,0.17,24,0,24,95,99,-4,4.95,383.13,-4.7,2.15,5244.87,9.37,25.86,14.78,2.77,1.63,1225,30
1423,利華,44.3,44.4,44.4,0.45,1.02,351,51.72,-81,0,0,-81,98,78,20,0.06,57,57,0,0,0,0.16,0,131,94,37,124,181,-57,11.78,6.12,46.87,17.91,87.02,0.15,25.08,0.42,8.11,0.2,51,9.96
1432,大魯閣,17.2,17.25,17.2,-0.1,-0.58,359,26.33,-142,0,0,-142,0,0,0,0,0,0,0,0,0,0,0,0,31,-31,367,336,31,2.63,65.98,-0.82,-38.67,1099.11,-0.54,16.5,-3.46,11.63,1.06,238,10.8
1434,福懋,16.25,16.35,16.35,-0.1,-0.61,1418,39.14,-80,0,56,-24,0,178,-178,-0.12,-178,0,0,0,178,0,0.12,306,343,-37,1120,906,214,27.25,2497.99,-3.35,5.63,26878.71,0.2,11.18,0.77,3.06,0.64,2695,168.47
1436,華友聯,45.75,45.8,45.8,-1.5,-3.17,600,35.7,-114,0,9,-105,0,0,0,0,0,0,0,0,0,0,0,19,62,-43,593,550,43,10.63,110.85,106.27,44.62,3668.32,-0.31,49.22,-0.95,11.03,1.94,944,19.42
1437,勤益控,29,29.15,29.15,0.4,1.39,110,63.3,17,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,0,10.52,61.7,8.14,-0.61,898.13,0.68,61.41,1.67,3.29,3.88,1959,20.19
1438,三地開發,24.05,--,24.05,2.15,9.82,603,86.45,129,0,1,130,214,170,44,0.07,214,214,0,0,0,0.35,0,0,77,-77,394,361,33,8.71,1.12,-90.68,--,1649.46,0.65,39.56,2.26,4.16,0.58,132,11.12
1439,雋揚,24.95,25.5,25.15,-0.1,-0.4,27,37.04,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,8.17,11.67,110.98,-38.28,746.3,0.59,30.12,1.68,1.99,4.6,1058,9.2
1440,南紡,13.1,13.15,13.1,-0.1,-0.76,3410,38.35,239,0,4,243,560,1054,-494,-0.14,-1054,0,0,0,1054,0,0.31,530,606,-76,2339,1769,570,--,1117.88,8.88,-13.43,13227.71,-0.05,8.73,-0.26,2.29,1.23,5100,165.68
1441,大東,9.11,9.13,9.1,-0.08,-0.87,33,36.67,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,--,94.13,-28.52,-1.28,1403.27,-0.62,1.42,-10.07,0,--,0,7.17
1442,名軒,26.9,26.95,26.9,-1.1,-3.93,575,27.46,-266,0,1,-265,0,0,0,0,0,0,0,0,0,0,0,0,21,-21,579,558,21,13.72,199.2,167.97,-18.68,1970.55,0.23,49.87,1.07,8.92,3.53,3232,36.62
1443,立益物流,26.2,26.5,26.45,0.05,0.19,27,66.67,12,0,-2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,24.05,79.13,-1.68,-2.27,949.33,0.52,47.69,3.95,0,0.09,31,13.53
1444,力麗,7.04,7.05,7.05,0.27,3.98,2890,46.23,684,0,17,701,0,168,-168,-0.06,0,0,0,0,0,0,0,466,0,466,2444,2742,-298,--,1072.31,72.05,81.02,7856.53,0.07,5.47,0.58,0,--,858,99.56
1445,大宇,11.2,11.25,11.25,0.05,0.45,51,25.49,-28,0,-1,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,--,56.55,132.01,-12.21,689.26,0.03,24.65,0.19,4.44,4.03,1315,13.07
1446,宏和,16.8,16.85,16.8,0.05,0.3,264,30.61,-36,0,3,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,265,0,9.88,77.51,23.12,-1.84,583.49,0.5,39.1,2.44,8.93,6.06,2085,13.77
1447,力鵬,6.22,6.23,6.22,-0.28,-4.31,2644,36.04,-140,0,10,-130,0,220,-220,-0.08,-220,0,0,0,220,0,0.08,138,276,-138,2519,2161,358,--,1615.68,-50.42,-45.56,28349.43,0.1,2.66,1.09,0,--,1715,91.01
1449,佳和,14.25,14.3,14.25,-0.5,-3.39,2853,36.02,-406,0,2,-404,0,282,-282,-0.1,-282,0,0,0,282,0,0.1,499,235,264,2387,2369,18,--,283.82,-24.78,98.72,3149.71,-0.23,10.06,-0.95,0.7,9.62,3056,12.71
1451,年興,16.5,16.55,16.5,-0.05,-0.3,165,14.02,-20,0,1,-19,0,0,0,0,0,0,0,0,0,0,0,0,58,-58,166,108,58,18.54,525.25,2.31,-18.98,6293.58,0.47,16.45,1.26,6.06,1.4,694,19.8
1452,宏益,10.75,10.95,10.95,0.15,1.39,22,33.33,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,--,121.12,-17.9,14.96,1366.03,-0.09,3.3,-0.43,1.83,0.33,108,13.26
1453,大將,11.4,11.55,11.55,-0.15,-1.28,213,34.72,-41,0,-6,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,222,0,105,0.13,-0.79,0.81,1.48,-0.05,63.93,-0.36,2.6,4.17,1181,11.32
1454,台富,12.9,13,12.95,0.1,0.78,22,15.79,8,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,--,126.2,1.55,7.83,1402.93,-0.2,3.8,-1.77,0.77,6.75,2190,12.98
1455,集盛,9.85,9.86,9.86,0.01,0.1,1960,45.41,298,0,2,300,188,0,188,0.1,0,0,0,0,0,0,0,116,146,-30,1666,1824,-158,--,543.39,-8.72,-4.87,5561.64,-0.05,2.13,-0.46,1.62,2.48,3290,53.17
1456,怡華,13.85,13.95,13.95,0.05,0.36,95,67.82,7,0,-5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,0,4.04,28.68,-55.26,-69.04,832.43,-0.43,39.68,-2.12,0,2.41,564,9.37
1457,宜進,14.3,14.4,14.35,-0.3,-2.05,241,29.17,3,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,46,-46,243,197,46,21.42,249.33,-15.62,-8.69,2742.99,0.2,5.92,0.36,6.97,0.83,654,31.67
1459,聯發,11.7,11.8,11.8,0.2,1.72,100,33.67,23,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,8.61,82.21,-12.87,-3.48,1056.17,0.03,18.88,0.27,1.69,0.44,394,35.86
1460,宏遠,7.09,7.1,7.09,0.04,0.57,623,39.9,34,0,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,628,0,--,465.1,9.13,-7.36,6816.32,0.02,17.68,0.23,0,--,0,69.46
1463,強盛新,17.55,17.65,17.65,-0.05,-0.28,42,19.51,7,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,--,15.81,-24.35,0.81,226.14,-0.01,17.06,-0.09,0.74,0.85,367,17.33
1464,得力,10.25,10.3,10.3,-0.05,-0.48,341,36.76,-81,0,1,-80,0,0,0,0,0,0,0,0,0,0,0,57,0,57,292,349,-57,64.38,990.95,-12.28,4.57,12144.19,0.3,20.88,2.07,2.43,2.14,2276,42.56
1465,偉全,12.3,12.45,12.4,0.2,1.64,82,89.02,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,--,27.07,-25.48,18.69,371.56,0.27,2.36,1.79,2.42,12.91,3343,10.36
1466,聚隆,14.4,14.55,14.5,0.35,2.47,211,58.59,-10,0,3,-7,0,0,0,0,0,0,0,0,0,0,0,48,0,48,164,212,-48,--,192.09,2.5,4.6,2435.87,0.17,12.64,1.29,1.38,16.91,4700,11.12
1467,南緯,7.51,7.56,7.55,-0.06,-0.79,142,25.71,11,0,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,145,0,--,371.28,-10.28,-11.55,5130.06,0.11,19.76,0.93,0,12.63,5310,23.36
1468,昶和,11.4,11.7,11.6,-0.05,-0.43,60,66.67,4,0,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0,96.67,44.43,4.71,-37.47,645.71,0.17,25.9,1.81,0,--,0,16.04
1470,大統新創,22.25,22.7,22.7,0.1,0.44,4,100,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,26.09,55.31,8.67,-18.4,755.46,0.31,26.99,2.67,2.86,0.03,6,8.58
1471,首利,10.5,10.6,10.6,-0.2,-1.85,752,37.75,-223,0,-4,-227,0,0,0,0,0,0,0,0,0,0,0,50,120,-70,703,633,70,--,6.79,-15.13,-66.11,135.49,-0.03,-20.25,-0.25,0,--,0,15.04
1472,三洋實業,88,89.4,88.1,-0.8,-0.9,63,6.35,6,0,0,6,45,47,-2,-0.03,25,25,20,20,0,0.69,0.31,0,0,0,20,18,2,13.7,354.16,15.28,35.05,3711.06,1.78,14.67,3.94,6.81,45.5,3980,5.25
1473,台南,20.25,20.4,20.4,-0.1,-0.49,59,30.51,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,--,431.1,13.85,-1.52,6073.7,0.69,18.38,2.59,2.45,2.36,862,14.62
1474,弘裕,10,10.1,10.1,-0.1,-0.98,67,22.39,5,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,42.08,231.33,-8.24,4.68,2858.36,0.09,10.9,0.46,2.48,10.08,3274,12.99
