代碼,商品,買進,賣出,成交,漲跌,漲幅%,總量,內外盤比%,外資買賣超,投信買賣超,自營商買賣超,法人買賣超,控盤者買進,控盤者賣出,控盤者買賣超,控盤者買賣超比,控盤者主動買賣超,控盤者拉高買盤,控盤者作多買盤,控盤者偏空賣盤,控盤者殺低賣盤,控盤者主動買力,控盤者主動賣力,實戶買進,實戶賣出,實戶買賣超,散戶買進,散戶賣出,散戶買賣超,PE(市盈率),營收,營收期增率%,營收年增率%,營收(12),盈餘,毛利率%,ROE%,殖利率%,融資使用率%,融資餘額,股本
1325,恆大,26.6,26.65,26.6,0.3,1.14,322,57.28,93,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,47,-47,324,277,47,--,24.47,35.3,-13.39,262.13,-0.08,-20.01,-0.29,0,10.64,2268,8.53
1326,台化,56.5,56.6,56.5,2.1,3.86,68545,58.16,18523,0,475,18998,48599,41333,7266,0.11,28272,28958,19082,18612,1156,0.7,0.29,6614,10373,-3759,13702,17208,-3506,376.67,32101.07,-4.83,28.23,296941.81,1.07,7.74,1.65,1.06,1.01,14794,586.12
1336,台翰,14.35,14.4,14.4,0.9,6.67,329,64.13,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,330,0,38.92,203.81,-4.85,-8.9,2411.46,0.1,12.26,0.4,1.81,13.68,2655,7.76
1337,再生-KY,5.21,5.22,5.21,0.11,2.16,1830,42.76,-364,0,-11,-375,0,0,0,0,0,0,0,0,0,0,0,142,0,142,1700,1842,-142,--,42.07,-32.04,-31.33,615.05,-0.43,-8.67,-3.14,0,31.81,21388,26.9
1338,廣華-KY,16.65,16.7,16.65,0.2,1.22,229,51.33,125,0,-10,115,0,0,0,0,0,0,0,0,0,0,0,35,37,-2,197,195,2,--,458.16,0.86,12.11,5200.28,-1.15,25.08,-1.37,1.8,13.84,2900,8.38
1339,昭輝,43.75,43.85,43.75,-0.85,-1.91,334,27.54,-20,0,2,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,340,0,10.34,141.13,0.81,-10.02,1543.54,2.78,24.62,5.41,5.71,3.29,610,7.41
1340,勝悅-KY,6.03,--,6.03,0.54,9.84,1128,81.26,131,0,2,133,0,268,-268,-0.23,0,0,0,0,0,0,0,102,0,102,1043,877,166,--,5.28,53.49,-81.22,82.69,-0.3,-181.27,-1.74,0,2.71,1036,15.29
1341,富林-KY,62.5,62.8,62.8,0.6,0.96,11,90.91,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,15.39,265.86,-13.78,18.06,2598.18,1.62,25.06,6.92,6.37,--,0,5.29
1342,八貫,95.2,95.4,95.2,0.8,0.85,358,69.1,107,0,-1,106,80,52,28,0.08,44,60,0,0,16,0.16,0.04,86,30,56,203,287,-84,16,349.26,-5.82,44.52,3108.06,2.08,27.2,7.23,6.3,3.12,609,7.8
1402,遠東新,27.3,27.35,27.3,1.05,4,96783,49.8,8321,2588,544,11453,83541,76547,6994,0.07,78304,79082,4459,5237,0,0.86,0.05,3965,6202,-2237,9428,14185,-4757,16.96,22888.48,7.02,14.34,254108.68,0.61,21.9,1.74,4.58,0.99,13214,535.29
1409,新纖,30.3,--,30.3,2.75,9.98,10173,100,-1477,-4,1070,-411,7866,6148,1718,0.17,7866,7866,0,0,0,0.77,0,732,1421,-689,1681,2709,-1028,22.78,4079.33,3.4,25.05,39654.34,0.39,24.36,1.68,2.97,7.76,31404,161.84
1410,南染,26.5,26.7,26.7,1.2,4.71,112,48.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,0,49.44,23.11,-0.38,12.78,191.66,0.03,31.62,0.04,0.75,2.04,316,6.2
1413,宏洲,9.65,9.72,9.69,0.2,2.11,68,70.15,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,17.62,224.01,19.53,-0.58,1955.63,-0.13,-0.87,-1.51,0,--,0,13.21
1414,東和,15.95,16,15.95,0.25,1.59,358,37.46,42,0,-5,37,0,0,0,0,0,0,0,0,0,0,0,0,48,-48,364,316,48,55,45.98,-0.51,11.12,451.54,0.06,11.1,0.38,1.25,1.86,923,19.8
1416,廣豐,11.65,11.7,11.7,0.2,1.74,740,61,-39,0,0,-39,0,100,-100,-0.13,0,0,0,0,0,0,0,209,149,60,541,501,40,13.6,33.56,-4.63,26.52,391.28,0.18,34.96,0.8,4.87,8.98,4160,18.53
1417,嘉裕,8.5,8.53,8.53,0.27,3.27,490,62,7,0,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,501,0,18.96,22.01,8.23,1.81,422.97,-0.22,66.83,-1.81,2.93,3.43,1627,18.99
1418,東華,18.6,18.7,18.65,-0.45,-2.36,50,35.56,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,--,0.55,3158.82,59.2,3.34,-0.75,-8.18,-3.38,0,6.18,723,5.68
1419,新紡,67.7,67.8,67.7,1.9,2.89,278,55.56,67,0,0,67,15,0,15,0.05,15,15,0,0,0,0.05,0,33,34,-1,235,249,-14,5.16,402.04,-28.64,39.74,5236.81,9.37,25.86,14.78,2.66,1.71,1286,30
1423,利華,43.5,43.65,43.5,0.45,1.05,187,62.37,29,0,-7,22,0,0,0,0,0,0,0,0,0,0,0,40,70,-30,149,119,30,11.54,4.17,-47.9,-33.97,86.09,0.15,25.08,0.42,8.28,0.22,56,9.96
1432,大魯閣,17.15,17.25,17.2,0.3,1.78,712,70.13,158,0,-3,155,115,0,115,0.16,115,115,0,0,0,0.16,0,80,155,-75,536,576,-40,2.63,66.52,10.86,-39.79,1140.71,-0.54,16.5,-3.46,11.63,1.02,230,10.8
1434,福懋,16.65,16.7,16.65,0.9,5.71,7474,62.05,2984,0,11,2995,2924,814,2110,0.28,2924,2924,0,0,0,0.39,0,1677,1584,93,2914,5117,-2203,27.75,2584.62,-3.66,-5.12,26745.67,0.2,11.18,0.77,3,0.62,2605,168.47
1436,華友聯,46.25,46.3,46.3,1.3,2.89,582,59.83,25,0,-2,23,25,67,-42,-0.07,25,25,0,0,0,0.04,0,44,68,-24,527,461,66,10.74,110.85,106.27,44.62,3668.32,-0.31,49.22,-0.95,10.91,1.91,926,19.42
1437,勤益控,28.95,29.05,29,0.35,1.22,190,65.03,-6,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,193,0,10.47,61.7,8.14,-0.61,898.13,0.68,61.41,1.67,3.31,3.88,1960,20.19
1438,三地開發,19.6,19.65,19.6,-0.1,-0.51,115,66.96,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,41,-41,116,75,41,7.1,11.99,-93.93,--,1648.35,0.65,39.56,2.26,5.1,0.32,73,11.12
1439,雋揚,25.35,25.5,25.5,-0.1,-0.39,36,44.44,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,8.28,5.53,-91.66,20.82,753.54,0.59,30.12,1.68,1.96,4.57,1050,9.2
1440,南紡,15.6,--,15.6,1.4,9.86,21126,79.13,1584,0,134,1718,12276,10813,1463,0.07,11623,12062,214,653,0,0.58,0.03,2172,2821,-649,6752,7565,-813,--,1026.7,-26.87,-16.29,13401.19,-0.05,8.73,-0.26,1.92,1.87,7741,165.68
1441,大東,9.6,9.65,9.61,0.01,0.1,45,25.58,-2,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,--,131.68,14.93,1.87,1404.49,-0.62,1.42,-10.07,0,--,0,7.17
1442,名軒,27.5,27.7,27.7,0.5,1.84,995,43.21,144,0,26,170,440,433,7,0.01,398,400,40,0,42,0.44,0.04,46,135,-89,514,432,82,14.13,74.34,-6.36,-76.32,2016.31,0.23,49.87,1.07,8.66,3.33,3050,36.62
1443,立益物流,25.05,25.1,25.2,0,0,20,55,-4,0,-2,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,22.91,80.48,9.21,-4.58,951.17,0.52,47.69,3.95,0,0.09,31,13.53
1444,力麗,7.48,--,7.48,0.68,10,10824,78.05,267,0,22,289,4240,3498,742,0.07,4240,4240,0,0,0,0.39,0,1235,454,781,5423,6946,-1523,--,623.27,-34.41,9.21,7376.57,0.07,5.47,0.58,0,--,943,99.56
1445,大宇,11.6,11.65,11.65,0.05,0.43,214,20.38,5,0,0,5,125,138,-13,-0.06,0,0,0,0,0,0,0,0,0,0,91,78,13,--,24.37,-53.41,-64.14,697.12,0.03,24.65,0.19,4.29,3.99,1304,13.07
1446,宏和,16.5,16.6,16.5,0.3,1.85,707,34.33,104,0,0,104,100,179,-79,-0.11,100,100,0,0,0,0.14,0,111,116,-5,497,413,84,9.71,62.95,-35.66,-83.63,584.94,0.5,39.1,2.44,9.09,5.98,2059,13.77
1447,力鵬,6.96,6.97,6.97,0.63,9.94,8832,72.08,175,0,-7,168,1061,1892,-831,-0.09,1061,1061,0,0,0,0.12,0,969,939,30,6843,6042,801,--,3258.89,-15.82,27.79,29701.74,0.1,2.66,1.09,0,--,1998,91.01
1449,佳和,13.9,13.95,13.9,0.1,0.72,2554,53.77,342,0,-5,337,377,292,85,0.03,177,126,251,200,0,0.15,0.08,327,233,94,1866,2046,-180,--,377.32,34.69,75.49,3008.72,-0.23,10.06,-0.95,0.72,11.02,3501,12.71
1451,年興,16.85,16.9,16.9,0.2,1.2,425,64.94,120,0,0,120,107,96,11,0.03,107,107,0,0,0,0.25,0,0,0,0,324,335,-11,18.99,513.37,-0.97,-4.08,6416.66,0.47,16.45,1.26,5.92,1.19,591,19.8
1452,宏益,10.9,10.95,10.95,0.3,2.82,234,69.1,31,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,64,-64,236,172,64,--,121.12,-17.9,14.96,1366.03,-0.09,3.3,-0.43,1.83,0.46,153,13.26
1453,大將,11.8,11.9,11.85,0.7,6.28,143,73.53,5,0,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,0,107.73,0.13,0,1.61,1.48,-0.05,63.93,-0.36,2.53,4.46,1264,11.32
1454,台富,13,13.3,13,-0.4,-2.99,159,25.48,-6,0,-3,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,0,--,124.28,11.76,-20.89,1393.77,-0.2,3.8,-1.77,0.77,6.76,2194,12.98
1455,集盛,9.4,9.41,9.4,0.2,2.17,2728,59.34,890,0,6,896,129,123,6,0,129,129,0,0,0,0.05,0,144,0,144,2468,2618,-150,--,595.32,12.38,-3.06,5589.46,-0.05,2.13,-0.46,1.7,1.99,2651,53.17
1456,怡華,13.35,13.45,13.45,0.85,6.75,178,61.24,-14,0,-1,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,180,0,3.9,64.1,14.38,23.71,896.39,-0.43,39.68,-2.12,0,1.51,354,9.37
1457,宜進,14.75,14.8,14.75,0.8,5.73,606,74.71,73,0,-11,62,0,0,0,0,0,0,0,0,0,0,0,113,65,48,499,547,-48,22.01,295.48,8.4,-0.12,2766.73,0.2,5.92,0.36,6.78,1.11,882,31.67
1459,聯發,11.65,11.7,11.7,0.1,0.86,141,36.43,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144,0,8.54,94.35,-5.57,-3.67,1059.13,0.03,18.88,0.27,1.71,0.4,360,35.86
1460,宏遠,7.48,7.49,7.48,0.34,4.76,2227,72.37,500,0,0,500,0,0,0,0,0,0,0,0,0,0,0,224,0,224,2024,2248,-224,--,426.2,-27.21,-27.61,6853.27,0.02,17.68,0.23,0,--,0,69.46
1463,強盛新,17.75,17.8,17.8,0.1,0.56,83,63.64,7,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,--,20.9,-17.1,34.51,226.01,-0.01,17.06,-0.09,0.73,0.76,328,17.33
1464,得力,10.7,10.75,10.75,0.45,4.37,1455,54.76,-130,0,-3,-133,100,196,-96,-0.07,100,100,0,0,0,0.07,0,199,224,-25,1174,1053,121,67.19,1129.61,-0.2,6.49,12100.86,0.3,20.88,2.07,2.33,2.11,2244,42.56
1465,偉全,12.45,12.55,12.55,0.05,0.4,158,72.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,161,0,--,36.32,5.25,-12.07,367.29,0.27,2.36,1.79,2.39,13.01,3371,10.36
1466,聚隆,14.55,14.7,14.7,0.35,2.44,169,77.71,41,0,-3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,0,--,187.41,-3.06,-17.51,2427.43,0.17,12.64,1.29,1.36,16.52,4592,11.12
1467,南緯,7.86,7.87,7.86,0.44,5.93,1210,59.31,-82,0,2,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,1222,0,--,413.81,-10.62,27.49,5178.56,0.11,19.76,0.93,0,12.43,5226,23.36
1468,昶和,11.95,12.1,12.15,0.05,0.41,55,56.36,5,0,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,101.25,42.43,67.16,-46.07,672.34,0.17,25.9,1.81,0,--,0,16.04
1470,大統新創,22.35,22.6,22.45,-0.25,-1.1,17,64.71,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,25.8,50.9,-26.3,-20.52,767.93,0.31,26.99,2.67,2.9,0.03,6,8.58
1471,首利,11.95,12,11.95,-0.05,-0.42,1634,51.94,66,0,-5,61,0,0,0,0,0,0,0,0,0,0,0,255,205,50,1384,1434,-50,--,8,4.94,-52.38,148.74,-0.03,-20.25,-0.25,0,--,0,15.04
1472,三洋實業,89.8,90,90,0,0,26,65.38,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,8,18,26,-8,14,307.21,35.42,-8.15,3619.14,1.78,14.67,3.94,6.67,47.97,4196,5.25
1473,台南,21.7,21.8,21.7,0.6,2.84,185,53.51,86,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,190,0,--,378.67,-31.82,-13.6,6080.36,0.69,18.38,2.59,2.3,2.31,845,14.62
