代碼,商品,買進,賣出,成交,漲跌,漲幅%,總量,內外盤比%,外資買賣超,投信買賣超,自營商買賣超,法人買賣超,控盤者買進,控盤者賣出,控盤者買賣超,控盤者買賣超比,控盤者主動買賣超,控盤者拉高買盤,控盤者作多買盤,控盤者偏空賣盤,控盤者殺低賣盤,控盤者主動買力,控盤者主動賣力,實戶買進,實戶賣出,實戶買賣超,散戶買進,散戶賣出,散戶買賣超,PE(市盈率),營收,營收期增率%,營收年增率%,營收(12),盈餘,毛利率%,ROE%,殖利率%,融資使用率%,融資餘額,股本
1217,愛之味,9.65,9.66,9.65,-0.02,-0.21,542,39.06,-210,0,-1,-211,0,0,0,0,0,0,0,0,0,0,0,0,90,-90,558,468,90,20.1,396.67,3.15,5.27,5036.36,-0.13,26.35,-0.76,2.59,1.7,2096,49.45
1218,泰山,18.85,18.9,18.9,0,0,366,29.86,-28,0,0,-28,87,0,87,0.24,0,0,0,0,0,0,0,41,65,-24,241,304,-63,12.19,844.39,-3.2,6.37,10321.74,0.52,17.59,6.03,6.98,1.23,1541,50
1219,福壽,13.05,13.1,13.1,-0.1,-0.76,999,22.68,-49,0,-1,-50,0,569,-569,-0.57,-569,0,0,0,569,0,0.57,42,138,-96,965,300,665,28.15,1221.79,-6.3,1.21,14422.57,0.2,8.53,-0.01,3.86,1.55,1319,34.12
1220,台榮,12.2,12.25,12.25,-0.05,-0.41,45,39.02,-7,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,153.13,300.8,15.5,12.86,3425.29,-0.05,10.51,1.65,1.63,2.56,1135,17.71
1225,福懋油,31.5,31.55,31.5,-0.05,-0.16,121,50.41,13,0,-16,-3,0,0,0,0,0,0,0,0,0,0,0,28,0,28,94,122,-28,19.44,1110.18,2.92,8.99,12346.23,0.5,9.7,11.2,3.17,11.41,6908,24.23
1227,佳格,28.75,28.8,28.8,0,0,1050,40.97,-335,0,-4,-339,466,427,39,0.04,-373,0,0,0,373,0,0.35,114,356,-242,484,281,203,21.63,1931.5,-8.11,-4.84,28668.11,0.39,24.61,6.56,4.69,0.47,1066,91.51
1229,聯華,40.3,40.35,40.3,-0.2,-0.49,4036,42.42,121,0,-9,112,1129,2001,-872,-0.21,-1769,0,232,175,1826,0.06,0.48,399,504,-105,2653,1676,977,15.61,604.37,-35.18,-45.4,13275.29,0.57,25.08,7.32,5.01,0.63,2846,179.6
1231,聯華食,86,86.1,86.1,-0.2,-0.23,406,44.89,-78,0,0,-78,72,122,-50,-0.11,-87,21,0,0,108,0.05,0.24,89,120,-31,282,201,81,19.57,1007.99,3.52,1,13099.76,1,21.66,4,2.9,0.36,266,29.85
1232,大統益,148,148.5,148,0.5,0.34,92,50.55,-15,0,-1,-16,32,30,2,0.02,4,25,0,0,21,0.26,0.22,20,29,-9,44,37,7,17.11,1890.2,-6.41,3.12,22067.12,2.33,13.69,6.17,4.86,0.01,4,16
1233,天仁,28.55,28.8,28.7,0.05,0.17,23,56.52,-2,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,35,173.25,-1.37,2.59,2192.37,0.34,61.08,2.21,0.7,0.25,57,9.06
1234,黑松,34.5,34.55,34.5,-0.4,-1.15,267,20.45,-37,0,-1,-38,0,84,-84,-0.31,-84,0,0,0,84,0,0.31,59,20,39,216,171,45,20.54,685.65,-5.88,-14.24,9495.82,0.29,23.95,0.62,4.78,0.03,33,40.19
1235,興泰,42.2,43.25,42.65,-1.65,-3.72,22,4.55,-4,0,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,--,14.86,-45.08,3.02,214.7,-0.69,27.46,-2.72,2.34,1.72,810,18.86
1236,宏亞,24.55,24.6,24.55,-0.6,-2.39,69,28.99,-11,0,2,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,0,--,122.25,18.38,-2.44,1839.97,0.23,28.09,0.8,6.72,1.01,219,8.67
1240,茂生農經,--,--,--,--,--,0,--,-9,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,13,-13,42,29,13,11.95,236.45,-11.88,11.59,2774.69,1.02,14.25,13.65,6.02,0.2,22,4.42
1256,鮮活果汁-KY,190.5,192,191,4.5,2.41,306,50.18,-33,0,-3,-36,80,41,39,0.12,45,20,60,35,0,0.25,0.11,83,123,-40,154,153,1,14.43,455.56,27.91,56.21,4684.7,3.24,30.39,2.85,3.46,3.37,301,3.58
1259,安心,--,--,--,--,--,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,--,--,0,0,0,0,0,0,26.47,488.5,-5.66,1.96,6125.47,0.06,22.76,0.07,2.02,0.62,50,3.24
1264,德麥,--,--,--,--,--,0,--,21,0,-57,-36,26,67,-41,-0.47,-47,0,0,0,47,0,0.54,21,10,11,39,10,29,13.26,630.34,12.03,11.03,6848.17,4.53,32.21,20.07,5.52,0,0,3.71
1268,漢來美食,158.5,159.5,159,0,0,18,52.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-6,23,17,6,13.71,514.78,-11.85,25.42,6584.17,5.87,48.89,10.21,5.03,0.4,42,4.22
1294,漢田生技,77.7,78.2,77.8,-0.6,-0.77,37,21.62,-3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,15.91,76.65,0.71,5.99,836.25,1.41,36.8,5.01,6.43,2.03,155,3.06
1295,生合,50.8,51.1,50.9,-1.1,-2.12,72,11.11,31,0,0,31,21,21,0,0,0,0,0,0,0,0,0,12,0,12,67,79,-12,11.7,104.39,31.5,-10.24,1007.57,0.39,47.44,1.03,5.89,1.84,159,3.45
1301,台塑,46.9,46.95,46.9,-0.75,-1.57,15600,35.08,-5555,0,90,-5465,7373,11763,-4390,-0.28,-11509,0,0,0,11509,0,0.73,2184,1275,909,6199,2717,3482,--,18326.27,5.6,13.31,172347.64,0.51,3.7,0.87,1.07,1.1,17536,636.57
1303,南亞,86.4,86.5,86.5,-2.6,-2.92,56064,41.25,-13333,-618,-244,-14195,32738,45787,-13049,-0.23,-45019,377,0,136,45260,0.01,0.8,8234,3789,4445,15660,7057,8603,37.45,27681.31,1.89,19.44,267452.16,1.8,11.94,3.8,0.92,2.31,45722,793.08
1304,台聚,13,13.05,13,0.25,1.96,5615,40.19,-648,0,-35,-683,2434,1024,1410,0.25,1489,400,2034,743,202,0.43,0.17,837,1034,-197,2368,3581,-1213,--,4412.98,2.14,13.41,43289.29,-0.75,3.05,-16.38,1.18,4.27,12695,118.88
1305,華夏,13,13.05,13,0,0,2719,30.38,-177,0,3,-174,391,381,10,0,-281,100,0,110,271,0.04,0.14,321,451,-130,2016,1896,120,--,1192.32,10.17,43.35,9792.91,-0.21,1.97,-1.65,0.77,5.29,7682,58.11
1307,三芳,31.85,31.9,31.85,-0.45,-1.39,628,24.55,-275,-15,-4,-294,0,140,-140,-0.22,-140,0,0,0,140,0,0.22,0,71,-71,636,425,211,11.62,981.26,-2.95,8.54,10913.96,0.97,32.59,3.89,6.91,1.78,1771,39.78
1308,亞聚,13.35,13.4,13.35,-0.1,-0.74,3423,42.48,-121,0,1,-120,1430,1758,-328,-0.1,-1658,0,0,0,1658,0,0.48,473,200,273,1533,1478,55,--,512.06,7.43,16.25,5583.33,-0.6,4.34,-9.62,1.5,5.44,8071,59.37
1309,台達化,16.2,16.25,16.2,-0.45,-2.7,5839,34.86,-1539,0,1,-1538,360,1282,-922,-0.16,-791,292,0,220,863,0.05,0.18,953,1223,-270,4554,3363,1191,--,1262.51,-8.29,-8.24,13474.16,-0.14,4.09,-7.09,0.93,9.02,8962,39.76
1310,台苯,8.35,8.37,8.35,-0.17,-2,4084,24.2,-243,0,0,-243,358,607,-249,-0.06,-607,0,0,0,607,0,0.15,697,900,-203,3055,2603,452,--,891.39,4.31,5.29,8608.64,-0.94,8.94,-6.61,0,9.05,11939,52.79
1312,國喬,10.9,10.95,10.9,-0.6,-5.22,9459,26.64,-2699,0,-132,-2831,1176,4167,-2991,-0.31,-4167,0,0,0,4167,0,0.44,570,1556,-986,7757,3762,3995,--,2489.49,-19.98,-5.46,24371.95,-1.11,-6.92,-13.26,0,5.96,16478,110.66
1313,聯成,11.05,11.1,11.05,-0.15,-1.34,3093,35.34,-227,0,12,-215,1522,1459,63,0.02,-1459,0,0,0,1459,0,0.47,344,260,84,1240,1387,-147,--,5878.67,-9.41,5.52,60418.9,0.08,6.21,0.35,0.9,3.45,11660,133.08
1314,中石化,7.02,7.03,7.02,-0.06,-0.85,20909,39.54,-1345,0,-1,-1346,5949,11085,-5136,-0.24,-11085,0,0,0,11085,0,0.53,2260,2728,-468,12768,7163,5605,--,1556.46,10.83,-10.37,16626.02,-0.03,-9.57,-3.52,0,5.03,47579,378.49
1315,達新,61.5,61.9,61.7,0.2,0.33,35,59.37,-5,0,-1,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,41.69,131.51,3.46,-14.17,2120.3,0.15,11,0.14,7.29,0.25,61,9.91
1316,上曜,11.15,11.2,11.15,-0.3,-2.62,1308,34.9,-452,0,0,-452,0,0,0,0,0,0,0,0,0,0,0,200,360,-160,1116,956,160,--,683.94,4.3,115.49,5968.9,0.22,38.97,6.81,0,11.82,11110,40.16
1319,東陽,80,80.1,80,0,0,1641,35.01,-102,-150,-19,-271,674,534,140,0.08,186,305,216,203,132,0.31,0.2,276,444,-168,710,683,27,14.36,2009.03,-1.78,-14.11,23102.93,1.62,32.51,3.22,6.25,3.77,5569,59.15
1321,大洋,29.4,29.45,29.45,0,0,131,58.78,-30,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,0,--,352.11,-5.51,10.96,3493.27,0.16,11.97,0.61,0,12.57,7143,22.72
1323,永裕,19.2,19.4,19.2,-0.25,-1.29,56,15.38,-6,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,34.29,186.58,-8.1,5.09,2034.03,0.36,18.63,1.26,4.69,0.53,120,9.13
1324,地球,10.2,10.3,10.25,0.05,0.49,73,45.31,-6,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,--,51.22,-29.76,-24.22,702.64,-0.15,13.7,-6.59,0,8.42,1582,7.51
1325,恆大,26.85,27,26.85,-0.2,-0.74,192,37.17,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,193,0,--,24.47,35.3,-13.39,262.13,-0.05,-17.83,-2.32,0,12.28,2619,8.53
1326,台化,46.1,46.15,46.1,-0.95,-2.02,13674,33.43,-3483,0,-118,-3601,6062,9887,-3825,-0.28,-9792,25,0,0,9817,0,0.71,1739,1205,534,5983,2693,3290,299.67,32101.07,-4.83,28.23,296941.81,1.07,7.74,1.65,1.33,1.07,15637,586.12
1336,台翰,13.65,13.7,13.65,0,0,83,6.02,-20,0,0,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,19.23,203.81,-4.85,-8.9,2411.46,0.11,15.35,2.89,1.9,13.39,2598,7.76
1337,再生-KY,4.95,4.97,4.95,-0.05,-1,351,34.67,-63,0,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,359,0,--,42.07,-32.04,-31.33,615.05,-0.43,-8.67,-3.14,0,31.37,21091,26.9
1338,廣華-KY,16,16.05,16,-0.45,-2.74,229,37,-70,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,33,89,-56,196,140,56,--,458.16,0.86,12.11,5200.28,-1.15,25.08,-1.37,1.88,11,2306,8.38
1339,昭輝,40.65,40.7,40.7,0.7,1.75,258,69.8,32,0,0,32,80,100,-20,-0.08,80,80,0,0,0,0.3,0,20,0,20,164,164,0,9.62,141.13,0.81,-10.02,1543.54,2.78,24.62,5.41,6.14,3.19,592,7.41
1340,勝悅-KY,5.46,5.48,5.46,-0.01,-0.18,123,46.72,-50,0,-2,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,0,--,5.28,53.49,-81.22,82.69,-0.3,-181.27,-1.74,0,2.82,1079,15.29
1341,富林-KY,61,61.2,61.1,0.2,0.33,7,57.14,-2,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,14.88,265.86,-13.78,18.06,2598.18,1.62,25.06,6.92,6.59,--,0,5.29
1342,八貫,94.2,94.9,94.3,-0.7,-0.74,279,45.49,64,0,0,64,56,91,-35,-0.12,-35,0,56,78,13,0.2,0.32,65,34,31,165,161,4,15.85,349.26,-5.82,44.52,3108.06,2.08,27.2,7.23,6.36,2.85,555,7.8
1402,遠東新,26.75,26.8,26.75,0.1,0.38,7068,44.81,1082,-21,-15,1046,5109,3937,1172,0.17,725,2891,0,0,2166,0.41,0.31,867,1310,-443,1116,1845,-729,18.32,22888.48,7.02,14.34,254108.68,0.48,20.38,5.33,4.67,0.7,9309,535.29
1409,新纖,16.9,16.95,16.9,0.05,0.3,7987,37.99,-2187,0,-63,-2250,2392,3863,-1471,-0.18,-183,1419,0,0,1602,0.18,0.2,1543,1406,137,4082,2748,1334,14.2,4079.33,3.4,25.05,39654.34,0.22,21.19,4.83,5.33,2.62,10607,161.84
1410,南染,26.75,26.9,26.85,0.05,0.19,53,69.81,-13,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,45.51,23.11,-0.38,12.78,191.66,0.17,29.46,2.64,0.74,2.05,317,6.2
1413,宏洲,9.46,9.47,9.46,0.01,0.11,16,56.25,-3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,17.22,224.01,19.53,-0.58,1955.63,-0.13,-0.87,-1.51,0,--,0,13.21
1414,東和,15.9,15.95,15.9,0,0,448,29.75,71,0,1,72,73,0,73,0.16,73,73,0,0,0,0.16,0,73,156,-83,309,299,10,54.83,46.22,16.3,-2.65,446.93,0.06,11.1,0.38,1.26,2.06,1022,19.8
1416,廣豐,11.25,11.3,11.25,0.05,0.45,238,61.76,-24,0,0,-24,0,100,-100,-0.41,-100,0,0,0,100,0,0.41,0,0,0,243,143,100,13.08,33.56,-4.63,26.52,391.28,0.18,34.96,0.8,5.07,8.3,3846,18.53
1417,嘉裕,8.38,8.39,8.38,-0.17,-1.99,160,31.87,-4,0,-1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,165,0,18.62,22.01,8.23,1.81,422.97,-0.22,66.83,-1.81,2.98,3.04,1443,18.99
1418,東華,18.3,18.45,18.4,0,0,4,50,-3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,--,0.55,3158.82,59.2,3.34,0.95,76.99,-5.52,0,6.12,716,5.68
1419,新紡,63.7,63.9,63.8,1.3,2.08,99,43.01,-26,0,0,-26,0,0,0,0,0,0,0,0,0,0,0,12,20,-8,89,81,8,15.56,402.04,-28.64,39.74,5236.81,0.74,26.57,7.45,2.82,1.76,1318,30
1423,利華,39.95,40.15,39.95,-0.25,-0.62,7,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,10.6,4.17,-47.9,-33.97,86.09,0.15,25.08,0.42,9.01,0.35,86,9.96
1432,大魯閣,16.55,16.6,16.55,-0.15,-0.9,267,29.28,-94,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,277,0,2.29,66.52,10.86,-39.79,1140.71,6.39,41.5,42.44,12.08,0.42,94,10.8
1434,福懋,15.55,15.6,15.55,-0.15,-0.96,2368,36.54,-389,0,-5,-394,1146,1334,-188,-0.08,-1334,0,0,0,1334,0,0.56,343,320,23,898,733,165,25.92,2584.62,-3.66,-5.12,26745.67,0.2,11.18,0.77,3.22,0.74,3134,168.47
1436,華友聯,47.95,48.05,48,-0.35,-0.72,228,54.55,40,-3,0,37,22,0,22,0.09,0,0,0,0,0,0,0,39,78,-39,177,160,17,11.14,53.74,47.7,-25.39,3634.12,-0.31,49.22,-0.95,10.52,1.77,857,19.42
1437,勤益控,28.55,28.6,28.6,-0.05,-0.17,60,38.33,-10,0,-1,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,10.18,57.06,7.32,-16.14,898.51,0.68,61.41,1.67,3.4,3.92,1980,20.19
1438,三地開發,20.9,21,21,-0.25,-1.18,74,70.83,5,0,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0,12,11.99,-93.93,--,1648.35,2.64,30.02,6.37,4.76,0.39,88,11.12
1439,雋揚,25.8,26.05,26.25,-0.25,-0.94,6,66.67,-2,0,-3,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,8.52,5.53,-91.66,20.82,753.54,0.59,30.12,1.68,1.95,5.24,1205,9.2
1440,南紡,11.85,11.9,11.85,-0.2,-1.66,1940,37.75,-561,0,8,-553,304,754,-450,-0.23,-754,0,0,0,754,0,0.39,262,159,103,1392,1045,347,--,1026.7,-26.87,-16.29,13401.19,-0.05,8.73,-0.26,2.53,1.2,4968,165.68
1441,大東,9.77,9.85,9.77,-0.09,-0.91,24,0,-2,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,--,131.68,14.93,1.87,1404.49,-0.62,1.42,-10.07,0,--,0,7.17
1442,名軒,26.8,26.9,26.8,-0.15,-0.56,188,50.8,-33,0,0,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,189,0,8.7,74.34,-6.36,-76.32,2016.31,0.53,48.93,13.39,9.11,3.36,3078,36.62
1443,立益物流,26.2,26.9,26.8,-0.3,-1.11,28,35.71,-2,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,24.36,80.48,9.21,-4.58,951.17,0.52,47.69,3.95,0,0.14,47,13.53
1444,力麗,5.9,5.91,5.9,-0.03,-0.51,1221,16.31,-492,0,0,-492,0,180,-180,-0.15,-180,0,0,0,180,0,0.15,0,0,0,1236,1056,180,--,623.27,-34.41,9.21,7376.57,-0.1,2.54,-7.73,0,--,1016,99.56
1445,大宇,11.85,11.9,11.9,-0.3,-2.46,104,31.73,-3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,--,24.37,-53.41,-64.14,697.12,0.03,24.65,0.19,4.2,3.99,1303,13.07
1446,宏和,15.1,15.15,15.1,-0.45,-2.89,742,22.13,26,0,-1,25,0,286,-286,-0.38,-286,0,0,0,286,0,0.38,0,146,-146,744,312,432,8.94,62.95,-35.66,-83.63,584.94,0.5,39.1,2.44,9.87,6.85,2358,13.77
1447,力鵬,4.9,4.94,4.9,-0.03,-0.61,899,20.95,-340,0,0,-340,0,0,0,0,0,0,0,0,0,0,0,125,118,7,782,789,-7,--,3258.89,-15.82,27.79,29701.74,-0.36,0.72,-9.26,0,--,2635,91.01
1449,佳和,13.35,13.4,13.4,-0.35,-2.55,1509,34.29,-66,0,-20,-86,100,105,-5,0,-105,0,0,0,105,0,0.07,78,248,-170,1355,1180,175,--,377.32,34.69,75.49,3008.72,-0.23,10.06,-0.95,0.75,12.56,3992,12.71
1451,年興,16.75,16.8,16.8,-0.05,-0.3,132,38.89,-38,0,1,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,134,0,18.88,513.37,-0.97,-4.08,6416.66,0.47,16.45,1.26,5.95,1.23,610,19.8
1452,宏益,11,11.1,11,-0.05,-0.45,75,0,-11,0,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,--,147.54,-8.46,12.05,1350.26,-0.09,3.3,-0.43,1.82,0.31,104,13.26
1453,大將,11.35,11.4,11.4,-0.15,-1.3,69,25,-8,0,-1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,103.64,0.13,0,1.61,1.48,-0.05,63.93,-0.36,2.63,4.61,1305,11.32
1454,台富,13.55,13.7,13.6,-0.1,-0.73,58,22.41,-2,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,--,124.28,11.76,-20.89,1393.77,-0.2,3.8,-1.77,0.74,6.38,2072,12.98
1455,集盛,8.11,8.12,8.11,0.01,0.12,396,30.05,43,0,1,44,0,0,0,0,0,0,0,0,0,0,0,70,0,70,332,402,-70,--,595.32,12.38,-3.06,5589.46,-0.05,2.13,-0.46,1.97,2.14,2839,53.17
1456,怡華,13.8,13.9,13.85,-0.25,-1.77,103,44.16,-3,0,-2,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,0,4.01,64.1,14.38,23.71,896.39,-0.43,39.68,-2.12,0,1.34,313,9.37
1457,宜進,14.25,14.3,14.3,0,0,61,33.33,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,21.34,295.48,8.4,-0.12,2766.73,0.2,5.92,0.36,6.99,0.64,503,31.67
1459,聯發,11.95,12,12,0.1,0.84,107,31.78,-13,0,-1,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111,0,8.76,94.35,-5.57,-3.67,1059.13,0.03,18.88,0.27,1.67,0.4,359,35.86
1460,宏遠,7.03,7.07,7.07,0.05,0.71,791,49.24,172,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,88,-88,801,713,88,--,426.2,-27.21,-27.61,6853.27,0.02,17.68,0.23,0,--,0,69.46
1463,強盛新,18,18.15,18.15,0.05,0.28,23,40.91,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,--,20.9,-17.17,34.51,231.75,-0.01,17.06,-0.09,0.72,0.58,252,17.33
1464,得力,10.15,10.2,10.15,-0.2,-1.93,693,30.92,-108,0,0,-108,0,0,0,0,0,0,0,0,0,0,0,266,250,16,436,452,-16,29,1129.61,-0.2,6.49,12100.86,0.32,19.33,0.95,2.46,1.75,1858,42.56
1465,偉全,12.05,12.1,12.1,0.05,0.41,35,68.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,--,36.32,5.25,-12.07,367.29,0.19,-3.51,-2.08,2.51,12.85,3327,10.36
1466,聚隆,14.5,14.85,14.5,-0.75,-4.92,384,15.98,-30,0,19,-11,0,0,0,0,0,0,0,0,0,0,0,0,93,-93,384,291,93,--,187.41,-3.06,-17.51,2427.43,0.17,12.64,1.29,1.38,16.83,4676,11.12
1467,南緯,7.11,7.13,7.12,-0.01,-0.14,112,16,-9,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,0,--,413.81,-10.62,27.49,5178.56,0.11,19.76,0.93,0,10.84,4559,23.36
1468,昶和,12.15,12.45,12.4,-0.1,-0.8,37,67.57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,59.05,42.43,67.16,-46.07,672.34,0.25,12.81,1.88,0,--,0,16.04
1470,大統新創,21.4,21.65,21.5,-0.8,-3.59,4,75,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,24.71,50.9,-26.3,-20.52,767.93,0.31,26.99,2.67,3.02,0.03,6,8.58
1471,首利,10.6,10.65,10.6,-0.25,-2.3,843,34.26,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,108,189,-81,737,656,81,--,8,4.94,-52.38,148.74,-0.03,-20.25,-0.25,0,--,0,15.04
1472,三洋實業,89.6,90.1,89.1,-0.1,-0.11,10,50,-5,0,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,13.86,307.21,35.42,-8.15,3619.14,1.78,14.67,3.94,6.73,47.43,4149,5.25
1473,台南,20.45,20.7,20.5,-0.15,-0.73,129,31.78,-2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,153,0,--,378.67,-31.82,-13.6,6080.36,0.69,18.38,2.59,2.44,2.27,829,14.62
