代碼,商品,買進,賣出,成交,漲跌,漲幅%,總量,內外盤比%,外資買賣超,投信買賣超,自營商買賣超,法人買賣超,控盤者買進,控盤者賣出,控盤者買賣超,控盤者買賣超比,控盤者主動買賣超,控盤者拉高買盤,控盤者作多買盤,控盤者偏空賣盤,控盤者殺低賣盤,控盤者主動買力,控盤者主動賣力,實戶買進,實戶賣出,實戶買賣超,散戶買進,散戶賣出,散戶買賣超,PE(市盈率),營收,營收期增率%,營收年增率%,營收(12),盈餘,毛利率%,ROE%,殖利率%,融資使用率%,融資餘額,股本
1215,卜蜂,127,127.5,127.5,-2,-1.54,3020,23.64,-29,-8,-866,-903,1419,2717,-1298,-0.41,-2717,0,0,19,2698,0,0.86,541,184,357,1202,261,941,13.74,2316.77,-7.75,-2.92,28841.27,1.26,17.75,3.12,5.49,0.5,367,29.48
1216,統一,70.8,71,70.8,0.6,0.85,22319,45.03,-5392,5798,94,500,19683,20272,-589,-0.03,17661,18071,1613,2023,0,0.88,0.09,864,646,218,1860,1489,371,19.14,57480.11,0.18,2.26,679885.44,1.15,33.78,4.5,4.24,0.1,1486,568.2
1217,愛之味,9.64,9.65,9.64,-0.06,-0.62,684,27.2,-268,0,-1,-269,0,0,0,0,0,0,0,0,0,0,0,91,0,91,610,701,-91,20.08,396.67,3.15,5.27,5036.36,-0.13,26.35,-0.76,2.59,1.03,1269,49.45
1218,泰山,18.5,18.55,18.5,0.05,0.27,942,52.4,197,0,-2,195,244,263,-19,-0.02,244,244,0,0,0,0.26,0,130,187,-57,578,502,76,12.33,844.39,-3.2,6.37,10321.74,0.32,17.14,1.24,7.14,1.13,1408,50
1219,福壽,12.45,12.5,12.5,0.15,1.21,282,63.44,47,0,4,51,0,0,0,0,0,0,0,0,0,0,0,66,0,66,222,288,-66,26.6,1221.79,-6.3,1.21,14422.57,0.11,7.81,-0.08,4,0.63,538,34.12
1220,台榮,11.65,11.7,11.65,-0.1,-0.85,152,20,-15,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,174,0,582.5,299.35,21.09,12.32,3387.14,-0.17,7.79,-0.98,1.72,2.56,1132,17.71
1225,福懋油,29.2,29.3,29.2,-0.05,-0.17,163,46.58,54,0,-6,48,0,0,0,0,0,0,0,0,0,0,0,19,0,19,147,165,-18,17.08,1110.18,2.92,8.99,12346.23,0.44,9.3,2.82,3.42,11.79,7143,24.23
1227,佳格,27.9,27.95,27.9,-0.2,-0.71,1319,35.87,-355,0,-13,-368,63,313,-250,-0.19,-313,0,0,0,313,0,0.23,255,369,-114,1027,663,364,19.24,1931.5,-8.11,-4.84,28668.11,0.52,23.44,2.51,4.8,0.5,1154,91.51
1229,聯華,39.4,39.45,39.4,-0.55,-1.38,2746,29,-1264,0,-28,-1292,542,1326,-784,-0.28,-1326,0,0,0,1326,0,0.47,469,484,-15,1822,1023,799,15.21,604.37,-35.18,-45.4,13275.29,0.55,23.32,1.33,5.08,0.68,3048,179.6
1231,聯華食,84.6,84.7,84.7,-0.9,-1.05,400,35.77,-56,0,2,-54,0,77,-77,-0.18,-77,0,0,0,77,0,0.18,48,99,-51,390,261,129,19.25,1007.99,3.52,1,13099.76,1,21.66,4,2.95,0.36,266,29.85
1232,大統益,147.5,148,147.5,-0.5,-0.34,117,37.72,-6,0,-1,-7,19,56,-37,-0.31,-46,0,0,0,46,0,0.38,17,26,-9,84,37,47,17.05,1890.2,-6.41,3.12,22067.12,2.33,13.69,6.17,4.88,0.02,7,16
1233,天仁,27.8,28,28,0.15,0.54,33,24.24,-14,0,3,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,34.15,173.25,-1.37,2.59,2192.37,0.34,61.08,2.21,0.71,0.23,53,9.06
1234,黑松,34.1,34.25,34.2,-0.05,-0.15,120,45.76,34,0,-1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,122,0,20.36,685.65,-5.88,-14.24,9495.82,0.29,23.95,0.62,4.82,0.02,19,40.19
1235,興泰,38.15,38.85,40.8,1.7,4.35,1,--,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,--,14.86,-22.83,3.02,206.9,-0.54,28.55,-4.06,2.45,1.47,694,18.86
1236,宏亞,24.2,24.3,24.3,-0.05,-0.21,17,58.82,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,--,122.25,18.38,-2.44,1839.97,0.23,28.09,0.8,6.79,0.68,147,8.67
1240,茂生農經,57.1,57.5,57.3,-0.5,-0.87,46,29.55,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,-13,49,36,13,12.27,236.45,-11.88,11.59,2774.69,0.89,12.79,2.4,6.11,0.2,22,4.42
1256,鮮活果汁-KY,196,198.5,198,6,3.13,229,58.95,19,0,-5,14,58,22,36,0.15,58,58,0,0,0,0.24,0,62,83,-21,119,135,-16,14.95,455.56,27.91,56.21,4684.7,3.24,30.39,2.85,3.33,4.43,396,3.58
1259,安心,57.7,58.6,57.9,-0.1,-0.17,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,25.85,488.5,-5.66,1.96,6125.47,0.06,22.76,0.07,2.07,0.53,43,3.24
1264,德麥,270.5,271,270.5,-1,-0.37,30,60,1,0,0,1,15,15,0,0,0,0,15,15,0,0.42,0.42,6,5,1,15,16,-1,13.02,630.34,12.03,11.03,6848.17,5.5,33.22,5.4,5.55,0.01,1,3.71
1268,漢來美食,167.5,168.5,168,-0.5,-0.3,21,35,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,-7,22,15,7,14.48,514.78,-11.85,25.42,6584.17,5.87,48.89,10.21,4.76,0.27,28,4.22
1294,漢田生技,76.6,77.3,77.3,0.3,0.39,24,33.33,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,15.81,76.65,0.71,5.99,836.25,1.41,36.8,5.01,6.47,1.9,145,3.06
1295,生合,50.9,51.3,50.9,0.6,1.19,111,39.25,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,-10,114,104,10,11.7,104.39,31.5,-10.24,1007.57,0.39,47.44,1.03,5.89,1.89,163,3.45
1301,台塑,45.05,45.1,45.05,-0.4,-0.88,16704,31.98,-2362,-15,-142,-2519,9176,11397,-2221,-0.13,-8680,194,2353,2073,9154,0.15,0.67,1563,1491,72,6086,3937,2149,--,18326.27,5.6,13.31,172347.64,0.51,3.7,0.87,1.11,1.26,20053,636.57
1303,南亞,90.4,90.5,90.5,-5,-5.24,87609,42.61,-25024,363,-1195,-25856,52205,68669,-16464,-0.19,-66891,639,63,144,67449,0.01,0.77,11491,6369,5122,24667,13325,11342,39.18,27681.31,1.89,19.44,267452.16,1.8,11.94,3.8,0.88,1.86,36922,793.08
1304,台聚,12.35,12.4,12.35,0.45,3.78,12092,53.86,-3670,0,341,-3329,3115,5059,-1944,-0.16,2853,3015,100,262,0,0.26,0.02,2260,1502,758,6755,5570,1185,--,4412.98,2.14,13.41,43289.29,-0.41,2.86,-2.76,1.21,4.41,13115,118.88
1305,華夏,12.55,12.6,12.6,0.5,4.13,7650,53.6,-925,0,35,-890,1427,1671,-244,-0.03,1427,1427,0,0,0,0.18,0,1403,1843,-440,4913,4229,684,--,1192.32,10.17,43.35,9792.91,-0.21,1.97,-1.65,0.79,4.87,7080,58.11
1307,三芳,30.7,30.8,30.75,0.15,0.49,753,48.38,-71,-24,1,-94,146,35,111,0.15,111,111,35,35,0,0.19,0.05,62,106,-44,551,618,-67,11.22,981.26,-2.95,8.54,10913.96,0.97,32.59,3.89,7.15,1.85,1837,39.78
1308,亞聚,13.25,13.3,13.25,0.4,3.11,6657,49.87,-766,0,8,-758,1433,1964,-531,-0.08,790,1092,0,0,302,0.16,0.05,1407,1629,-222,3851,3098,753,--,512.06,7.43,16.25,5583.33,-0.2,5.66,-1.13,1.51,5.65,8383,59.37
1309,台達化,16.25,--,16.25,1.45,9.8,12938,70.04,212,0,48,260,4458,2898,1560,0.12,3715,4050,78,0,413,0.32,0.03,1798,1719,79,6749,8388,-1639,--,1262.51,-8.29,-8.24,13474.16,-0.53,-1.76,-3.69,0.92,9.3,9246,39.76
1310,台苯,8.12,8.13,8.12,0.42,5.45,5852,57.08,-340,0,8,-332,200,0,200,0.03,200,200,0,0,0,0.03,0,619,439,180,5068,5448,-380,--,891.39,4.31,5.29,8608.64,-0.94,8.94,-6.61,0,8.76,11561,52.79
1312,國喬,10.95,--,10.95,0.97,9.72,15083,68.57,-698,0,11,-687,5088,4841,247,0.02,5088,5088,0,0,0,0.34,0,3249,2833,416,6798,7457,-659,--,2489.49,-19.98,-5.46,24371.95,-1.17,-1.73,-4.14,0,5.72,15812,110.66
1313,聯成,10.55,10.6,10.6,0.3,2.91,3683,58.18,271,0,19,290,742,831,-89,-0.02,245,582,160,497,0,0.2,0.13,771,690,81,2186,2178,8,--,5878.67,-9.41,5.52,60418.9,0.08,6.21,0.35,0.94,3.36,11333,133.08
1314,中石化,7.1,7.11,7.1,0.2,2.9,23299,55.97,6970,0,-11,6959,9640,2826,6814,0.29,9640,9640,0,0,0,0.41,0,3345,4368,-1023,10397,16189,-5792,--,1556.46,10.83,-10.37,16626.02,-0.07,-7.12,-0.34,0,4.98,47101,378.49
1315,達新,61.6,62,61.6,-0.4,-0.65,49,22.45,-6,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,10,0,10,41,51,-10,41.62,131.51,3.46,-14.17,2120.3,0.15,11,0.14,7.31,0.02,4,9.91
1316,上曜,10.2,10.25,10.2,0.05,0.49,2375,59.61,528,0,23,551,620,206,414,0.17,470,470,0,0,0,0.2,0,618,268,350,1149,1913,-764,--,683.94,4.3,115.49,5968.9,-0.19,32.15,0.3,0,11.76,11053,40.16
1319,東陽,86.5,--,86.5,7.8,9.91,4108,100,-405,-276,649,-32,4003,2635,1368,0.33,4003,4003,0,0,0,0.96,0,69,745,-676,99,792,-693,15.53,2009.03,-1.78,-14.11,23102.93,1.62,32.51,3.22,5.78,3.62,5358,59.15
1321,大洋,28.85,29,28.85,-0.2,-0.69,99,53.06,-7,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0,--,352.11,-5.51,10.96,3493.27,0.16,11.97,0.61,0,12.69,7207,22.72
1323,永裕,20.1,20.15,20.15,-0.05,-0.25,132,60.31,52,0,3,55,0,0,0,0,0,0,0,0,0,0,0,0,25,-25,133,108,25,35.98,186.58,-8.1,5.09,2034.03,0.36,18.63,1.26,4.47,0.92,210,9.13
1324,地球,10.25,10.3,10.25,0.05,0.49,33,46.87,-7,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,--,51.22,-29.76,-24.22,702.64,-0.06,16.15,-0.5,0,7.52,1412,7.51
1325,恆大,26.95,27.05,27,0.1,0.37,389,55.76,77,0,0,77,0,0,0,0,0,0,0,0,0,0,0,99,65,34,292,326,-34,--,24.47,35.3,-13.39,262.13,-0.08,-20.01,-0.29,0,11.1,2367,8.53
1326,台化,45.4,45.45,45.4,-0.05,-0.11,29416,41.2,-7582,0,-236,-7818,13158,19188,-6030,-0.2,-8813,706,8832,11447,6904,0.32,0.62,3842,2929,913,12531,7414,5117,302.67,32101.07,-4.83,28.23,296941.81,1.07,7.74,1.65,1.32,1.25,18305,586.12
1336,台翰,13.1,13.15,13.1,-0.05,-0.38,68,38.6,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,35.41,203.81,-4.85,-8.9,2411.46,0.1,12.26,0.4,1.98,13.47,2614,7.76
1337,再生-KY,4.74,4.76,4.75,0.05,1.06,737,70.39,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,130,-130,751,621,130,--,42.07,-32.04,-31.33,615.05,-0.43,-8.67,-3.14,0,31.48,21166,26.9
1338,廣華-KY,16.05,16.1,16.1,0.4,2.55,470,68.95,166,0,4,170,0,0,0,0,0,0,0,0,0,0,0,34,0,34,437,471,-34,--,458.16,0.86,12.11,5200.28,-1.15,25.08,-1.37,1.86,12.58,2636,8.38
1339,昭輝,44.85,--,44.85,4.05,9.93,1116,72.43,54,0,3,57,292,223,69,0.06,292,292,0,0,0,0.26,0,204,154,50,632,751,-119,10.6,141.13,0.81,-10.02,1543.54,2.78,24.62,5.41,5.57,3.19,591,7.41
1340,勝悅-KY,5.42,5.43,5.42,-0.1,-1.81,614,36.5,-220,0,3,-217,0,0,0,0,0,0,0,0,0,0,0,100,0,100,537,637,-100,--,5.28,53.49,-81.22,82.69,-0.3,-181.27,-1.74,0,2.63,1005,15.29
1341,富林-KY,60.2,61.6,61.7,-0.1,-0.16,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15.12,265.86,-13.78,18.06,2598.18,1.62,25.06,6.92,6.48,--,0,5.29
1342,八貫,91.4,91.5,91.4,-0.4,-0.44,267,37.45,26,0,0,26,0,27,-27,-0.1,-27,0,0,0,27,0,0.1,42,40,2,231,206,25,15.36,349.26,-5.82,44.52,3108.06,2.08,27.2,7.23,6.56,3.06,597,7.8
1402,遠東新,24.8,24.85,24.8,1.35,5.76,105742,35.29,18908,-28367,-406,-9865,80862,86980,-6118,-0.06,62098,72117,5341,7658,7702,0.73,0.14,6025,4892,1133,19060,14075,4985,15.4,22888.48,7.02,14.34,254108.68,0.61,21.9,1.74,5.04,0.94,12615,535.29
1409,新纖,20.75,--,20.75,1.85,9.79,83958,75.48,3182,0,144,3326,58315,55942,2373,0.03,56977,58044,271,1338,0,0.69,0.02,6331,10519,-4188,19612,17798,1814,15.6,4079.33,3.4,25.05,39654.34,0.39,24.36,1.68,4.34,5.05,20445,161.84
1410,南染,25.9,26.3,26.15,-0.1,-0.38,22,36.36,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,48.43,23.11,-0.38,12.78,191.66,0.03,31.62,0.04,0.76,2.05,317,6.2
1413,宏洲,9.25,9.4,9.25,-0.15,-1.6,83,62.65,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,16.82,224.01,19.53,-0.58,1955.63,-0.13,-0.87,-1.51,0,--,0,13.21
1414,東和,14.2,14.3,14.25,0.2,1.42,150,40.43,27,0,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,157,0,49.14,46.22,16.3,-2.65,446.93,0.06,11.1,0.38,1.4,1.73,857,19.8
1416,廣豐,11.05,11.1,11.05,-0.05,-0.45,194,49.74,58,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,199,0,12.85,33.56,-4.63,26.52,391.28,0.18,34.96,0.8,5.16,8.07,3737,18.53
1417,嘉裕,8.05,8.06,8.06,0,0,136,57.04,26,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,140,0,17.91,22.01,8.23,1.81,422.97,-0.22,66.83,-1.81,3.1,3.36,1594,18.99
1418,東華,18,18.35,18,-0.8,-4.26,55,34.04,4,0,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,--,0.55,3158.82,59.2,3.34,-0.75,-8.18,-3.38,0,6.14,719,5.68
1419,新紡,63.7,64,63.8,0,0,93,45.05,-6,0,-1,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,4.86,402.04,-28.64,39.74,5236.81,9.37,25.86,14.78,2.82,1.8,1352,30
1423,利華,41.1,41.8,41.7,0.2,0.48,35,40,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,13,14,-1,22,21,1,11.06,4.17,-47.9,-33.97,86.09,0.15,25.08,0.42,8.63,0.26,64,9.96
1432,大魯閣,16.2,16.25,16.2,0.15,0.93,344,45.32,144,0,0,144,0,0,0,0,0,0,0,0,0,0,0,36,115,-79,320,241,79,2.48,66.52,10.86,-39.79,1140.71,-0.54,16.5,-3.46,12.35,0.82,184,10.8
1434,福懋,14.9,14.95,14.95,-0.05,-0.33,2782,38.97,-455,0,-2,-457,694,1047,-353,-0.13,-1047,0,0,0,1047,0,0.37,431,625,-194,1679,1132,547,24.92,2584.62,-3.66,-5.12,26745.67,0.2,11.18,0.77,3.34,0.63,2657,168.47
1436,華友聯,44.2,44.25,44.25,0.2,0.45,332,41.46,-12,0,1,-11,61,30,31,0.09,-30,0,0,0,30,0,0.09,12,12,0,276,307,-31,10.27,53.74,47.7,-25.39,3634.12,-0.31,49.22,-0.95,11.41,1.92,932,19.42
1437,勤益控,28.2,28.25,28.2,-0.05,-0.18,162,67.08,-21,0,0,-21,74,82,-8,-0.05,-82,0,0,0,82,0,0.5,19,0,19,70,81,-11,10.18,57.06,7.32,-16.14,898.51,0.68,61.41,1.67,3.4,3.89,1962,20.19
1438,三地開發,19.85,20.05,19.9,-0.2,-1,27,33.33,-1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,7.21,11.99,-93.93,--,1648.35,0.65,39.56,2.26,5.03,0.27,61,11.12
1439,雋揚,25.4,25.5,25.5,0.1,0.39,34,64.71,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,8.28,5.53,-91.66,20.82,753.54,0.59,30.12,1.68,1.96,4.56,1049,9.2
1440,南紡,11.9,11.95,11.9,-0.15,-1.24,3360,42.93,-320,0,10,-310,602,938,-336,-0.1,-938,0,0,0,938,0,0.28,513,452,61,2264,1989,275,--,1026.7,-26.87,-16.29,13401.19,-0.05,8.73,-0.26,2.52,1.2,4953,165.68
1441,大東,9.2,9.28,9.22,-0.01,-0.11,14,42.86,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,--,131.68,14.93,1.87,1404.49,-0.62,1.42,-10.07,0,--,0,7.17
1442,名軒,25.55,25.65,25.55,-0.25,-0.97,340,39.88,-124,0,1,-123,0,0,0,0,0,0,0,0,0,0,0,70,46,24,273,297,-24,13.04,74.34,-6.36,-76.32,2016.31,0.23,49.87,1.07,9.39,3.47,3176,36.62
1443,立益物流,25.1,25.25,25.2,0.1,0.4,29,46.43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,22.91,80.48,9.21,-4.58,951.17,0.52,47.69,3.95,0,0.1,33,13.53
1444,力麗,6.01,6.02,6.01,0.22,3.8,2938,64.14,237,0,-1,236,938,0,938,0.32,938,938,0,0,0,0.32,0,100,535,-435,1925,2428,-503,--,623.27,-34.41,9.21,7376.57,0.07,5.47,0.58,0,--,998,99.56
1445,大宇,11.6,11.65,11.6,-0.2,-1.69,124,31.71,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,62,0,62,63,125,-62,--,24.37,-53.41,-64.14,697.12,0.03,24.65,0.19,4.31,3.99,1303,13.07
1446,宏和,15.8,15.9,15.9,0.2,1.27,291,46.54,24,0,-1,23,0,0,0,0,0,0,0,0,0,0,0,0,48,-48,293,245,48,9.35,62.95,-35.66,-83.63,584.94,0.5,39.1,2.44,9.43,6.16,2121,13.77
1447,力鵬,5.73,5.74,5.73,0.23,4.18,2002,62.58,509,0,11,520,0,0,0,0,0,0,0,0,0,0,0,133,109,24,1885,1909,-24,--,3258.89,-15.82,27.79,29701.74,0.1,2.66,1.09,0,--,2294,91.01
1449,佳和,12.1,12.15,12.15,0.05,0.41,750,43.59,5,0,9,14,0,0,0,0,0,0,0,0,0,0,0,60,63,-3,702,699,3,--,377.32,34.69,75.49,3008.72,-0.23,10.06,-0.95,0.82,11.58,3680,12.71
1451,年興,16.45,16.5,16.45,0.05,0.3,156,66,-35,0,0,-35,72,0,72,0.45,72,72,0,0,0,0.45,0,0,0,0,89,161,-72,18.48,513.37,-0.97,-4.08,6416.66,0.47,16.45,1.26,6.08,1.16,575,19.8
1452,宏益,10.35,10.4,10.4,0.1,0.97,82,43.42,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,--,147.54,-8.46,12.05,1350.26,-0.09,3.3,-0.43,1.92,0.33,110,13.26
1453,大將,11.15,11.3,11.2,-0.1,-0.88,33,18.18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,101.82,0.13,0,1.61,1.48,-0.05,63.93,-0.36,2.68,4.62,1309,11.32
1454,台富,12.45,12.65,12.65,0.15,1.2,123,86.07,10,0,-1,9,0,0,0,0,0,0,0,0,0,0,0,68,67,1,60,61,-1,--,124.28,11.76,-20.89,1393.77,-0.2,3.8,-1.77,0.79,6.45,2094,12.98
1455,集盛,8.61,8.62,8.61,0.49,6.03,2088,73.27,483,0,-7,476,120,0,120,0.06,120,120,0,0,0,0.06,0,80,89,-9,1902,2012,-110,--,595.32,12.38,-3.06,5589.46,-0.05,2.13,-0.46,1.86,2.04,2717,53.17
1456,怡華,12.75,12.9,12.9,-0.15,-1.15,58,41.38,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,0,3.74,64.1,14.38,23.71,896.39,-0.43,39.68,-2.12,0,1.34,313,9.37
1457,宜進,13.9,13.95,13.95,0,0,101,78.57,27,0,-15,12,0,0,0,0,0,0,0,0,0,0,0,50,0,50,55,105,-50,20.82,295.48,8.4,-0.12,2766.73,0.2,5.92,0.36,7.17,0.93,740,31.67
1459,聯發,11.6,11.65,11.65,0.25,2.19,164,47.8,61,0,0,61,0,0,0,0,0,0,0,0,0,0,0,52,0,52,120,172,-52,8.5,94.35,-5.57,-3.67,1059.13,0.03,18.88,0.27,1.72,0.38,337,35.86
1460,宏遠,6.91,6.95,6.93,0.06,0.87,709,68.71,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,726,0,--,426.2,-27.21,-27.61,6853.27,0.02,17.68,0.23,0,--,0,69.46
1463,強盛新,17.55,17.75,17.7,0,0,43,37.5,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,--,20.9,-17.1,34.51,226.01,-0.01,17.06,-0.09,0.73,0.74,322,17.33
1464,得力,10,10.1,10.1,0,0,714,30.18,74,0,0,74,200,200,0,0,-200,0,0,0,200,0,0.28,157,90,67,366,433,-67,63.13,1129.61,-0.2,6.49,12100.86,0.3,20.88,2.07,2.48,2.05,2178,42.56
1465,偉全,12.1,12.25,12.15,-0.15,-1.22,102,59.8,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,106,0,--,36.32,5.25,-12.07,367.29,0.27,2.36,1.79,2.47,13.04,3377,10.36
1466,聚隆,13.7,13.8,13.8,0.05,0.36,407,64.86,107,0,1,108,75,0,75,0.18,75,0,75,0,0,0.18,0,42,41,1,293,369,-76,--,187.41,-3.06,-17.51,2427.43,0.17,12.64,1.29,1.45,16.82,4675,11.12
1467,南緯,6.88,6.9,6.88,-0.06,-0.86,328,70.34,75,0,0,75,0,173,-173,-0.52,-173,0,0,0,173,0,0.52,0,0,0,335,162,173,--,413.81,-10.62,27.49,5178.56,0.11,19.76,0.93,0,11.58,4870,23.36
1468,昶和,11.7,11.95,12,-0.05,-0.41,68,50.75,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,100,42.43,67.16,-46.07,672.34,0.17,25.9,1.81,0,--,0,16.04
1470,大統新創,21.8,22.1,22.1,0.1,0.45,18,50,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,25.4,50.9,-26.3,-20.52,767.93,0.31,26.99,2.67,2.94,0.03,6,8.58
1471,首利,10.15,10.2,10.15,-0.2,-1.93,668,44.6,-14,0,-1,-15,0,0,0,0,0,0,0,0,0,0,0,106,52,54,566,620,-54,--,8,4.94,-52.38,148.74,-0.03,-20.25,-0.25,0,--,0,15.04
1472,三洋實業,90.1,90.5,90.5,1,1.12,56,53.57,6,0,1,7,20,20,0,0,-20,0,0,0,20,0,0.36,7,0,7,29,36,-7,14.07,307.21,35.42,-8.15,3619.14,1.78,14.67,3.94,6.63,47.46,4151,5.25
1473,台南,20,20.1,20.1,0.05,0.25,126,55.2,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,28,30,-2,102,100,2,--,378.67,-31.82,-13.6,6080.36,0.69,18.38,2.59,2.49,2.29,837,14.62
