代碼,商品,買進,賣出,成交,漲跌,漲幅%,總量,內外盤比%,外資買賣超,投信買賣超,自營商買賣超,法人買賣超,控盤者買進,控盤者賣出,控盤者買賣超,控盤者買賣超比,控盤者主動買賣超,控盤者拉高買盤,控盤者作多買盤,控盤者偏空賣盤,控盤者殺低賣盤,控盤者主動買力,控盤者主動賣力,實戶買進,實戶賣出,實戶買賣超,散戶買進,散戶賣出,散戶買賣超,PE(市盈率),營收,營收期增率%,營收年增率%,營收(12),盈餘,毛利率%,ROE%,殖利率%,融資使用率%,融資餘額,股本
1236,宏亞,23.3,23.35,23.35,-1.1,-4.5,98,56.12,-6,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,116,0,--,122.25,18.38,-2.44,1839.97,0.23,28.09,0.8,7.07,1.02,221,8.67
1240,茂生農經,58.2,58.7,58.4,0,0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12.51,236.45,-11.88,11.59,2774.69,0.89,12.79,2.4,5.99,0.2,22,4.42
1256,鮮活果汁-KY,185.5,187,187,7.5,4.18,191,63.16,-11,0,0,-11,73,42,31,0.16,73,73,0,0,0,0.37,0,40,50,-10,86,107,-21,14.12,455.56,27.91,56.21,4684.7,3.24,30.39,2.85,3.53,3.29,294,3.58
1259,安心,56.5,57.8,57.2,-1.8,-3.05,25,64,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,-9,25,16,9,25.54,488.5,-5.66,1.96,6125.47,0.06,22.76,0.07,2.1,0.56,45,3.24
1264,德麥,271.5,273,272,0.5,0.18,41,65.85,2,0,-22,-20,32,19,13,0.3,32,32,0,0,0,0.73,0,4,17,-13,8,8,0,13.1,630.34,12.03,11.03,6848.17,5.5,33.22,5.4,5.51,0,0,3.71
1268,漢來美食,158.5,159,159,1,0.63,96,57.29,8,0,0,8,54,41,13,0.13,28,42,0,0,14,0.42,0.14,5,14,-9,40,44,-4,13.71,514.78,-11.85,25.42,6584.17,5.87,48.89,10.21,5.03,0.18,19,4.22
1294,漢田生技,77.1,77.8,77.1,-0.6,-0.77,19,42.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,15.77,76.65,0.71,5.99,836.25,1.41,36.8,5.01,6.49,1.91,146,3.06
1295,生合,52.2,52.3,52.2,1.6,3.16,91,49.45,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,0,12,104.39,31.5,-10.24,1007.57,0.39,47.44,1.03,5.75,1.75,151,3.45
1301,台塑,45.9,45.95,45.9,0.2,0.44,11922,39.61,-2161,0,213,-1948,6925,8824,-1899,-0.16,5514,5977,0,0,463,0.5,0.04,1452,1019,433,3627,2161,1466,--,18326.27,5.6,13.31,172347.64,0.51,3.7,0.87,1.09,1.14,18122,636.57
1303,南亞,84.2,84.3,84.2,-1.1,-1.29,43140,50.52,-11381,0,-1633,-13014,29048,34212,-5164,-0.12,-21779,0,12433,10730,23482,0.29,0.79,3851,3304,547,10598,5981,4617,36.45,27681.31,1.89,19.44,267452.16,1.8,11.94,3.8,0.95,2.35,46509,793.08
1304,台聚,12.4,12.45,12.45,0.2,1.63,7701,50.26,528,0,33,561,2216,2683,-467,-0.06,145,380,1836,2071,0,0.29,0.27,1445,1275,170,4060,3762,298,--,4412.98,2.14,13.41,43289.29,-0.41,2.86,-2.76,1.2,4.16,12365,118.88
1305,華夏,12.85,12.9,12.9,0.4,3.2,4975,51.46,-685,0,153,-532,1159,1079,80,0.02,1159,1159,0,0,0,0.23,0,987,799,188,2840,3108,-268,--,1192.32,10.17,43.35,9792.91,-0.21,1.97,-1.65,0.78,5.03,7301,58.11
1307,三芳,31.8,31.85,31.8,-0.05,-0.16,424,44.63,-71,-5,-7,-83,0,75,-75,-0.17,-36,0,0,0,36,0,0.08,47,17,30,382,337,45,11.61,981.26,-2.95,8.54,10913.96,0.97,32.59,3.89,6.92,1.7,1688,39.78
1308,亞聚,13.25,13.3,13.3,0.3,2.31,4499,52.61,-217,0,-5,-222,1474,1558,-84,-0.02,1474,1474,0,0,0,0.33,0,667,690,-23,2367,2260,107,--,512.06,7.43,16.25,5583.33,-0.2,5.66,-1.13,1.5,5.42,8047,59.37
1309,台達化,16.5,16.55,16.5,0.85,5.43,16260,53.86,-1483,0,-5,-1488,6574,6886,-312,-0.02,6574,6574,0,0,0,0.4,0,2391,2785,-394,7332,6626,706,--,1262.51,-8.29,-8.24,13474.16,-0.53,-1.76,-3.69,0.91,8.3,8254,39.76
1310,台苯,8.03,8.04,8.03,0.13,1.65,3354,56.6,297,0,-52,245,0,0,0,0,0,0,0,0,0,0,0,378,494,-116,2986,2870,116,--,891.39,4.31,5.29,8608.64,-0.94,8.94,-6.61,0,8.76,11566,52.79
1312,國喬,10.5,10.55,10.5,0.1,0.96,3922,51.26,-858,0,-13,-871,1094,1801,-707,-0.18,-54,228,866,1148,0,0.28,0.29,705,526,179,2136,1604,532,--,2489.49,-19.98,-5.46,24371.95,-1.17,-1.73,-4.14,0,5.81,16075,110.66
1313,聯成,10.45,10.5,10.45,-0.05,-0.48,3311,36.62,-410,0,-17,-427,1142,1204,-62,-0.02,0,0,0,0,0,0,0,509,460,49,1669,1656,13,--,5878.67,-9.41,5.52,60418.9,0.08,6.21,0.35,0.96,3.37,11368,133.08
1314,中石化,6.87,6.88,6.87,0.15,2.23,18339,56.72,22,0,-52,-30,4363,4693,-330,-0.02,4363,4363,0,0,0,0.24,0,3280,2835,445,10762,10877,-115,--,1556.46,10.83,-10.37,16626.02,-0.07,-7.12,-0.34,0,5.03,47623,378.49
1315,達新,60.5,61,60.3,-0.2,-0.33,15,20,-11,0,1,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,40.74,131.51,3.46,-14.17,2120.3,0.15,11,0.14,7.46,0.24,60,9.91
1316,上曜,10.75,10.8,10.75,0.15,1.42,1384,55.03,492,0,-82,410,188,0,188,0.14,188,188,0,0,0,0.14,0,392,220,172,810,1170,-360,--,683.94,4.3,115.49,5968.9,-0.19,32.15,0.3,0,11.73,11029,40.16
1319,東陽,80,80.1,80,1.4,1.78,2684,50.66,-368,-4,-36,-408,1547,1302,245,0.09,664,1163,76,59,516,0.46,0.21,391,539,-148,766,863,-97,14.36,2009.03,-1.78,-14.11,23102.93,1.62,32.51,3.22,6.25,3.73,5518,59.15
1321,大洋,29.4,29.5,29.5,0.15,0.51,115,57.89,-19,0,-1,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,0,--,352.11,-5.51,10.96,3493.27,0.16,11.97,0.61,0,12.47,7086,22.72
1323,永裕,19.3,19.45,19.45,0.15,0.78,75,35.21,-27,0,-1,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,34.73,186.58,-8.1,5.09,2034.03,0.36,18.63,1.26,4.63,0.51,116,9.13
1324,地球,10.15,10.2,10.15,-0.15,-1.46,30,10,-6,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,--,51.22,-29.76,-24.22,702.64,-0.06,16.15,-0.5,0,7.75,1455,7.51
1325,恆大,27.1,27.2,27.15,0.7,2.65,936,46.91,-54,0,0,-54,0,0,0,0,0,0,0,0,0,0,0,41,61,-20,899,879,20,--,24.47,35.3,-13.39,262.13,-0.08,-20.01,-0.29,0,12.27,2616,8.53
1326,台化,45.2,45.25,45.25,0.8,1.8,19367,46.34,-7253,0,-296,-7549,7345,13921,-6576,-0.34,4325,6207,0,0,1882,0.32,0.1,3010,1391,1619,9139,4183,4956,301.67,32101.07,-4.83,28.23,296941.81,1.07,7.74,1.65,1.33,1.09,15974,586.12
1336,台翰,13.25,13.3,13.25,-0.2,-1.49,95,22.58,-4,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,0,35.81,203.81,-4.85,-8.9,2411.46,0.1,12.26,0.4,1.96,13.32,2585,7.76
1337,再生-KY,4.77,4.78,4.78,-0.02,-0.42,337,44.31,53,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,345,0,--,42.07,-32.04,-31.33,615.05,-0.43,-8.67,-3.14,0,31.23,21001,26.9
1338,廣華-KY,15.45,15.6,15.55,0.35,2.3,157,42.06,-25,0,0,-25,0,0,0,0,0,0,0,0,0,0,0,50,0,50,108,158,-50,--,458.16,0.86,12.11,5200.28,-1.15,25.08,-1.37,1.93,11.05,2316,8.38
1339,昭輝,40.3,40.7,40.7,1,2.52,154,62.34,15,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,155,0,9.62,141.13,0.81,-10.02,1543.54,2.78,24.62,5.41,6.14,3.37,624,7.41
1340,勝悅-KY,5.43,5.44,5.44,0,0,317,31.01,-83,0,-1,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,347,0,--,5.28,53.49,-81.22,82.69,-0.3,-181.27,-1.74,0,2.82,1078,15.29
1341,富林-KY,60.6,61,61,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,14.95,265.86,-13.78,18.06,2598.18,1.62,25.06,6.92,6.56,--,0,5.29
1342,八貫,93.2,93.5,93.5,0.3,0.32,162,43.04,6,0,0,6,27,11,16,0.1,0,0,11,11,0,0.07,0.07,27,25,2,112,130,-18,15.71,349.26,-5.82,44.52,3108.06,2.08,27.2,7.23,6.42,2.77,540,7.8
1402,遠東新,25.95,26,25.95,-0.5,-1.89,19843,32.43,-3889,-4890,56,-8723,15970,17847,-1877,-0.09,-13849,0,3997,3733,14113,0.2,0.9,1259,678,581,2652,1354,1298,16.12,22888.48,7.02,14.34,254108.68,0.61,21.9,1.74,4.82,0.7,9375,535.29
1409,新纖,16.7,16.75,16.7,-0.15,-0.89,5104,26.83,-1596,0,-595,-2191,1974,2963,-989,-0.19,-2963,0,0,0,2963,0,0.58,776,716,60,2376,1447,929,12.56,4079.33,3.4,25.05,39654.34,0.39,27.48,1.68,5.39,2.5,10108,161.84
1410,南染,26.5,27,26.5,-0.5,-1.85,44,11.36,-5,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,49.07,23.11,-0.38,12.78,191.66,0.03,31.62,0.04,0.75,2.05,317,6.2
1413,宏洲,9.44,9.53,9.52,0.07,0.74,70,44.29,-5,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,17.31,224.01,19.53,-0.58,1955.63,-0.13,-0.87,-1.51,0,--,0,13.21
1414,東和,15.6,15.7,15.65,0.05,0.32,304,56.75,62,0,-8,54,0,85,-85,-0.28,-85,0,0,0,85,0,0.28,104,45,59,202,176,26,53.97,46.22,16.3,-2.65,446.93,0.06,11.1,0.38,1.28,2,992,19.8
1416,廣豐,11.05,11.1,11.05,-0.05,-0.45,195,27.18,-51,0,0,-51,0,0,0,0,0,0,0,0,0,0,0,0,55,-55,200,145,55,12.85,33.56,-4.63,26.52,391.28,0.18,34.96,0.8,5.16,8.21,3804,18.53
1417,嘉裕,8.26,8.27,8.27,0.01,0.12,73,47.89,-27,0,0,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,18.38,22.01,8.23,1.81,422.97,-0.22,66.83,-1.81,3.02,3.22,1530,18.99
1418,東華,18.1,18.25,18.15,-0.15,-0.82,29,68.97,-6,0,-3,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,--,0.55,3158.82,59.2,3.34,-0.75,-8.18,-3.38,0,6.13,718,5.68
1419,新紡,63.4,63.5,63.4,-3.5,-5.23,370,40.23,-52,0,5,-47,44,71,-27,-0.07,-71,0,0,0,71,0,0.19,74,94,-20,257,210,47,4.83,402.04,-28.64,39.74,5236.81,9.37,25.86,14.78,2.84,1.69,1264,30
1423,利華,40.8,40.9,40.8,-0.3,-0.73,6,16.67,-3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,10.82,4.17,-47.9,-33.97,86.09,0.15,25.08,0.42,8.82,0.28,70,9.96
1432,大魯閣,16.2,16.25,16.2,-0.2,-1.22,236,39.32,-71,0,-24,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,259,0,2.48,66.52,10.86,-39.79,1140.71,-0.54,16.5,-3.46,12.35,0.46,104,10.8
1434,福懋,15.15,15.2,15.15,-0.05,-0.33,1230,40.81,-356,0,-10,-366,392,382,10,0.01,-113,0,0,0,113,0,0.09,232,166,66,617,693,-76,25.25,2584.62,-3.66,-5.12,26745.67,0.2,11.18,0.77,3.3,0.62,2598,168.47
1436,華友聯,46.3,46.4,46.3,0.1,0.22,300,59.53,94,-1,0,93,0,0,0,0,0,0,0,0,0,0,0,66,55,11,240,251,-11,10.74,53.74,47.7,-25.39,3634.12,-0.31,49.22,-0.95,10.91,1.88,912,19.42
1437,勤益控,28.1,28.25,28.1,-0.15,-0.53,77,45.45,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,0,10.14,57.06,7.32,-16.14,898.51,0.68,61.41,1.67,3.42,3.9,1968,20.19
1438,三地開發,20.25,20.35,20.25,-0.25,-1.22,41,36.59,7,0,-5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,7.34,11.99,-93.93,--,1648.35,0.65,39.56,2.26,4.94,0.27,62,11.12
1439,雋揚,25.15,25.4,25.35,0.4,1.6,49,51.02,14,0,-2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,8.23,5.53,-91.66,20.82,753.54,0.59,30.12,1.68,1.97,5.24,1206,9.2
1440,南紡,11.35,11.4,11.4,-0.1,-0.87,2010,47.9,-367,0,-72,-439,687,542,145,0.07,-542,0,0,0,542,0,0.27,235,389,-154,1101,1092,9,--,1026.7,-26.87,-16.29,13401.19,-0.05,8.73,-0.26,2.63,1.19,4943,165.68
1441,大東,9.56,9.6,9.56,-0.01,-0.1,127,27.78,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,167,0,--,131.68,14.93,1.87,1404.49,-0.62,1.42,-10.07,0,--,0,7.17
1442,名軒,26.5,26.6,26.5,-0.25,-0.93,258,60.87,-12,0,-3,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,260,0,13.52,74.34,-6.36,-76.32,2016.31,0.23,49.87,1.07,9.06,3.41,3119,36.62
1443,立益物流,26.3,26.35,26.3,0.1,0.38,21,33.33,-13,0,1,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,23.91,80.48,9.21,-4.58,951.17,0.52,47.69,3.95,0,0.1,35,13.53
1444,力麗,5.93,5.95,5.95,0.14,2.41,1166,65.98,115,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,1177,0,--,623.27,-34.41,9.21,7376.57,0.07,5.47,0.58,0,--,1015,99.56
1445,大宇,11.35,11.4,11.35,-0.1,-0.87,53,64,-13,0,-1,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,--,24.37,-53.41,-64.14,697.12,0.03,24.65,0.19,4.41,3.99,1303,13.07
1446,宏和,15.15,15.3,15.15,0.05,0.33,85,35.9,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,0,8.91,62.95,-35.66,-83.63,584.94,0.5,39.1,2.44,9.9,6.74,2319,13.77
1447,力鵬,5.76,5.77,5.76,0.42,7.87,8230,67.8,1449,0,5,1454,1653,482,1171,0.14,1653,1653,0,0,0,0.2,0,1040,861,179,5564,6914,-1350,--,3258.89,-15.82,27.79,29701.74,0.1,2.66,1.09,0,--,2581,91.01
1449,佳和,12.4,12.45,12.4,0,0,580,44.52,44,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,586,0,--,377.32,34.69,75.49,3008.72,-0.23,10.06,-0.95,0.81,12.48,3966,12.71
1451,年興,16.75,16.9,16.75,-0.35,-2.05,108,20.75,-30,0,-1,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,0,18.82,513.37,-0.97,-4.08,6416.66,0.47,16.45,1.26,5.97,1.24,612,19.8
1452,宏益,10.8,10.95,10.85,-0.05,-0.46,112,10.71,-29,0,-1,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,0,--,147.54,-8.46,12.05,1350.26,-0.09,3.3,-0.43,1.84,0.3,101,13.26
1453,大將,11.15,11.2,11.1,-0.15,-1.33,50,54,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,100.91,0.13,0,1.61,1.48,-0.05,63.93,-0.36,2.7,4.63,1311,11.32
1454,台富,12.8,13.3,13.25,0.35,2.71,65,69.23,-12,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,--,124.28,11.76,-20.89,1393.77,-0.2,3.8,-1.77,0.75,6.42,2084,12.98
1455,集盛,8.05,8.06,8.05,0.11,1.39,466,60.63,212,0,-30,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,469,0,--,595.32,12.38,-3.06,5589.46,-0.05,2.13,-0.46,1.99,2.09,2784,53.17
1456,怡華,13,13.35,13.25,0.1,0.76,21,76.19,-3,0,-7,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,3.84,64.1,14.38,23.71,896.39,-0.43,39.68,-2.12,0,1.36,319,9.37
1457,宜進,14.05,14.1,14.05,0,0,89,15.73,-24,0,-12,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,0,20.97,295.48,8.4,-0.12,2766.73,0.2,5.92,0.36,7.12,0.76,603,31.67
1459,聯發,11.75,11.85,11.85,0.05,0.42,100,16.84,-13,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,50,0,50,54,104,-50,8.65,94.35,-5.57,-3.67,1059.13,0.03,18.88,0.27,1.69,0.42,375,35.86
1460,宏遠,6.98,6.99,6.98,-0.06,-0.85,553,60.58,-224,0,0,-224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,559,0,--,426.2,-27.21,-27.61,6853.27,0.02,17.68,0.23,0,--,0,69.46
1463,強盛新,17.8,17.95,17.8,-0.05,-0.28,38,18.42,-6,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,--,20.9,-17.17,34.51,231.75,-0.01,17.06,-0.09,0.73,0.58,252,17.33
1464,得力,10,10.05,10.05,0.05,0.5,704,39.91,118,0,0,118,152,305,-153,-0.21,0,0,0,0,0,0,0,123,0,123,437,407,30,27.16,1129.61,-0.2,6.49,12100.86,0.3,20.88,2.07,2.49,1.88,2005,42.56
1465,偉全,11.85,12,11.95,0,0,41,61.54,-7,0,-1,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,--,36.32,5.25,-12.07,367.29,0.27,2.36,1.79,2.51,12.82,3321,10.36
1466,聚隆,14.5,14.55,14.55,0.15,1.04,135,77.27,68,0,-12,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,135,0,--,187.41,-3.06,-17.51,2427.43,0.17,12.64,1.29,1.37,17.02,4731,11.12
1467,南緯,6.96,6.98,6.98,-0.11,-1.55,444,11.71,-46,0,0,-46,160,152,8,0.02,-152,0,0,0,152,0,0.34,0,0,0,289,297,-8,--,413.81,-10.62,27.49,5178.56,0.11,19.76,0.93,0,10.96,4610,23.36
1468,昶和,11.75,12,12,-0.1,-0.83,44,67.44,-12,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,100,42.43,67.16,-46.07,672.34,0.17,25.9,1.81,0,--,0,16.04
1470,大統新創,21.3,22.3,22.3,0.45,2.06,2,100,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,25.63,50.9,-26.3,-20.52,767.93,0.31,26.99,2.67,2.91,0.03,6,8.58
1471,首利,10.2,10.25,10.2,-0.05,-0.49,338,44.64,123,0,-2,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,339,0,--,8,4.94,-52.38,148.74,-0.03,-20.25,-0.25,0,--,0,15.04
1472,三洋實業,89.1,89.7,88.5,-1.1,-1.23,17,11.76,-7,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,6,-6,17,11,6,13.76,307.21,35.42,-8.15,3619.14,1.78,14.67,3.94,6.78,47.43,4149,5.25
1473,台南,21,21.05,21.05,0.85,4.21,220,83.64,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,-32,223,191,32,--,378.67,-31.82,-13.6,6080.36,0.69,18.38,2.59,2.38,2.29,836,14.62
